Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,231800,231800,0,0,0,0,0,0,0,0,0,0,0
1,205250,205250,0,0,0,0,0,0,0,0,0,0,0
2,1000000,758350,241650,0,0,0,299,241350,0,782,28,0,0
3,1000000,736350,263650,0,0,0,359,263290,0,796,36,0,0
4,1000000,647500,352500,0,0,0,1256,351243,0,1249,106,0,0
5,1000000,619100,380900,0,0,0,1140,379758,0,1187,166,0,0
6,1000001,607800,392201,0,0,0,1178,391021,0,1250,202,0,0
7,1000000,584000,416000,0,0,0,1193,414806,0,1297,226,0,0
8,1000000,564550,435450,0,0,0,1123,434326,0,1242,208,0,0
