Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
1263,5000,5000,0,1,0,0,0,0,0,0,82,1116,6262
1267,50,50,0,0,0,0,0,0,0,0,82,1116,1316
1294,5001,5000,0,1,0,0,3,4969,0,0,82,1116,6294
1339,50,50,0,0,0,0,0,0,0,0,82,1116,1388
1357,5002,5000,1,1,0,0,3,1,2,0,82,1116,6358
1379,50,50,0,0,0,0,0,10,0,0,82,1116,1428
1395,5002,5000,1,1,0,0,2,0,2,0,82,1116,6396
1408,50,50,0,0,0,0,0,0,0,0,82,1116,1457
1439,50,50,0,0,0,0,0,19,0,0,82,1116,1488
1447,52,50,1,0,0,0,3,4948,2,0,82,1116,1498
1490,50,50,0,0,0,0,0,0,0,0,82,1116,1539
1493,5002,5000,1,1,0,0,2,4902,2,0,82,1116,6494
1497,5002,5000,1,1,0,0,1,4898,2,0,82,1116,6498
1537,50,50,0,0,0,0,0,3,0,0,82,1116,1586
1563,50,50,0,0,0,0,0,0,0,0,82,1116,1612
1599,500,500,0,0,0,0,0,14,0,0,82,1116,2098
1747,50,50,0,0,0,0,0,0,0,1,85,1583,1796
1795,52,50,0,0,0,0,1,2,0,1,85,1583,1846
1809,53,50,1,0,0,0,1,4585,3,1,85,1583,1861
1849,500,500,0,0,0,0,0,0,0,1,85,1583,2348
1892,503,500,1,0,0,0,1,4502,3,1,85,1583,2394
1912,237,50,0,0,0,0,0,437,0,1,85,1583,2148
1946,703,500,0,0,0,1,0,403,0,1,85,1583,2648
2032,367,50,0,0,1,2,0,317,0,1,85,1583,2398
2041,6011,5000,1,1,0,3,1,3345,1011,1,85,1583,8051
2049,398,50,1,0,2,4,1,4000,348,1,85,1583,2446
2051,9212,5000,0,1,0,5,1,4212,0,1,85,1583,11262
2221,726,500,1,0,1,4,1,4000,176,2,85,2118,2946
2266,731,50,1,0,2,5,1,4000,131,2,85,2118,2996
2307,142,50,0,0,3,6,1,42,0,2,85,2118,2448
