Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
1249,50,50,0,0,0,0,0,0,0,0,82,1116,1298
1265,5001,5000,0,1,0,0,2,1,0,0,82,1116,6265
1329,50,50,0,0,0,0,0,0,0,0,82,1116,1378
1377,50,50,0,0,0,0,0,2,0,0,82,1116,1426
1437,50,50,0,0,0,0,0,0,0,0,82,1116,1486
1444,50,50,0,0,0,0,0,43,0,0,82,1116,1493
1459,52,50,1,0,0,0,5,0,2,0,82,1116,1510
1509,50,50,0,0,0,0,0,0,0,0,82,1116,1558
1530,5000,5000,0,1,0,0,0,4736,0,0,82,1116,6529
1584,50,50,0,0,0,0,0,0,0,0,82,1116,1633
1730,50,50,0,0,0,0,0,0,0,1,85,1583,1779
1737,50,50,0,0,0,0,0,43,0,1,85,1583,1786
1841,5002,5000,1,1,0,0,4,0,2,1,85,1583,6842
1876,50,50,0,0,0,0,0,0,0,1,85,1583,1925
1962,50,50,0,0,0,0,0,0,0,1,85,1583,2011
2059,5002,5000,1,1,0,0,2,4782,2,1,85,1583,7060
2218,50,50,0,0,0,0,0,0,0,2,85,2118,2267
2235,50,50,0,0,0,0,0,33,0,2,85,2118,2284
2254,52,50,1,0,0,0,2,4587,2,2,85,2118,2305
2274,50,50,0,0,0,0,0,0,0,2,85,2118,2323
2332,5001,5000,1,1,0,0,1,4509,2,2,85,2118,7332
2363,50,50,0,0,0,0,0,0,0,2,85,2118,2412
2371,50,50,0,0,0,0,0,42,0,2,85,2118,2420
2400,503,500,1,0,0,0,2,4440,3,2,85,2118,2902
2408,5002,5000,1,1,0,0,1,4433,2,2,85,2118,7409
2444,50,50,0,0,0,0,0,0,0,2,85,2118,2493
2451,50,50,0,0,0,0,0,43,0,2,85,2118,2500
2501,50,50,0,0,0,0,0,0,0,2,85,2118,2550
2506,500,500,0,0,0,0,0,45,0,2,85,2118,3005
2511,90,50,0,0,0,0,0,40,0,2,85,2118,2600
2519,132,50,0,0,0,1,0,32,0,2,85,2118,2650
2567,134,50,0,0,0,1,0,34,0,2,85,2118,2700
2572,179,50,0,0,1,2,0,29,0,2,85,2118,2750
2588,213,50,0,0,2,3,0,13,0,2,85,2118,2800
2608,5298,5000,1,1,0,3,1,3937,298,2,85,2118,7905
3995,500,500,0,0,0,0,0,0,0,3,89,3851,4494
4015,500,500,0,0,0,0,0,480,0,3,89,3851,4514
4025,520,50,0,0,0,0,0,470,0,3,89,3851,4544
4036,529,50,0,0,0,1,0,459,0,3,89,3851,4564
4037,1008,500,0,0,1,2,0,458,0,3,89,3851,5044
4083,982,500,0,0,2,3,0,412,0,3,89,3851,5064
4144,951,50,0,0,3,4,0,351,0,3,89,3851,5094
4164,951,50,0,0,4,5,0,331,0,3,89,3851,5114
4226,919,50,0,0,5,6,0,269,0,3,89,3851,5144
4285,880,50,0,0,6,7,0,210,0,3,89,3851,5164
4323,872,50,0,0,7,8,0,172,0,3,89,3851,5194
4329,886,50,0,0,8,9,0,166,0,3,89,3851,5214
4351,6915,5000,0,1,0,10,0,1915,0,3,89,3851,11265
6186,50,50,0,0,0,1,0,0,0,4,85,6078,6235
6301,50,50,0,0,0,0,0,0,0,4,85,6078,6350
6360,50,50,0,0,0,0,0,0,0,4,85,6078,6409
6383,50,50,0,0,0,0,0,27,0,4,85,6078,6432
6387,73,50,0,0,0,0,0,23,0,4,85,6078,6459
6406,77,50,0,0,0,1,0,4,0,4,85,6078,6482
6493,500,500,0,0,0,0,0,0,0,4,85,6078,6992
6529,50,50,0,0,0,0,0,464,0,4,85,6078,6578
6572,52,50,1,0,0,0,1,4692,2,4,85,6078,6623
9821,50,50,0,0,0,0,0,0,0,5,85,9708,9870
9926,5000,5000,0,1,0,0,0,1340,0,5,85,9708,14925
9959,500,500,0,0,0,0,0,0,0,5,85,9708,10458
9983,50,50,0,0,0,0,0,476,0,5,85,9708,10032
10041,5002,5000,1,1,0,0,3,0,2,5,85,9708,15042
10072,50,50,0,0,0,0,0,387,0,5,85,9708,10121
10105,52,50,1,0,0,0,4,4936,2,5,85,9708,10156
10113,51,50,1,0,0,0,2,4928,2,5,85,9708,10163
