Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,999195,999195,0,0,0,0,0,0,0,0,0,0,0
1,998738,998738,0,0,0,0,0,0,0,0,0,0,0
2,999373,998053,1320,0,0,0,680,640,0,676,1,0,0
3,999374,998054,1320,0,0,0,570,740,0,646,2,0,0
4,999373,998613,760,0,0,0,120,640,0,116,7,0,0
5,999373,998463,910,0,0,0,230,680,0,236,50,0,0
6,999373,998463,910,0,0,0,230,680,0,236,50,0,0
7,999373,999343,30,0,0,0,0,30,0,7,6,0,0
8,999373,998463,910,0,0,0,230,680,0,235,49,0,0
