Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,99350,99350,0,0,0,0,0,0,0,0,0,0,0
1,84700,84700,0,0,0,0,0,0,0,0,0,0,0
2,1000000,455100,544900,0,0,0,300,544600,0,354,25,0,0
3,1000000,417971,582029,0,0,0,390,581639,0,407,37,0,0
4,1000000,319977,680023,0,0,0,1077,678946,0,1043,96,0,0
5,1000000,261600,738400,0,0,0,911,737488,0,974,153,0,0
6,1000000,273363,726637,0,0,0,956,725681,0,1038,184,0,0
7,1000001,221600,778401,0,0,0,884,777514,0,977,192,0,0
8,1000001,217250,782751,0,0,0,979,781769,0,1064,214,0,0
