job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
160,82,16985,24350,72281,61685,10596
161,87,17097,26850,73035,62336,10699
162,90,17219,25200,74036,62836,11200
163,88,17367,21050,74335,63538,10797
164,83,17592,23500,75086,64288,10798
165,83,17766,19900,75545,65285,10260
166,85,18144,24950,77186,65785,11401
167,85,18236,23150,77035,66636,10399
168,87,18294,23700,67184,66835,349
169,81,18543,22050,67783,67335,448
170,81,18628,22950,68940,67835,1105
171,82,18733,24800,69540,68936,604
172,87,18780,22350,69833,69438,395
173,87,18975,25500,70233,70085,148
174,84,19108,19500,70584,70838,-254
175,86,19287,21850,70896,71135,-239
176,81,19361,25650,71533,71635,-102
177,90,19464,25200,72940,72888,52
178,80,19474,24700,72440,73436,-996
179,84,19559,19950,73583,74186,-603
180,83,19601,24850,73546,74486,-940
181,82,19670,27500,74034,75386,-1352
182,83,19726,23950,76184,76035,149
183,85,19770,24950,75183,76535,-1352
184,81,19786,21150,76246,76886,-640
185,87,19949,23250,77333,77486,-153
186,90,19953,26100,77346,78486,-1140
187,84,20032,24000,77734,79086,-1352
188,90,20073,25650,77933,79788,-1855
189,87,20247,25950,78433,81138,-2705
190,84,20270,20850,80146,81788,-1642
191,81,20296,18900,79083,82388,-3305
192,85,20301,26300,80233,82886,-2653
193,82,20408,23000,83140,83436,-296
194,85,20454,24950,84140,84038,102
195,84,20463,25800,82383,85085,-2702
196,84,20496,23100,83784,85636,-1852
197,89,20509,26500,84283,86235,-1952
198,90,20701,20700,84934,86636,-1702
199,89,20726,28300,85683,86888,-1205
200,84,20799,23100,87233,87888,-655
201,84,20826,23550,87783,88435,-652
202,86,20904,26350,87846,88786,-940
203,85,21137,22250,88883,89088,-205
204,86,21144,24100,89383,89936,-553
205,86,21369,26800,90433,90088,345
206,87,21407,21900,90433,90686,-253
207,87,21760,27750,91046,91088,-42
208,90,21903,25200,91483,91338,145
209,80,21919,17500,91840,91986,-146
210,80,22132,19750,93783,92435,1348
211,84,22171,23100,92890,92838,52
212,87,22178,25950,93390,93438,-48
213,84,22210,21300,95184,94485,699
214,80,22289,22450,95233,95086,147
215,80,22293,23800,95046,95438,-392
216,80,22482,21550,95732,95786,-54
217,83,22487,22150,98834,96188,2646
