Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
3972,50,50,0,0,0,0,0,0,0,0,85,3833,4021
3974,50,50,0,0,0,0,0,48,0,0,85,3833,4023
4000,52,50,1,0,0,0,4,0,2,0,85,3833,4051
4046,5001,5000,0,1,0,0,2,6,0,0,85,3833,9046
4135,50,50,0,0,0,0,0,0,0,0,85,3833,4184
4152,5001,5000,0,1,0,0,2,1,0,0,85,3833,9152
4159,500,500,0,0,0,0,0,26,0,0,85,3833,4658
4172,52,50,1,0,0,0,4,1,2,0,85,3833,4223
4212,500,500,0,0,0,0,0,0,0,0,85,3833,4711
4226,51,50,1,0,0,0,4,1,2,0,85,3833,4276
4229,5001,5000,1,1,0,0,3,1,2,0,85,3833,9229
4231,5000,5000,1,1,0,0,0,0,1,0,85,3833,9230
4242,503,500,1,0,0,0,2,0,3,0,85,3833,4744
4243,502,500,1,0,0,1,2,0,2,0,85,3833,4744
4266,63,50,1,0,0,0,1,466,13,0,85,3833,4328
4272,5059,5000,1,1,0,1,1,414,59,0,85,3833,9330
4282,427,50,0,0,0,1,0,430,0,0,85,3833,4708
4330,429,50,0,0,0,2,0,382,0,0,85,3833,4758
9878,50,50,0,0,0,0,0,0,0,1,89,9672,9927
9882,50,50,0,0,0,0,0,46,0,1,89,9672,9931
9884,51,50,1,0,0,0,3,0,2,1,89,9672,9934
9926,5001,5000,0,1,0,0,4,1,0,1,89,9672,14926
9979,5000,5000,0,1,0,0,0,4948,0,1,89,9672,14978
10003,50,50,0,0,0,0,0,0,0,1,89,9672,10052
10013,50,50,0,0,0,0,0,40,0,1,89,9672,10062
10094,500,500,0,0,0,0,0,0,0,1,89,9672,10593
10121,500,500,0,0,0,0,0,473,0,1,89,9672,10620
10131,51,50,1,0,0,0,2,1,2,1,89,9672,10181
10153,501,500,1,0,0,0,2,1,2,1,89,9672,10653
10159,5002,5000,1,1,0,0,2,0,2,1,89,9672,15160
10167,502,500,1,0,0,0,2,4992,2,1,89,9672,10668
18460,50,50,0,0,0,0,0,0,0,2,88,18353,18509
18521,50,50,0,0,0,0,0,0,0,2,88,18353,18570
18533,500,500,0,0,0,0,0,38,0,2,88,18353,19032
18536,52,50,1,0,0,0,4,0,2,2,88,18353,18587
18537,51,50,1,0,0,1,5,0,1,2,88,18353,18587
18546,502,500,1,0,0,0,2,0,2,2,88,18353,19047
18567,502,500,1,0,0,0,3,479,2,2,88,18353,19068
18592,50,50,0,0,0,0,0,0,0,2,88,18353,18641
18704,500,500,0,0,0,0,0,0,0,2,88,18353,19203
18749,51,50,1,0,0,0,3,1,2,2,88,18353,18799
18802,51,50,1,0,0,0,3,1,2,2,88,18353,18852
18803,51,50,1,0,0,1,2,1,1,2,88,18353,18853
18804,5003,5000,1,1,0,1,3,0,3,2,88,18353,23806
18818,503,500,1,0,0,0,2,4986,3,2,88,18353,19320
23336,50,50,0,0,0,0,0,0,0,3,90,23158,23385
23355,5001,5000,0,1,0,0,2,1,0,3,90,23158,28355
23402,50,50,0,0,0,0,0,0,0,3,90,23158,23451
23443,5001,5000,0,1,0,0,2,4913,0,3,90,23158,28443
23449,500,500,0,0,0,0,0,3,0,3,90,23158,23948
23527,5002,5000,1,1,0,0,3,278,2,3,90,23158,28528
23559,5003,5000,1,1,0,0,3,245,3,3,90,23158,28561
24077,50,50,0,0,0,0,0,0,0,4,80,23851,24126
24126,50,50,0,0,0,0,0,1,0,4,80,23851,24175
24156,50,50,0,0,0,0,0,0,0,4,80,23851,24205
24217,500,500,0,0,0,0,0,0,0,4,80,23851,24716
24221,50,50,0,0,0,0,0,496,0,4,80,23851,24270
24224,52,50,1,0,0,0,2,1,2,4,80,23851,24275
24247,502,500,1,0,0,0,2,1,2,4,80,23851,24748
24341,500,500,0,0,0,0,0,376,0,4,80,23851,24840
33739,50,50,0,0,0,0,0,0,0,5,89,33622,33788
33740,5001,5000,0,1,0,0,3,1,0,5,89,33622,38740
33763,5000,5000,0,1,0,0,0,4978,0,5,89,33622,38762
33767,50,50,0,0,0,0,0,22,0,5,89,33622,33816
34021,50,50,0,0,0,0,0,0,0,5,89,33622,34070
34024,500,500,0,0,0,0,0,47,0,5,89,33622,34523
34063,51,50,1,0,0,0,3,0,2,5,89,33622,34113
34105,5001,5000,1,1,0,0,3,0,2,5,89,33622,39105
37101,50,50,0,0,0,0,0,0,0,6,84,36906,37150
37323,50,50,0,0,0,0,0,0,0,6,84,36906,37372
37348,50,50,0,0,0,0,0,25,0,6,84,36906,37397
37363,5001,5000,1,1,0,0,3,0,2,6,84,36906,42363
