Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,998824,998824,0,0,0,0,0,0,0,0,0,0,0
1,998676,998676,0,0,0,0,0,0,0,0,0,0,0
2,999373,998143,1230,0,0,0,450,780,0,460,0,0,0
3,999373,998043,1330,0,0,0,570,760,0,560,2,0,0
4,999373,998583,790,0,0,0,0,790,0,20,9,0,0
5,999374,998373,1001,0,0,0,120,780,0,231,74,0,0
6,999373,998463,910,0,0,0,120,790,0,140,9,0,0
7,999373,998653,720,0,0,0,0,720,0,9,8,0,0
8,999373,998373,1000,0,0,0,230,770,0,229,72,0,0
