Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
631,500,500,0,0,0,0,0,0,0,0,12,477,1130
880,500,500,0,0,0,0,0,251,0,0,12,477,1379
1134,500,500,0,0,0,0,0,0,0,0,12,477,1633
1242,715,500,2,0,0,0,11,5478,215,1,100,1048,1956
1290,557,500,1,0,0,1,0,0,57,1,100,1048,1846
1336,511,500,1,0,1,2,0,0,11,0,12,477,1846
1357,510,500,1,0,0,1,0,100,10,3,31,1134,1866
1383,500,500,0,0,0,1,0,251,0,1,100,1048,1882
1402,5533,5500,0,2,0,1,0,65,0,1,100,1048,6934
1435,5522,5500,0,2,0,2,0,32,0,1,100,1048,6956
1489,968,500,1,0,0,0,2,5328,118,4,96,1328,2456
1493,1464,500,1,0,0,1,3,10,464,4,96,1328,2956
1517,590,500,1,0,1,2,0,5328,90,1,100,1048,2106
1565,802,500,1,0,2,3,1,5328,42,1,100,1048,2366
1580,1487,500,2,0,3,4,3,4368,987,4,96,1328,3066
1611,523,500,0,0,1,4,0,23,0,1,100,1048,2133
1618,1949,500,2,0,2,5,3,4368,949,4,96,1328,3566
1632,825,500,1,0,3,6,2,10,325,2,17,1113,2456
1644,1813,500,1,0,3,6,3,10,313,4,96,1328,3456
1644,1813,500,1,0,4,7,3,10,313,4,96,1328,3456
1664,719,500,0,0,5,8,2,470,0,1,100,1048,2382
1686,3381,500,1,0,6,9,4,0,1881,5,41,1503,5066
1704,3862,500,1,0,7,10,4,0,1863,5,41,1503,5565
1736,3831,500,1,0,8,11,4,0,1831,5,41,1503,5566
1737,2329,500,1,0,9,12,4,0,1830,4,96,1328,4065
1751,5816,500,1,0,10,13,4,0,1816,6,80,1618,7566
1794,4272,500,1,0,11,14,4,0,1773,5,41,1503,6065
1807,5800,5500,0,2,1,15,1,5128,0,4,96,1328,7606
1831,626,500,1,0,12,16,2,10,126,1,100,1048,2456
1873,4194,500,1,0,13,16,2,0,1694,5,41,1503,6066
1909,2158,500,1,0,13,16,2,0,1658,4,96,1328,4066
1920,1037,500,1,0,14,17,0,10,37,3,31,1134,2956
1957,677,500,0,0,7,18,0,177,0,1,100,1048,2633
1963,6103,500,1,0,8,16,2,0,1604,6,80,1618,8065
1982,1401,500,0,0,9,17,0,152,0,3,31,1134,3382
1983,900,500,0,0,10,18,0,151,0,1,100,1048,2882
1984,6083,500,1,0,11,19,2,0,1583,6,80,1618,8066
1990,1644,500,0,0,12,20,0,144,0,3,31,1134,3633
1994,2572,500,1,0,13,21,2,0,1573,4,96,1328,4565
1998,2569,500,1,0,14,22,2,0,1569,4,96,1328,4566
2001,4565,500,1,0,15,23,2,0,1566,5,41,1503,6565
2011,5856,5500,0,2,0,24,0,4924,0,4,96,1328,7866
2013,1121,500,0,0,16,25,0,121,0,1,100,1048,3133
2031,6535,500,1,0,17,26,2,0,1536,6,80,1618,8565
2100,1783,500,0,0,18,27,0,34,0,3,31,1134,3882
2112,2022,500,0,0,19,27,2,22,0,7,54,1937,4133
2120,6447,500,1,0,20,28,2,0,1447,6,80,1618,8566
2150,4417,500,1,0,20,28,2,0,1417,5,41,1503,6566
2224,4842,500,1,0,21,29,2,0,1343,5,41,1503,7065
2237,6829,500,1,0,22,30,2,0,1330,6,80,1618,9065
2237,6830,500,1,0,23,31,2,0,1330,6,80,1618,9066
2278,2105,500,0,0,24,32,2,356,0,7,54,1937,4382
2285,2781,500,1,0,25,33,2,0,1282,4,96,1328,5065
2364,4703,500,1,0,26,34,2,0,1203,5,41,1503,7066
2410,7156,500,1,0,26,33,2,0,1157,6,80,1618,9565
2418,7149,500,1,0,27,34,2,0,1149,6,80,1618,9566
2469,5097,500,1,0,28,33,2,0,1098,5,41,1503,7565
2482,2152,500,0,0,29,34,2,152,0,7,54,1937,4633
2486,7580,500,1,0,30,35,2,0,1081,6,80,1618,10065
2543,6524,5500,0,2,0,36,1,4392,0,6,80,1618,9066
2572,2562,500,0,0,31,36,2,62,0,8,51,2396,5133
2626,2757,500,0,0,32,37,2,8,0,8,51,2396,5382
2796,9639,5500,0,2,1,37,1,4139,0,7,54,1937,12434
2798,2836,500,0,0,32,38,2,336,0,8,51,2396,5633
2813,3821,500,0,0,33,39,2,321,0,9,96,2676,6633
2857,2026,500,0,0,34,40,2,277,0,7,54,1937,4882
2905,5729,500,0,0,34,40,2,229,0,10,49,2772,8633
2921,5962,500,0,0,35,41,2,213,0,10,49,2772,8882
2922,9535,5500,0,2,2,42,1,4013,0,7,54,1937,12456
2941,3942,500,0,0,36,43,2,193,0,9,96,2676,6882
2974,2909,500,0,0,37,42,2,160,0,8,51,2396,5882
3034,6600,500,0,0,38,43,2,100,0,11,54,2929,9633
3075,4059,500,0,0,39,43,2,59,0,9,96,2676,7133
3102,6781,500,0,0,40,44,2,32,0,11,54,2929,9882
3193,4190,500,0,0,40,44,2,441,0,9,96,2676,7382
3194,4440,500,0,0,41,45,2,440,0,9,96,2676,7633
3232,6902,500,0,0,42,46,3,402,0,11,54,2929,10133
3241,4642,500,0,0,43,47,2,393,0,9,96,2676,7882
3279,2855,500,0,0,44,48,2,355,0,8,51,2396,6133
3310,6877,500,1,0,45,49,3,0,6377,11,54,2929,10186
3322,3061,500,0,0,46,50,2,312,0,8,51,2396,6382
3325,7862,500,1,0,47,51,3,0,6362,12,94,3209,11186
3508,8058,500,1,0,47,51,1,0,6179,12,94,3209,11565
3647,4487,500,0,0,22,48,0,487,0,9,96,2676,8133
3663,4720,500,0,0,23,49,0,471,0,9,96,2676,8382
3665,6901,500,1,0,24,50,1,0,6022,11,54,2929,10565
3698,7989,500,1,0,25,51,1,0,5989,12,94,3209,11686
3721,5413,500,0,0,26,52,0,413,0,10,49,2772,9133
3741,6946,500,1,0,27,53,1,0,5946,11,54,2929,10686
3754,11312,500,1,0,28,54,1,0,5933,14,13,3434,15065
3758,5625,500,0,0,29,55,0,376,0,10,49,2772,9382
3762,7304,500,1,0,30,56,1,0,5925,11,54,2929,11065
3809,8257,500,1,0,31,57,1,0,5878,12,94,3209,12065
3839,8348,500,1,0,32,58,1,0,5848,12,94,3209,12186
3858,9249,5500,0,2,1,59,0,3077,0,12,94,3209,13106
3870,8696,500,1,0,33,60,1,0,5817,12,94,3209,12565
3872,8815,500,1,0,34,61,1,0,5815,12,94,3209,12686
3890,9176,500,1,0,34,61,1,0,5797,12,94,3209,13065
3918,9269,500,1,0,35,62,1,0,5769,12,94,3209,13186
3960,9727,500,1,0,36,63,1,0,5727,13,13,3401,13686
3988,9379,5500,0,2,2,64,0,2947,0,15,29,3444,13366
4011,10556,5500,0,2,3,65,0,2924,0,15,29,3444,14566
4083,9983,500,1,0,37,64,1,0,5604,13,13,3401,14065
4084,9482,500,1,0,38,65,1,0,5603,12,94,3209,13565
4152,10035,500,1,0,38,65,1,0,5535,13,13,3401,14186
4194,10372,500,1,0,39,66,1,0,5493,13,13,3401,14565
4329,10858,500,1,0,40,67,1,0,5358,15,29,3444,15186
4361,10326,500,1,0,41,68,1,0,5326,13,13,3401,14686
4664,10902,500,1,0,40,65,1,0,5023,16,43,4490,15565
4687,13379,500,1,0,41,66,1,0,5000,18,66,4566,18065
4696,13491,500,1,0,42,67,1,0,4991,18,66,4566,18186
4696,14171,5500,0,2,4,68,1,2239,0,18,66,4566,18866
4751,13815,500,1,0,43,69,1,0,4936,18,66,4566,18565
4821,10866,500,1,0,44,70,1,0,4866,16,43,4490,15686
4826,11240,500,1,0,45,71,1,0,4861,16,43,4490,16065
4835,11352,500,1,0,46,72,1,0,4852,16,43,4490,16186
4884,13803,500,1,0,46,72,1,0,4803,18,66,4566,18686
4920,14146,500,1,0,47,73,1,0,4767,18,66,4566,19065
5035,15032,5500,0,2,5,74,1,1900,0,18,66,4566,20066
5035,15031,500,1,0,48,75,1,0,4652,19,36,4726,20065
5044,14143,500,1,0,49,76,1,0,4643,18,66,4566,19186
5074,15113,500,1,0,50,75,1,0,4613,19,36,4726,20186
5085,12102,500,1,0,51,76,1,0,4602,17,58,4533,17186
5109,15457,500,1,0,52,77,1,0,4578,19,36,4726,20565
5109,15578,500,1,0,53,78,1,0,4578,19,36,4726,20686
5127,15939,500,1,0,54,79,1,0,4560,19,36,4726,21065
5132,11434,500,1,0,55,80,1,0,4555,16,43,4490,16565
5169,16518,500,1,0,55,80,1,0,4518,20,74,4904,21686
5173,12784,5500,0,2,6,81,1,1762,0,17,58,4533,17956
5282,12284,500,1,0,56,82,1,0,4405,17,58,4533,17565
5316,11371,500,1,0,57,83,1,0,4371,16,43,4490,16686
5353,12582,5500,0,2,7,84,1,1582,0,16,43,4490,17934
5371,13236,5500,0,2,8,85,1,1564,0,17,58,4533,18606
5403,11663,500,1,0,57,85,1,0,4284,16,43,4490,17065
5435,15752,500,1,0,58,86,1,0,4252,19,36,4726,21186
5465,16601,500,1,0,59,87,1,0,4222,20,74,4904,22065
5467,12220,500,1,0,60,88,1,0,4220,17,58,4533,17686
5474,14092,500,1,0,61,89,1,0,4213,18,66,4566,19565
5495,16692,500,1,0,62,90,1,0,4192,20,74,4904,22186
5511,17924,5500,0,2,9,91,1,1424,0,18,66,4566,23434
5528,17038,500,1,0,63,92,1,0,4159,20,74,4904,22565
5536,14151,500,1,0,64,93,1,0,4151,18,66,4566,19686
5645,15921,500,1,0,64,91,1,0,4042,19,36,4726,21565
5788,16899,500,1,0,65,92,1,0,3899,20,74,4904,22686
5859,17598,5500,0,2,10,93,1,1076,0,22,62,5476,23456
5890,17176,500,1,0,65,93,1,0,3797,20,74,4904,23065
5892,17295,500,1,0,66,94,1,0,3795,20,74,4904,23186
5951,17736,500,1,0,67,95,1,0,3736,22,62,5476,23686
6033,17533,500,1,0,68,96,1,0,3654,21,14,5467,23565
6080,17986,500,1,0,69,95,1,0,3607,22,62,5476,24065
6260,17927,500,1,0,69,95,1,0,3427,22,62,5476,24186
6295,18392,500,1,0,70,96,1,0,3392,23,11,5946,24686
6351,18215,500,1,0,71,97,1,0,3336,22,62,5476,24565
6595,17512,5500,0,2,11,95,1,340,0,23,11,5946,24106
6704,18362,500,1,0,70,95,1,0,2983,24,86,6547,25065
6713,18474,500,1,0,71,96,1,0,2974,24,86,6547,25186
6779,18787,500,1,0,72,97,1,0,2908,24,86,6547,25565
6861,22074,5500,0,2,12,98,1,74,0,25,25,6613,28934
6879,17488,5500,0,2,13,99,1,56,0,24,86,6547,24366
6933,18754,500,1,0,72,99,1,0,2754,24,86,6547,25686
6944,22013,5500,0,2,13,99,1,5491,0,25,25,6613,28956
6951,18616,5500,0,2,14,100,1,5484,0,24,86,6547,25566
6994,21193,500,1,0,73,100,1,0,2693,25,25,6613,28186
7097,18969,500,1,0,74,99,1,0,2590,24,86,6547,26065
7111,19076,500,1,0,75,100,1,0,2576,24,86,6547,26186
7121,4013,500,0,0,76,101,1,13,0,27,98,6999,11133
7168,19398,500,1,0,76,101,1,0,2519,24,86,6547,26565
7196,19491,500,1,0,77,102,1,0,2491,24,86,6547,26686
7236,21330,500,1,0,78,103,1,0,2451,25,25,6613,28565
7245,21442,500,1,0,79,104,1,0,2442,25,25,6613,28686
7261,4122,500,0,0,80,105,1,373,0,27,98,6999,11382
7275,19791,500,1,0,81,106,1,0,2412,24,86,6547,27065
7287,4347,500,0,0,82,107,1,347,0,27,98,6999,11633
7466,19721,500,1,0,82,107,1,0,2221,24,86,6547,27186
7482,20084,500,1,0,83,108,1,0,2205,24,86,6547,27565
7521,20166,500,1,0,84,109,1,0,2166,24,86,6547,27686
7541,20525,500,1,0,85,110,1,0,2146,24,86,6547,28065
7552,21514,500,1,0,86,111,1,0,2135,26,26,6936,29065
7621,4262,500,0,0,87,109,1,13,0,27,98,6999,11882
7649,5234,500,0,0,87,109,1,485,0,28,35,7408,12882
7659,4475,500,0,0,88,110,1,475,0,27,98,6999,12133
7717,5917,500,0,0,89,111,1,417,0,29,71,7513,13633
7730,4653,500,0,0,90,112,1,404,0,27,98,6999,12382
7750,6133,500,0,0,91,113,1,384,0,29,71,7513,13882
7773,5361,500,0,0,92,114,1,361,0,28,35,7408,13133
7775,4859,500,0,0,93,115,1,359,0,27,98,6999,12633
7804,2579,500,0,0,94,116,1,330,0,26,26,6936,10382
7845,22022,5500,0,2,13,117,1,4590,0,29,71,7513,29866
7850,2784,500,0,0,95,118,1,284,0,26,26,6936,10633
7850,7284,500,0,0,96,119,1,284,0,30,37,7573,15133
7918,2965,500,0,0,96,118,1,216,0,26,26,6936,10882
7981,23086,5500,0,2,13,119,1,4454,0,30,37,7573,31066
8038,6096,500,0,0,97,120,1,96,0,29,71,7513,14133
8083,8051,500,0,0,98,119,1,51,0,31,70,7968,16133
8128,6255,500,0,0,99,120,1,6,0,29,71,7513,14382
8185,7198,500,0,0,99,120,1,449,0,30,37,7573,15382
8187,6447,500,0,0,100,121,1,447,0,29,71,7513,14633
8281,21326,5500,0,2,14,122,1,4154,0,28,35,7408,29606
8320,5063,500,0,0,101,123,1,314,0,28,35,7408,13382
8368,8015,500,0,0,102,124,1,266,0,31,70,7968,16382
8381,7253,500,0,0,103,125,1,253,0,30,37,7573,15633
8386,6497,500,0,0,103,125,1,248,0,29,71,7513,14882
8433,7450,500,0,0,104,126,1,201,0,30,37,7573,15882
8614,8020,500,0,0,105,125,1,20,0,31,70,7968,16633
8631,8752,500,0,0,106,126,1,3,0,32,19,8395,17382
8678,25757,5500,0,2,15,126,1,3757,0,31,70,7968,34434
8703,13431,500,0,0,106,127,1,431,0,35,88,8575,22133
8707,9427,500,0,0,107,128,1,427,0,33,57,8409,18133
8717,8166,500,0,0,108,129,1,417,0,31,70,7968,16882
8729,8405,500,0,0,109,130,1,405,0,31,70,7968,17133
8739,13644,500,0,0,110,131,1,395,0,35,88,8575,22382
8747,13887,500,0,0,111,132,1,387,0,35,88,8575,22633
8749,14134,500,0,0,112,133,1,385,0,35,88,8575,22882
8763,14371,500,0,0,113,134,1,371,0,35,88,8575,23133
8783,14600,500,0,0,114,135,1,351,0,35,88,8575,23382
8786,11348,500,0,0,115,136,1,348,0,34,72,8565,20133
8808,14826,500,0,0,116,137,1,326,0,35,88,8575,23633
8821,16562,500,0,0,117,138,1,313,0,36,14,8692,25382
8877,11506,500,0,0,118,139,1,257,0,34,72,8565,20382
8923,9460,500,0,0,118,139,1,211,0,33,57,8409,18382
8984,14899,500,0,0,119,140,1,150,0,35,88,8575,23882
9059,8575,500,0,0,120,141,1,75,0,32,19,8395,17633
9080,9554,500,0,0,121,139,1,54,0,33,57,8409,18633
9093,8790,500,0,0,122,140,1,41,0,32,19,8395,17882
9124,25333,5500,0,2,15,141,1,3311,0,34,72,8565,34456
9133,15001,500,0,0,123,142,1,1,0,35,88,8575,24133
9203,9680,500,0,0,123,142,1,431,0,33,57,8409,18882
9237,15146,500,0,0,124,143,1,397,0,35,88,8575,24382
9249,9885,500,0,0,125,144,1,385,0,33,57,8409,19133
9258,11376,500,0,0,126,145,1,376,0,34,72,8565,20633
9308,10075,500,0,0,127,146,1,326,0,33,57,8409,19382
9323,16811,500,0,0,128,147,1,311,0,37,98,9116,26133
9326,10308,500,0,0,129,148,1,308,0,33,57,8409,19633
9328,16306,500,0,0,130,149,1,306,0,36,14,8692,25633
9352,11531,500,0,0,131,150,1,282,0,34,72,8565,20882
9358,17025,500,0,0,132,151,1,276,0,37,98,9116,26382
9360,19937,500,1,0,133,152,2,0,19437,38,33,9186,29296
9379,10504,500,0,0,134,153,1,255,0,33,57,8409,19882
9385,21681,500,1,0,134,153,2,0,19412,39,78,9284,31065
9412,15222,500,0,0,135,154,1,222,0,35,88,8575,24633
9416,17218,500,0,0,136,155,1,218,0,37,98,9116,26633
9418,21879,500,1,0,137,156,2,0,19379,39,78,9284,31296
9421,11713,500,0,0,138,157,1,213,0,34,72,8565,21133
9431,22135,500,1,0,139,158,2,0,19366,39,78,9284,31565
9459,25648,5500,0,2,16,159,1,2976,0,34,72,8565,35106
9491,25876,5500,0,2,17,160,1,2944,0,37,98,9116,35366
9493,11890,500,0,0,140,161,1,141,0,34,72,8565,21382
9496,16387,500,0,0,141,162,1,138,0,36,14,8692,25882
9506,15377,500,0,0,142,163,1,128,0,35,88,8575,24882
9514,12120,500,0,0,143,164,1,120,0,34,72,8565,21633
9519,31348,5500,0,2,18,165,1,2916,0,40,38,9390,40866
9533,12350,500,0,0,144,166,1,101,0,34,72,8565,21882
9541,22256,500,1,0,145,167,2,0,19256,39,78,9284,31796
9561,15573,500,0,0,146,168,1,73,0,35,88,8575,25133
9561,20005,500,1,0,147,169,2,0,19236,38,33,9186,29565
9644,26923,5500,0,2,19,168,0,2791,0,39,78,9284,36566
9663,17220,500,0,0,147,169,0,471,0,37,98,9116,26882
9668,20129,500,1,0,148,170,1,0,19129,38,33,9186,29796
9670,20396,500,1,0,149,171,1,0,19127,38,33,9186,30065
9708,17426,500,0,0,74,171,0,426,0,37,98,9116,27133
9741,22325,500,1,0,75,172,1,0,19056,39,78,9284,32065
9801,23496,500,1,0,76,173,1,0,18996,41,91,9569,33296
9823,20474,500,1,0,77,174,1,0,18974,38,33,9186,30296
9835,20731,500,1,0,78,175,1,0,18962,38,33,9186,30565
9853,17530,500,0,0,79,176,0,281,0,37,98,9116,27382
9853,17781,500,0,0,80,177,0,281,0,37,98,9116,27633
9885,17998,500,0,0,80,177,0,249,0,37,98,9116,27882
9885,18249,500,0,0,81,178,0,249,0,37,98,9116,28133
9894,30041,5500,0,2,20,179,0,2541,0,39,78,9284,39934
9921,23145,500,1,0,82,180,1,0,18876,40,38,9390,33065
9928,25369,500,1,0,83,181,1,0,18869,42,71,9594,35296
9942,18441,500,0,0,84,182,0,192,0,37,98,9116,28382
9959,32108,5500,0,2,21,183,0,2476,0,40,38,9390,42066
9963,23603,500,1,0,85,184,1,0,18834,41,91,9569,33565
9977,23820,500,1,0,86,185,1,0,18820,41,91,9569,33796
9980,25586,500,1,0,87,186,1,0,18817,42,71,9594,35565
9995,35440,5500,0,2,22,187,0,2440,0,40,38,9390,45434
10022,20775,500,1,0,88,188,1,0,18775,38,33,9186,30796
10023,18611,500,0,0,89,189,0,111,0,37,98,9116,28633
10029,24037,500,1,0,90,190,1,0,18768,41,91,9569,34065
10034,29923,5500,0,2,23,191,0,2401,0,39,78,9284,39956
10041,22256,500,1,0,91,192,1,0,18756,39,78,9284,32296
10057,36310,5500,0,2,24,193,0,2378,0,42,71,9594,46366
10069,24228,500,1,0,92,193,1,0,18728,41,91,9569,34296
10071,18812,500,0,0,93,194,0,63,0,37,98,9116,28882
10072,22494,500,1,0,94,195,1,0,18725,39,78,9284,32565
10099,19035,500,0,0,95,196,0,35,0,37,98,9116,29133
10148,22649,500,1,0,95,196,1,0,18649,39,78,9284,32796
10162,24404,500,1,0,96,197,1,0,18635,41,91,9569,34565
10185,30422,5500,0,2,25,198,0,2250,0,39,78,9284,40606
10267,25530,500,1,0,97,198,1,0,18530,42,71,9594,35796
10313,35794,5500,0,2,26,199,0,2122,0,41,91,9569,46106
10319,35138,5500,0,2,27,200,0,2116,0,40,38,9390,45456
10378,26188,500,1,0,98,201,1,0,18419,43,27,10223,36565
10473,25593,500,1,0,98,201,1,0,18324,42,71,9594,36065
10483,24314,500,1,0,99,202,1,0,18314,41,91,9569,34796
10500,27797,500,1,0,100,203,1,0,18297,45,69,10365,38296
10517,24549,500,1,0,101,204,1,0,18280,41,91,9569,35065
10575,26222,500,1,0,102,204,1,0,18222,43,27,10223,36796
10576,25721,500,1,0,103,205,1,0,18221,42,71,9594,36296
10586,26980,500,1,0,104,206,1,0,18211,44,25,10294,37565
10621,27945,500,1,0,105,207,1,0,18176,45,69,10365,38565
10632,26434,500,1,0,106,208,1,0,18165,43,27,10223,37065
10664,28133,500,1,0,106,208,1,0,18133,45,69,10365,38796
10727,29339,500,1,0,107,208,1,0,18070,46,87,10545,40065
10738,27059,500,1,0,108,209,1,0,18059,44,25,10294,37796
10826,27240,500,1,0,109,210,1,0,17971,44,25,10294,38065
10848,36719,5500,0,2,28,211,0,1587,0,44,25,10294,47566
10877,40080,5500,0,2,29,212,0,1558,0,46,87,10545,50956
10927,29370,500,1,0,109,212,1,0,17870,46,87,10545,40296
10980,31086,500,1,0,110,213,1,0,17817,47,34,10802,42065
11010,28056,500,1,0,111,214,1,0,17787,45,69,10365,39065
11042,29524,500,1,0,112,215,1,0,17755,46,87,10545,40565
11042,31255,500,1,0,113,216,1,0,17755,47,34,10802,42296
11046,28251,500,1,0,114,217,1,0,17751,45,69,10365,39296
11089,31477,500,1,0,115,217,1,0,17708,47,34,10802,42565
11090,29707,500,1,0,116,218,1,0,17707,46,87,10545,40796
11160,26137,500,1,0,116,218,1,0,17637,43,27,10223,37296
11172,32125,500,1,0,117,219,1,0,17625,48,73,10904,43296
11190,28376,500,1,0,118,219,1,0,17607,45,69,10365,39565
11195,32371,500,1,0,119,220,1,0,17602,48,73,10904,43565
11196,29870,500,1,0,120,221,1,0,17601,46,87,10545,41065
11199,32598,500,1,0,121,222,1,0,17598,48,73,10904,43796
11268,39667,5500,0,2,30,223,0,1167,0,44,25,10294,50934
11273,40334,5500,0,2,31,224,0,1162,0,46,87,10545,51606
11302,32764,500,1,0,122,225,1,0,17495,48,73,10904,44065
11335,28462,500,1,0,123,226,1,0,17462,45,69,10365,39796
11381,29916,500,1,0,124,227,1,0,17416,46,87,10545,41296
11382,31415,500,1,0,125,228,1,0,17415,47,34,10802,42796
11385,30181,500,1,0,125,228,1,0,17412,46,87,10545,41565
11404,32893,500,1,0,126,229,1,0,17393,48,73,10904,44296
11462,30335,500,1,0,127,230,1,0,17335,46,87,10545,41796
11482,31584,500,1,0,128,231,1,0,17315,47,34,10802,43065
11517,36049,500,1,0,129,232,1,0,17280,51,41,11393,47565
11528,36769,500,1,0,130,233,1,0,17269,52,50,11422,48296
11627,33670,500,1,0,131,233,1,0,17170,50,87,11388,45296
11629,33437,500,1,0,132,234,1,0,17168,49,23,11341,45065
11771,33795,500,1,0,132,233,1,0,17026,50,87,11388,45565
11778,36788,500,1,0,133,234,1,0,17019,52,50,11422,48565
11782,45585,5500,0,2,32,235,0,653,0,54,81,11679,57366
11797,32769,500,1,0,134,236,1,0,17000,48,73,10904,44565
11803,44632,5500,0,2,33,237,0,632,0,52,50,11422,56434
11806,40491,500,1,0,135,238,1,0,16991,54,81,11679,52296
11823,40044,5500,0,2,34,239,0,612,0,48,73,10904,51866
11825,38472,500,1,0,136,240,1,0,16972,53,76,11627,50296
11854,32943,500,1,0,137,241,1,0,16943,48,73,10904,44796
11874,36923,500,1,0,138,242,1,0,16923,52,50,11422,48796
11896,35901,500,1,0,138,242,1,0,16901,51,41,11393,47796
11941,38625,500,1,0,139,243,1,0,16856,53,76,11627,50565
11947,33850,500,1,0,140,244,1,0,16850,50,87,11388,45796
11947,37119,500,1,0,141,245,1,0,16850,52,50,11422,49065
11960,34106,500,1,0,142,246,1,0,16837,50,87,11388,46065
11967,34330,500,1,0,143,247,1,0,16830,50,87,11388,46296
11993,34573,500,1,0,144,248,1,0,16804,50,87,11388,46565
12011,40555,500,1,0,145,249,1,0,16786,54,81,11679,52565
12019,42547,500,1,0,146,250,1,0,16778,55,95,11871,54565
12070,34727,500,1,0,147,250,1,0,16727,50,87,11388,46796
12079,37218,500,1,0,148,251,1,0,16718,52,50,11422,49296
12095,38702,500,1,0,149,252,1,0,16702,53,76,11627,50796
12095,42702,500,1,0,150,253,1,0,16702,55,95,11871,54796
12115,40952,5500,0,2,35,254,0,320,0,50,87,11388,53066
12125,44332,5500,0,2,36,255,0,310,0,53,76,11627,56456
12132,42934,500,1,0,151,256,1,0,16665,55,95,11871,55065
12177,46390,5500,0,2,37,256,0,258,0,54,81,11679,58566
12184,40613,500,1,0,151,257,1,0,16613,54,81,11679,52796
12196,34870,500,1,0,152,257,1,0,16601,50,87,11388,47065
12211,35855,500,1,0,153,258,1,0,16586,51,41,11393,48065
12217,35080,500,1,0,154,259,1,0,16580,50,87,11388,47296
12288,37278,500,1,0,155,260,1,0,16509,52,50,11422,49565
12370,37427,500,1,0,156,261,1,0,16427,52,50,11422,49796
12380,38686,500,1,0,157,262,1,0,16417,53,76,11627,51065
12402,38895,500,1,0,157,262,1,0,16395,53,76,11627,51296
12417,37649,500,1,0,158,263,1,0,16380,52,50,11422,50065
12419,49538,5500,0,2,38,264,0,16,0,55,95,11871,61956
12423,40643,500,1,0,159,265,1,0,16374,54,81,11679,53065
12434,44132,500,1,0,160,266,1,0,16363,57,100,12237,56565
12450,39116,500,1,0,161,266,1,0,16347,53,76,11627,51565
12460,44647,5500,0,2,37,266,0,5475,0,53,76,11627,57106
12474,42823,500,1,0,162,267,1,0,16323,55,95,11871,55296
12475,46591,500,1,0,163,268,1,0,16322,58,80,12324,59065
12493,39304,500,1,0,164,269,1,0,16304,53,76,11627,51796
12517,40780,500,1,0,165,270,1,0,16280,54,81,11679,53296
12523,49412,5500,0,2,38,271,0,5412,0,54,81,11679,61934
12574,39492,500,1,0,166,271,1,0,16223,53,76,11627,52065
12575,44222,500,1,0,167,272,1,0,16222,57,100,12237,56796
12597,44469,500,1,0,168,273,1,0,16200,57,100,12237,57065
12603,40963,500,1,0,169,274,1,0,16194,54,81,11679,53565
12610,41187,500,1,0,170,275,1,0,16187,54,81,11679,53796
12613,41453,500,1,0,171,276,1,0,16184,54,81,11679,54065
12621,42945,500,1,0,172,277,1,0,16176,55,95,11871,55565
12643,43154,500,1,0,172,277,1,0,16154,55,95,11871,55796
12647,41650,500,1,0,173,278,1,0,16150,54,81,11679,54296
12701,43596,500,1,0,174,278,1,0,16096,56,10,12070,56296
