Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,999969,999969,0,0,0,0,0,0,0,0,0,0,0
1,999969,999969,0,0,0,0,0,0,0,0,0,0,0
2,1000000,999958,42,0,0,0,13,29,0,11,1,0,0
3,1000001,999958,43,0,0,0,10,30,0,12,1,0,0
4,1000000,999958,42,0,0,0,11,31,0,11,0,0,0
5,1000001,999961,40,0,0,0,7,31,0,9,2,0,0
6,1000000,999914,86,0,0,0,19,67,0,19,1,0,0
7,1000000,999920,80,0,0,0,13,67,0,13,2,0,0
8,1000000,999919,81,0,0,0,12,69,0,14,1,0,0
