Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
3943,50,50,0,0,0,0,0,0,0,0,85,3833,3992
3993,50,50,0,0,0,0,0,0,0,0,85,3833,4042
4016,50,50,0,0,0,0,0,27,0,0,85,3833,4065
4051,5000,5000,0,1,0,0,0,1,0,0,85,3833,9050
4058,5001,5000,0,1,0,0,3,1,0,0,85,3833,9058
4065,50,50,0,0,0,0,0,0,0,0,85,3833,4114
4170,50,50,0,0,0,0,0,0,0,0,85,3833,4219
4172,50,50,0,0,0,0,0,48,0,0,85,3833,4221
4193,51,50,1,0,0,0,1,0,2,0,85,3833,4243
4275,500,500,0,0,0,0,0,0,0,0,85,3833,4774
4276,50,50,0,0,0,0,0,499,0,0,85,3833,4325
9775,50,50,0,0,0,0,0,0,0,1,89,9672,9824
9832,5001,5000,0,1,0,0,3,1,0,1,89,9672,14832
9937,50,50,0,0,0,0,0,0,0,1,89,9672,9986
10051,50,50,0,0,0,0,0,0,0,1,89,9672,10100
10098,50,50,0,0,0,0,0,3,0,1,89,9672,10147
10105,50,50,0,0,0,0,0,0,0,1,89,9672,10154
10105,52,50,1,0,0,1,2,0,2,1,89,9672,10156
10136,51,50,1,0,0,0,3,0,2,1,89,9672,10186
18516,50,50,0,0,0,0,0,0,0,2,88,18353,18565
18533,500,500,0,0,0,0,0,33,0,2,88,18353,19032
18547,501,500,1,0,0,0,5,0,2,2,88,18353,19047
18644,5000,5000,0,1,0,0,0,0,0,2,88,18353,23643
18660,5002,5000,1,1,0,0,4,1,2,2,88,18353,23661
18735,50,50,0,0,0,0,0,0,0,2,88,18353,18784
18840,50,50,0,0,0,0,0,0,0,2,88,18353,18889
23289,50,50,0,0,0,0,0,0,0,3,90,23158,23338
23364,500,500,0,0,0,0,0,0,0,3,90,23158,23863
23366,500,500,0,0,0,0,0,498,0,3,90,23158,23865
23382,502,500,1,0,0,0,3,1,2,3,90,23158,23883
23402,52,50,1,0,0,0,4,0,2,3,90,23158,23453
23406,53,50,1,0,0,0,3,45,3,3,90,23158,23458
23485,5002,5000,1,1,0,0,4,1,2,3,90,23158,28486
23504,52,50,1,0,0,0,3,138,2,3,90,23158,23555
24020,500,500,0,0,0,0,0,0,0,4,80,23851,24519
24091,50,50,0,0,0,0,0,429,0,4,80,23851,24140
24109,5000,5000,0,1,0,0,0,0,0,4,80,23851,29108
24118,52,50,1,0,0,0,3,4989,2,4,80,23851,24169
24126,53,50,1,0,0,0,2,0,3,4,80,23851,24178
24195,500,500,0,0,0,0,0,325,0,4,80,23851,24694
24224,51,50,1,0,0,0,4,0,2,4,80,23851,24274
24236,51,50,1,0,0,0,2,0,2,4,80,23851,24286
24249,52,50,1,0,0,0,2,4858,2,4,80,23851,24300
24281,51,50,1,0,0,0,2,1,2,4,80,23851,24331
24294,5002,5000,1,1,0,0,3,0,2,4,80,23851,29295
24320,52,50,1,0,0,0,3,4974,2,4,80,23851,24371
24337,503,500,1,0,0,0,3,4769,3,4,80,23851,24839
24341,502,500,1,0,0,0,2,4953,2,4,80,23851,24842
33796,5000,5000,0,1,0,0,0,1,0,5,89,33622,38795
33809,5001,5000,0,1,0,0,3,1,0,5,89,33622,38809
33849,50,50,0,0,0,0,0,0,0,5,89,33622,33898
33866,50,50,0,0,0,0,0,33,0,5,89,33622,33915
33891,52,50,1,0,0,0,3,1,2,5,89,33622,33942
33906,500,500,0,0,0,0,0,0,0,5,89,33622,34405
33907,52,50,1,0,0,0,2,1,2,5,89,33622,33958
33909,50,50,1,0,0,1,0,0,1,5,89,33622,33958
33923,5002,5000,1,1,0,0,2,1,2,5,89,33622,38924
33977,5002,5000,1,1,0,0,3,0,2,5,89,33622,38978
33979,50,50,0,0,0,1,0,427,0,5,89,33622,34028
34031,50,50,0,0,0,0,0,375,0,5,89,33622,34080
34076,5001,5000,1,1,0,0,1,4901,2,5,89,33622,39076
34097,50,50,0,0,0,0,0,309,0,5,89,33622,34146
34098,5002,5000,1,1,0,0,1,4879,2,5,89,33622,39099
34098,52,50,1,0,0,1,1,4879,2,5,89,33622,34149
34115,5037,5000,1,1,0,0,1,4827,37,5,89,33622,39151
37057,500,500,0,0,0,0,0,0,0,6,84,36906,37556
37101,50,50,0,0,0,0,0,456,0,6,84,36906,37150
37165,50,50,0,0,0,0,0,392,0,6,84,36906,37214
37171,94,50,0,0,0,0,0,386,0,6,84,36906,37264
37193,572,500,0,0,0,1,0,364,0,6,84,36906,37764
37198,409,50,0,0,1,2,0,359,0,6,84,36906,37606
46433,50,50,0,0,0,0,0,0,0,7,87,46237,46482
46446,50,50,0,0,0,0,0,37,0,7,87,46237,46495
46454,501,500,1,0,0,0,5,0,2,7,87,46237,46954
46502,5001,5000,0,1,0,0,4,1,0,7,87,46237,51502
46520,500,500,0,0,0,0,0,0,0,7,87,46237,47019
46642,50,50,0,0,0,0,0,378,0,7,87,46237,46691
46658,502,500,1,0,0,0,4,1,2,7,87,46237,47159
48072,50,50,0,0,0,0,0,0,0,8,86,47951,48121
48122,5001,5000,0,1,0,0,3,3381,0,8,86,47951,53122
48135,50,50,0,0,0,0,0,0,0,8,86,47951,48184
48140,50,50,0,0,0,0,0,45,0,8,86,47951,48189
48160,52,50,1,0,0,0,3,0,2,8,86,47951,48211
48235,5001,5000,1,1,0,0,3,1,2,8,86,47951,53235
48286,5002,5000,1,1,0,0,4,1,2,8,86,47951,53287
48326,50,50,0,0,0,0,0,0,0,8,86,47951,48375
48343,50,50,0,0,0,0,0,33,0,8,86,47951,48392
48371,52,50,1,0,0,0,2,0,2,8,86,47951,48422
48389,50,50,0,0,0,0,0,0,0,8,86,47951,48438
48420,5003,5000,1,1,0,0,2,0,3,8,86,47951,53422
48423,5003,5000,1,1,0,1,2,4997,3,8,86,47951,53425
49106,500,500,0,0,0,0,0,0,0,9,81,49004,49605
49148,500,500,0,0,0,0,0,458,0,9,81,49004,49647
49257,5003,5000,1,1,0,0,1,4163,3,9,81,49004,54259
49257,7246,5000,0,1,0,1,1,2246,0,9,81,49004,56502
49262,844,500,0,0,0,1,0,344,0,9,81,49004,50105
49305,393,50,0,0,0,2,0,301,0,9,81,49004,49697
49401,347,50,0,0,1,3,0,205,0,9,81,49004,49747
49405,393,50,0,0,2,4,0,201,0,9,81,49004,49797
49418,430,50,0,0,3,5,0,188,0,9,81,49004,49847
49421,477,50,0,0,4,6,0,185,0,9,81,49004,49897
49454,8669,5000,0,1,0,7,0,2049,0,9,81,49004,58122
50843,7395,5000,1,1,1,2,1,185,2395,10,86,50704,58237
50862,500,500,0,0,0,3,0,0,0,10,86,50704,51361
50885,50,50,0,0,0,3,0,477,0,10,86,50704,50934
50893,92,50,0,0,0,3,0,469,0,10,86,50704,50984
50953,7338,5000,1,1,2,3,2,132,2338,10,86,50704,58290
51027,50,50,0,0,0,4,0,335,0,10,86,50704,51076
51103,500,500,0,0,0,4,0,259,0,10,86,50704,51602
51145,267,50,0,0,0,4,0,217,0,10,86,50704,51411
51158,754,500,0,0,0,5,0,204,0,10,86,50704,51911
57988,50,50,0,0,0,0,0,0,0,11,86,57864,58037
58016,50,50,0,0,0,0,0,22,0,11,86,57864,58065
58023,5000,5000,0,1,0,0,0,0,0,11,86,57864,63022
58027,502,500,1,0,0,0,2,1,2,11,86,57864,58528
58044,50,50,0,0,0,0,0,0,0,11,86,57864,58093
58048,51,50,1,0,0,0,1,0,2,11,86,57864,58098
58050,503,500,1,0,0,0,1,0,3,11,86,57864,58552
58077,50,50,0,0,0,0,0,17,0,11,86,57864,58126
58085,5016,5000,1,1,0,0,1,452,16,11,86,57864,63100
58143,50,50,0,0,0,0,0,0,0,11,86,57864,58192
58179,50,50,0,0,0,0,0,14,0,11,86,57864,58228
58214,50,50,0,0,0,0,0,0,0,11,86,57864,58263
69311,50,50,0,0,0,0,0,0,0,12,85,69186,69360
69314,50,50,0,0,0,0,0,47,0,12,85,69186,69363
69335,52,50,1,0,0,0,5,0,2,12,85,69186,69386
69355,5000,5000,0,1,0,0,0,32,0,12,85,69186,74354
