job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,finish_num,shortened_completion_timejob_id_order,tasks_num_of_single_job_order,task_generation_time_order,total_time_order,complation_time_ordered,finish_num
892,88,846911,7100,847612,89,100,892,88,846911,7100,847512,89
893,80,847548,7600,848199,81,-51,893,80,847548,7600,848250,81
894,80,848871,6250,849572,81,46,894,80,848871,6250,849526,81
895,90,850365,8550,851065,91,0,895,90,850365,8550,851065,91
896,80,850628,7150,851429,81,-101,896,80,850628,7150,851530,81
897,84,851618,8250,852322,85,-47,897,84,851618,8250,852369,85
898,89,853173,5350,853726,90,-49,898,89,853173,5350,853775,90
899,86,853256,8800,854277,87,151,899,86,853256,8800,854126,87
900,85,853329,6950,854325,86,-5,900,85,853329,6950,854330,86
901,83,854354,6400,854954,84,-1,901,83,854354,6400,854955,84
902,81,854541,7200,855245,82,-14,902,81,854541,7200,855259,82
903,81,855087,6750,855839,82,1,903,81,855087,6750,855838,82
904,88,856028,7550,856730,89,53,904,88,856028,7550,856677,89
905,90,857338,6750,858040,91,48,905,90,857338,6750,857992,91
906,87,859135,9300,859889,88,3,906,87,859135,9300,859886,88
907,88,862640,8000,863596,89,202,907,88,862640,8000,863394,89
908,90,862714,9450,864096,91,231,908,90,862714,9450,863865,91
909,84,862772,8250,864091,85,92,909,84,862772,8250,863999,85
910,87,865849,7950,866502,88,2,910,87,865849,7950,866500,88
911,80,865861,8500,866848,81,-4,911,80,865861,8500,866852,81
912,86,866826,9250,867576,87,49,912,86,866826,9250,867527,87
913,85,867419,6500,868069,86,-1,913,85,867419,6500,868070,86
914,82,868083,8150,868786,83,-49,914,82,868083,8150,868835,83
915,87,868350,7500,869187,88,32,915,87,868350,7500,869155,88
916,83,868933,6400,869701,84,118,916,83,868933,6400,869583,84
917,88,868988,8000,869839,89,-48,917,88,868988,8000,869887,89
918,81,869488,8550,870389,82,53,918,81,869488,8550,870336,82
919,80,869952,8500,871003,81,250,919,80,869952,8500,870753,81
920,87,869976,8850,871105,88,-497,920,87,869976,8850,871602,88
921,81,870172,7200,871705,82,10,921,81,870172,7200,871695,82
922,87,870353,7950,871804,88,168,922,87,870353,7950,871636,88
923,89,870521,10300,872146,90,-109,923,89,870521,10300,872255,90
924,82,870780,9050,872441,83,-47,924,82,870780,9050,872488,83
925,81,879552,8100,880303,82,49,925,81,879552,8100,880254,82
926,81,881679,7200,882333,82,52,926,81,881679,7200,882281,82
927,88,883500,7100,884151,89,-50,927,88,883500,7100,884201,89
928,89,884328,8950,885079,90,-50,928,89,884328,8950,885129,90
929,89,886166,9850,887016,90,-1,929,89,886166,9850,887017,90
930,88,886419,10250,887571,89,51,930,88,886419,10250,887520,89
931,84,886496,7800,887816,85,196,931,84,886496,7800,887620,85
932,80,887383,8500,888234,81,99,932,80,887383,8500,888135,81
933,88,888411,8900,889111,89,-56,933,88,888411,8900,889167,89
934,89,889396,8950,890098,90,-49,934,89,889396,8950,890147,90
935,87,889771,6600,890420,88,-100,935,87,889771,6600,890520,88
936,90,892547,7650,893300,91,-398,936,90,892547,7650,893698,91
937,88,892558,8450,893602,89,1,937,88,892558,8450,893601,89
938,88,892739,7100,893852,89,152,938,88,892739,7100,893700,89
939,81,894544,9450,895502,82,308,939,81,894544,9450,895194,82
940,86,895401,6100,896002,87,-49,940,86,895401,6100,896051,87
941,81,895668,6300,896354,82,-1066,941,81,895668,6300,897420,82
942,87,895735,7500,896572,88,0,942,87,895735,7500,896572,88
943,88,896129,6650,897467,89,446,943,88,896129,6650,897021,89
944,89,896173,9400,897650,90,-22,944,89,896173,9400,897672,90
945,84,896198,10050,897567,85,-353,945,84,896198,10050,897920,85
946,90,897802,6750,898457,91,-96,946,90,897802,6750,898553,91
947,83,898617,5950,899217,84,49,947,83,898617,5950,899168,84
948,89,901583,8050,902287,90,-47,948,89,901583,8050,902334,90
949,82,901866,6800,902937,83,119,949,82,901866,6800,902818,83
950,90,904045,9450,904748,91,0,950,90,904045,9450,904748,91
951,84,909412,7800,910168,85,157,951,84,909412,7800,910011,85
952,89,909675,8950,910512,90,49,952,89,909675,8950,910463,90
953,80,910186,7150,910837,81,45,953,80,910186,7150,910792,81
954,90,912288,10800,913038,91,-201,954,90,912288,10800,913239,91
955,86,912401,7900,913491,87,-99,955,86,912401,7900,913590,87
956,80,912725,7600,913693,81,-149,956,80,912725,7600,913842,81
957,88,912993,9350,914243,89,-399,957,88,912993,9350,914642,89
958,80,913466,5800,914437,81,-3,958,80,913466,5800,914440,81
959,87,913744,6150,914745,88,351,959,87,913744,6150,914394,88
960,85,916535,8300,917236,86,-2,960,85,916535,8300,917238,86
961,89,916942,5800,917637,90,-106,961,89,916942,5800,917743,90
962,87,917969,8400,918620,88,-5,962,87,917969,8400,918625,88
963,84,918133,8700,919071,85,2,963,84,918133,8700,919069,85
964,89,918223,9850,919522,90,-115,964,89,918223,9850,919637,90
965,83,918620,8650,919821,84,101,965,83,918620,8650,919720,84
966,90,919174,8550,920086,91,8,966,90,919174,8550,920078,91
967,89,921274,10750,921930,90,-98,967,89,921274,10750,922028,90
968,85,922581,6500,923233,86,-48,968,85,922581,6500,923281,86
969,84,924206,8700,924855,85,-3,969,84,924206,8700,924858,85
970,87,925923,10650,926679,88,-344,970,87,925923,10650,927023,88
971,81,927614,7650,928217,82,0,971,81,927614,7650,928217,82
972,83,928113,9100,929114,84,200,972,83,928113,9100,928914,84
973,82,928434,8150,929364,83,150,973,82,928434,8150,929214,83
974,87,931367,7050,932018,88,48,974,87,931367,7050,931970,88
975,80,931777,8050,932528,81,61,975,80,931777,8050,932467,81
976,82,932796,7250,933547,83,96,976,82,932796,7250,933451,83
977,83,934168,8200,934818,84,48,977,83,934168,8200,934770,84
978,84,935943,6900,936547,85,5,978,84,935943,6900,936542,85
979,86,936175,7450,937495,87,451,979,86,936175,7450,937044,87
980,82,936181,7700,937195,83,-33,980,82,936181,7700,937228,83
981,89,937414,7600,938114,90,49,981,89,937414,7600,938065,90
982,82,937840,8150,938568,83,-23,982,82,937840,8150,938591,83
983,87,938687,9300,939389,88,1,983,87,938687,9300,939388,88
984,85,941585,8750,942238,86,-1,984,85,941585,8750,942239,86
985,82,944362,9950,945217,83,105,985,82,944362,9950,945112,83
986,80,944729,7150,945579,81,-186,986,80,944729,7150,945765,81
987,89,944846,7600,945767,90,-111,987,89,944846,7600,945878,90
988,86,945353,8800,946054,87,-212,988,86,945353,8800,946266,87
989,87,946611,8400,947265,88,1,989,87,946611,8400,947264,88
990,82,947051,8150,947815,83,-35,990,82,947051,8150,947850,83
991,85,947748,6050,948350,86,1,991,85,947748,6050,948349,86
992,82,947854,8600,948619,83,18,992,82,947854,8600,948601,83
993,80,948130,8500,949050,81,-8,993,80,948130,8500,949058,81
994,81,948555,9900,949729,82,280,994,81,948555,9900,949449,82
995,86,949448,7900,950201,87,2,995,86,949448,7900,950199,87
996,87,949988,7050,950701,88,59,996,87,949988,7050,950642,88
997,90,951646,9450,952297,91,-1,997,90,951646,9450,952298,91
998,85,952194,8750,952947,86,51,998,85,952194,8750,952896,86
999,89,954232,5800,954932,90,-1,999,89,954232,5800,954933,90
1000,86,957507,7450,958258,87,0,1000,86,957507,7450,958258,87
1001,83,957644,8200,958406,84,-154,1001,83,957644,8200,958560,84
1002,89,957912,10750,958860,90,-257,1002,89,957912,10750,959117,90
1003,90,960806,10350,961563,91,-344,1003,90,960806,10350,961907,91
1004,87,961886,8400,962538,88,-69,1004,87,961886,8400,962607,88
1005,83,962093,6850,962841,84,49,1005,83,962093,6850,962792,84
1006,87,965344,10200,966195,88,-1,1006,87,965344,10200,966196,88
1007,82,968275,7700,969076,83,197,1007,82,968275,7700,968879,83
1008,89,968454,9400,969279,90,-48,1008,89,968454,9400,969327,90
1009,85,969567,9200,970317,86,49,1009,85,969567,9200,970268,86
1010,82,970851,6800,971555,83,55,1010,82,970851,6800,971500,83
1011,81,971180,6300,971832,82,50,1011,81,971180,6300,971782,82
1012,84,972556,7350,973157,85,-2,1012,84,972556,7350,973159,85
1013,83,972888,6850,973657,84,-284,1013,83,972888,6850,973941,84
1014,88,972902,8450,973889,89,52,1014,88,972902,8450,973837,89
1015,81,973425,6750,974227,82,-17,1015,81,973425,6750,974244,82
1016,90,974184,7200,974827,91,-61,1016,90,974184,7200,974888,91
1017,80,975180,6700,975834,81,-98,1017,80,975180,6700,975932,81
1018,86,975727,7900,976427,87,-1,1018,86,975727,7900,976428,87
1019,84,975971,7800,976823,85,139,1019,84,975971,7800,976684,85
1020,90,979902,9000,980754,91,148,1020,90,979902,9000,980606,91
1021,81,980411,9450,981164,82,52,1021,81,980411,9450,981112,82
1022,86,982389,6550,983290,87,97,1022,86,982389,6550,983193,87
1023,84,982394,11400,983743,85,53,1023,84,982394,11400,983690,85
1024,86,982572,7450,983692,87,54,1024,86,982572,7450,983638,87
1025,81,983711,8550,984411,82,-1,1025,81,983711,8550,984412,82
1026,81,984362,9000,985112,82,-56,1026,81,984362,9000,985168,82
1027,90,986645,10800,987349,91,-97,1027,90,986645,10800,987446,91
1028,82,986816,7700,987996,83,48,1028,82,986816,7700,987948,83
1029,85,987079,7400,988002,86,-246,1029,85,987079,7400,988248,86
1030,89,987482,8050,988403,90,-349,1030,89,987482,8050,988752,90
1031,89,987567,7600,988895,90,-55,1031,89,987567,7600,988950,90
1032,81,987591,8100,988994,82,97,1032,81,987591,8100,988897,82
1033,87,989275,7050,990079,88,202,1033,87,989275,7050,989877,88
1034,89,989313,8050,990075,90,-104,1034,89,989313,8050,990179,90
1035,83,990439,8200,991092,84,2,1035,83,990439,8200,991090,84
1036,85,991195,8300,991901,86,54,1036,85,991195,8300,991847,86
1037,86,997098,7000,997798,87,47,1037,86,997098,7000,997751,87
1038,87,999563,3950,999964,80,1,1038,87,999563,3450,999963,70
1039,89,999665,2450,999967,50,-2,1039,89,999665,2150,999969,44
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
