job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
168,81,53211,23850,63848,60465,3383
169,84,53472,21750,64458,60455,4003
170,89,54016,20200,64953,61505,3448
171,90,54118,27000,64508,62492,2016
172,84,54669,23100,59650,62155,-2505
173,90,55033,23850,62238,60571,1667
174,83,55127,26650,62450,60524,1926
175,85,55261,22700,66250,62601,3649
176,82,55329,22100,65188,63002,2186
177,82,55359,20750,66238,63701,2537
178,82,55361,25700,67788,62749,5039
179,90,55640,22950,62704,63252,-548
180,87,55835,25500,63804,64139,-335
181,80,56163,22000,64350,64757,-407
182,89,56859,24250,69303,65907,3396
183,90,57087,26100,69496,66899,2597
184,87,57215,20550,70046,67557,2489
185,80,57622,22900,70098,68057,2041
186,85,57834,25400,70610,67544,3066
187,83,57873,21700,71110,67959,3151
188,89,57903,24700,72298,68644,3654
189,80,57945,17950,72210,69144,3066
190,82,58488,21650,72760,69644,3116
191,85,58515,23150,73053,70405,2648
192,85,58755,23600,73410,70794,2616
193,88,58968,22400,75246,70505,4741
194,87,59053,25500,74898,65840,9058
195,83,59200,19450,75810,67488,8322
196,88,59364,23300,76410,68051,8359
197,86,61018,22750,76546,68854,7692
198,87,61372,20100,71037,71192,-155
199,90,61760,24750,69289,71104,-1815
200,86,61891,24550,69789,70249,-460
201,90,61983,24750,70051,70902,-851
202,83,62118,20350,69996,71496,-1500
203,82,62331,22550,70845,71552,-707
204,88,62355,22850,70650,72357,-1707
205,83,62573,23050,71852,73096,-1244
206,90,63145,25650,72852,73499,-647
207,82,63853,23900,73788,73989,-201
208,89,63938,25600,73503,73594,-91
209,88,64365,26450,74788,74544,244
210,84,64743,21300,76288,75155,1133
211,90,65103,23400,76838,75794,1044
212,85,65134,22250,76803,76642,161
213,80,65374,23800,73943,77164,-3221
214,81,66287,22500,75708,77744,-2036
215,89,66657,26500,77808,78394,-586
216,82,66914,21200,78411,78864,-453
217,81,67213,23400,80011,79494,517
218,83,67273,23050,81261,79844,1417
219,87,67876,19650,82911,78485,4426
220,88,68010,28250,78056,80135,-2079
221,89,68450,25600,78606,77554,1052
222,83,68517,24400,81002,79304,1698
223,81,68554,22500,81856,80104,1752
224,86,69668,22750,85406,81154,4252
225,82,69680,20300,85002,77409,7593
226,89,69742,24250,84952,78239,6713
227,89,69798,21100,86852,78554,8298
228,85,70123,25850,88806,79907,8899
229,83,70152,23950,83699,80964,2735
230,87,71088,24150,83996,81242,2754
231,81,71256,18900,85053,82094,2959
232,85,71289,22250,84710,82364,2346
233,83,71804,22600,85560,82907,2653
234,82,71941,26150,86560,83244,3316
235,81,71985,21150,86653,83842,2811
236,86,72187,24550,80038,84294,-4256
237,84,72364,28950,82088,85344,-3256
238,90,72753,22050,83306,85842,-2536
239,81,72870,24300,84688,86744,-2056
240,90,73596,24750,86006,87092,-1086
241,83,73621,24850,87060,88044,-984
242,85,73642,22250,87710,88694,-984
243,80,73791,19750,87900,89394,-1494
244,85,73958,18200,88538,89514,-976
245,83,74112,23500,89688,90014,-326
246,84,74317,23550,83549,90994,-7445
247,80,74924,21100,84259,91494,-7235
248,83,74971,23950,84670,91694,-7024
249,84,75164,28050,85556,92042,-6486
250,89,75268,24700,86099,87201,-1102
251,82,75882,20300,87013,88046,-1033
252,84,76068,23550,88210,88306,-96
253,83,76378,21700,88710,88689,21
254,85,76539,24050,89310,89606,-296
255,83,76705,28450,90251,90656,-405
256,86,76814,21400,90360,91456,-1096
257,84,77389,27150,91248,95054,-3806
258,82,77508,19850,91960,96206,-4246
259,90,77510,21600,92312,97704,-5392
260,82,78328,20300,94060,99754,-5694
261,84,78377,24900,94000,100954,-6954
262,84,78485,22200,94648,92446,2202
263,85,78835,28100,95550,93281,2269
264,85,79080,21350,96260,93946,2314
265,80,79177,22900,97260,94496,2764
266,87,79267,22350,98200,94613,3587
267,84,79286,26700,98348,93258,5090
268,90,79594,24300,99503,93909,5594
269,88,79679,26450,99500,94041,5459
270,84,79932,24450,100050,93715,6335
271,90,80410,23400,100710,94188,6522
272,81,80598,23850,95249,94705,544
273,81,80726,20250,96572,95396,1176
274,83,80733,23950,97999,95851,2148
275,83,80783,20800,93292,96477,-3185
276,83,81135,22600,95206,96718,-1512
277,86,81722,25900,97105,96496,609
278,80,82051,21100,99205,96542,2663
279,88,82240,27350,101605,97094,4511
280,80,82333,18400,101655,97559,4096
281,85,82634,22700,103306,97794,5512
