job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
293,88,149367,39500,166812,168238,-1426
294,84,149532,37950,167999,167930,69
295,87,149857,38550,168549,169430,-881
296,87,150368,39450,166593,168188,-1595
297,86,150549,38500,167431,169188,-1757
298,80,150690,35950,168431,170332,-1901
299,82,151083,36500,169284,170463,-1179
300,80,151305,37300,170693,172095,-1402
301,81,154320,35550,171835,166316,5519
302,82,155457,36050,172931,167716,5215
303,90,156389,42750,176334,170420,5914
304,85,156477,37550,175335,173266,2069
305,81,156487,38700,176407,176766,-359
306,89,156589,39100,176834,179540,-2706
307,88,156954,40850,173173,173430,-257
308,81,157567,36000,176414,174284,2130
309,83,157586,37000,176551,175284,1267
310,83,157603,36100,176199,176090,109
311,80,158250,36850,178088,177030,1058
312,84,158391,38850,179588,178382,1206
313,80,158591,35950,182389,179088,3301
314,83,158626,37900,185439,180198,5241
315,80,159771,36850,188088,181030,7058
316,80,159985,38650,190588,183488,7100
317,85,160269,36650,192607,184002,8605
318,83,160478,38800,193984,184138,9846
319,90,161635,40050,194637,185382,9255
320,81,161892,36900,195138,186432,8706
321,86,161971,39400,195659,187663,7996
322,88,162069,39050,196138,188432,7706
323,83,162136,37900,181731,189298,-7567
324,85,162216,38900,183914,189932,-6018
325,87,162230,39900,183731,184988,-1257
326,84,162597,37050,186414,185041,1373
327,89,162686,40000,186260,182037,4223
328,83,163672,39250,188464,182537,5927
329,87,163702,38550,188231,185941,2290
330,87,164910,40350,189231,188795,436
331,90,165271,39600,190014,190730,-716
332,90,166042,39600,190652,191240,-588
333,89,166946,40900,191514,192313,-799
334,80,168117,37300,192651,194345,-1694
335,81,168746,38250,194360,196345,-1985
336,85,168795,39350,194564,189247,5317
337,86,169217,39400,195614,190345,5269
338,83,169265,37900,196152,191297,4855
339,84,169856,36150,196164,192218,3946
340,81,169877,37350,192485,192943,-458
341,86,170144,41200,193640,193861,-221
342,87,170857,38100,194098,194861,-763
343,90,170857,42300,194457,195004,-547
344,86,170885,37150,194327,195230,-903
345,88,171354,40850,195729,195900,-171
346,82,171538,37400,196457,196840,-383
347,83,172584,37000,196652,197532,-880
348,87,172937,41250,197652,198340,-688
349,84,173668,40650,198233,198863,-630
350,84,173708,36600,198495,199632,-1137
351,83,175293,37000,199495,201287,-1792
352,86,175729,39400,201161,203287,-2126
353,84,175780,38850,202084,205287,-3203
354,89,176032,40450,203054,207837,-4783
355,83,176242,39700,204403,210132,-5729
356,84,176413,37500,205305,210837,-5532
357,85,176580,39350,206305,207692,-1387
358,83,176758,36550,206804,208234,-1430
359,83,179206,38350,207305,208390,-1085
360,86,180433,40750,208285,209413,-1128
361,81,181943,36900,213328,210413,2915
362,88,182025,39950,213828,211390,2438
363,85,182561,37550,215835,212282,3553
364,81,182683,33750,217378,212890,4488
365,83,182696,38350,219378,214832,4546
366,83,182854,38350,222564,215563,7001
367,80,183279,34150,224464,205567,18897
368,81,183321,35100,224637,204270,20367
369,90,183485,40500,225637,205145,20492
370,89,183518,40900,226214,205897,20317
371,88,183684,42650,227214,206845,20369
372,83,184844,39700,227637,208543,19094
373,82,185194,35600,226528,209593,16935
374,89,185709,40900,228216,212093,16123
375,86,185926,39850,229253,214143,15110
376,80,186077,37750,230528,216152,14376
377,89,186469,39100,232028,216940,15088
378,88,186564,39500,213316,217880,-4564
379,80,187340,35500,213829,218430,-4601
380,81,187911,36450,212743,218693,-5950
381,90,188718,40050,213243,221693,-8450
382,89,189189,38650,215195,223345,-8150
383,90,190132,41400,217383,217054,329
384,89,190168,38200,217343,218318,-975
385,87,190443,38550,219734,220318,-584
386,82,190449,37400,219883,222642,-2759
387,84,190549,38850,221195,224642,-3447
388,83,190994,37450,222433,226684,-4251
389,90,191072,42300,222415,227184,-4769
390,88,191179,40850,223195,228142,-4947
391,90,192315,40050,224915,220238,4677
392,87,193727,38550,225933,221360,4573
393,80,194438,35950,226784,223694,3090
394,81,194926,36900,227245,225979,1266
395,83,195452,35650,228993,228244,749
396,82,195542,37850,228915,230979,-2064
397,86,196325,38950,229965,234344,-4379
398,82,197241,33800,231965,235979,-4014
399,88,197289,40850,232033,237994,-5961
400,83,197869,37900,232965,239494,-6529
401,81,199131,37350,235493,241994,-6501
402,85,199164,40250,235534,244994,-9460
403,82,199514,37400,236533,247994,-11461
404,86,199614,38950,237083,251029,-13946
405,86,199926,38500,237295,251529,-14234
406,81,200030,36000,228590,232630,-4040
407,87,200147,39900,231154,233554,-2400
408,81,200242,34200,231448,233790,-2342
