job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
333,89,35795,23800,147823,143922,3901
334,88,35830,25100,147393,144422,2971
335,87,36136,21000,148973,144922,4051
336,87,36320,21000,149473,145731,3742
337,80,36415,22900,150393,145972,4421
338,87,36535,25500,151523,146925,4598
339,83,36539,23950,153173,147575,5598
340,84,36884,20400,154993,148622,6371
341,81,37042,22950,161543,148825,12718
342,83,37056,21700,162043,149331,12712
343,82,37071,22550,162723,149875,12848
344,87,37302,22350,165643,150591,15052
345,85,37374,24500,165823,151334,14489
346,82,37414,27500,168123,151931,16192
347,86,37488,20500,168623,152481,16142
348,80,37644,17950,170423,152575,17848
349,81,37739,21600,170593,153234,17359
350,87,37868,26400,171643,153872,17771
351,85,37981,18650,174423,154434,19989
352,87,38183,23700,176293,154941,21352
353,81,38206,22950,180593,155534,25059
354,90,38269,24300,183043,156225,26818
355,84,38284,28500,183543,157172,26371
356,90,38329,24750,183773,157734,26039
357,81,38331,20700,183273,158234,25039
358,88,38752,26900,186973,158981,27992
359,90,38824,26100,190223,159591,30632
360,86,38903,24100,190043,160141,29902
361,86,39009,25000,193193,160734,32459
362,87,39054,21450,193693,161284,32409
363,89,39074,25600,194673,161784,32889
364,87,39084,24150,195843,162531,33312
365,83,39178,23950,161589,163022,-1433
366,83,39196,25300,162689,163791,-1102
367,90,39270,23850,162429,164584,-2155
368,80,39319,22450,163239,164875,-1636
369,87,39320,26400,163529,165272,-1743
370,84,39852,23100,164529,165781,-1252
371,85,39858,22250,165225,166381,-1156
372,80,40089,22900,165330,166975,-1645
373,89,40245,23350,165679,167572,-1893
374,86,40288,26350,166275,168125,-1850
375,87,40360,24150,166722,168334,-1612
376,89,40423,23800,167030,168934,-1904
377,83,40607,25300,168080,169681,-1601
378,90,40705,23400,168772,170375,-1603
379,82,40739,25700,169130,171281,-2151
380,90,40864,26550,170272,172084,-1812
381,86,40980,20950,170689,172734,-2045
382,81,41185,22950,171822,173234,-1412
383,90,41260,27450,172229,173791,-1562
384,82,41700,22550,174239,174081,158
385,89,41725,22000,174975,174541,434
386,87,41752,23250,175072,174834,238
387,82,41811,22100,174780,175041,-261
388,90,41860,20250,176075,175472,603
389,83,41872,22150,175839,176231,-392
390,86,42180,21850,176339,176591,-252
391,85,42307,29000,176922,177684,-762
392,84,42449,21750,178338,178231,107
393,81,43021,24750,179786,178925,861
394,81,43448,24300,181688,179384,2304
395,87,43545,24600,182188,179984,2204
396,86,43872,29050,183738,181172,2566
397,82,43991,20300,185286,181534,3752
398,82,44003,22550,185488,182291,3197
399,84,44123,23550,187538,183131,4407
400,87,44138,25950,189588,183391,6197
401,90,44244,21150,190688,183834,6854
402,83,44377,23050,192238,184281,7957
403,82,44655,21200,193338,184884,8454
404,90,44964,19350,194136,185384,8752
405,87,45173,21450,194186,185641,8545
406,81,45175,22050,195238,168580,26658
407,85,45409,25850,196236,169289,26947
408,87,45694,28200,198188,170130,28058
409,88,45832,24650,199238,170887,28351
410,90,45992,25200,202686,171630,31056
411,80,46022,19300,203186,171989,31197
412,86,46082,20050,202588,172487,30101
413,86,46144,21400,207188,172830,34358
414,81,46145,23400,205988,173189,32799
415,80,46170,20650,207336,173689,33647
416,89,46312,23800,210388,174080,36308
417,84,46397,25350,210386,174687,35699
418,86,46580,21400,212088,175484,36604
419,84,46639,22200,215486,176134,39352
420,83,46657,23050,215738,176880,38858
421,85,46681,24050,215238,177287,37951
422,88,46772,22400,217088,177787,39301
423,86,46990,20500,218136,178039,40097
424,89,47017,27850,219686,178684,41002
425,80,47085,24250,221888,178880,43008
426,82,47116,22550,222436,179380,43056
427,80,47557,21100,225336,179930,45406
428,90,47598,27000,225836,180839,44997
429,87,47698,24150,230536,181434,49102
430,81,47735,26100,230586,182130,48456
431,87,47791,25050,231588,182437,49151
432,81,47853,21600,235738,182934,52804
433,86,47911,25450,235786,183230,52556
434,80,47932,25150,236238,183689,52549
435,83,48165,24400,236336,184289,52047
436,82,48339,23000,238388,184830,53558
437,86,48501,24550,239736,185830,53906
438,84,48814,25350,241938,185937,56001
439,87,48866,20550,244436,186487,57949
440,86,48920,23200,243636,186834,56802
441,82,48940,21650,244388,187430,56958
442,80,49149,21550,246038,187980,58058
443,81,49299,23400,247738,188284,59454
444,87,49454,17400,250836,188687,62149
445,89,49467,24700,251288,188784,62504
446,85,49572,24950,252388,189687,62701
447,85,49959,20000,252536,189987,62549
448,80,50003,20650,187987,190537,-2550
449,85,50038,20900,188845,191030,-2185
450,84,50405,22200,189345,191339,-1994
451,89,50744,21550,189938,191987,-2049
452,90,50828,26100,190386,192230,-1844
453,82,50989,23450,190188,192484,-2296
454,87,51083,19650,191283,192980,-1697
455,86,51349,22300,192188,193039,-851
456,81,51397,21600,192386,194039,-1653
457,88,51736,21950,193188,194539,-1351
458,88,51746,26450,193688,195230,-1542
459,85,51803,22250,195186,195934,-748
460,87,51845,25950,195686,196280,-594
461,85,51935,22700,195583,196780,-1197
462,88,52026,26450,197386,197387,-1
463,83,52080,21250,197288,198380,-1092
464,83,52185,26200,198595,198880,-285
465,84,52253,25350,199133,199489,-356
466,80,52319,20650,199038,199737,-699
467,85,52368,23600,199536,200630,-1094
468,83,52403,21700,200045,201134,-1089
469,84,52510,21300,200545,201684,-1139
470,80,52669,21550,201337,202187,-850
471,84,52872,20850,201083,202389,-1306
472,80,52896,23350,201688,203130,-1442
473,81,53109,19800,202236,203237,-1001
474,90,53248,23850,203037,203684,-647
475,84,53256,25800,203537,204637,-1100
476,81,53650,19800,203738,205230,-1492
477,87,53809,24600,205788,206280,-492
478,86,53843,21850,205595,206589,-994
479,82,53861,21650,206083,207089,-1006
480,89,53968,24250,206788,207437,-649
481,87,54212,25050,207936,207689,247
482,82,54256,22550,207787,208284,-497
483,84,54272,25350,208883,208939,-56
484,84,54328,24900,208787,209580,-793
485,88,54386,26450,209536,210384,-848
486,84,54599,23100,209888,211037,-1149
487,83,54669,22600,211695,211689,6
488,88,54675,22850,211588,212534,-946
489,87,54684,29100,212245,213237,-992
490,83,54782,24400,214095,213637,458
491,84,54790,21750,212983,214337,-1354
492,90,54817,27000,214137,215080,-943
493,84,54880,22650,213983,215687,-1704
494,89,54952,22000,214637,216689,-2052
495,82,55060,20750,215133,217137,-2004
496,84,55126,22200,215795,217687,-1892
497,81,55366,19800,216333,218130,-1797
498,86,55609,21850,217683,218687,-1004
499,84,55695,20400,218095,219289,-1194
500,85,55802,23600,218538,219537,-999
501,87,55975,25050,219245,220037,-792
502,81,56339,20250,219945,220230,-285
503,85,56485,24500,220436,220730,-294
504,87,56531,22800,222488,221389,1099
505,86,56594,24550,223083,222234,849
506,90,56598,23850,223086,222387,699
507,87,56630,22800,223437,223334,103
508,80,56675,20200,223686,223839,-153
509,87,56760,26400,224088,224537,-449
510,90,56881,27900,224688,225037,-349
511,87,56934,24150,225533,226037,-504
512,89,56972,23350,226137,226930,-793
513,89,57059,26500,226187,227784,-1597
514,87,57109,21000,226533,228037,-1504
515,81,57316,19800,227538,228580,-1042
516,85,57384,18650,227437,228639,-1202
517,83,57511,23500,228537,208393,20144
518,85,57553,24950,229095,209228,19867
519,82,57626,22550,229695,209836,19859
520,83,57675,20350,229737,210470,19267
521,85,57821,25850,230733,210836,19897
522,90,57867,27450,232986,211475,21511
523,81,57934,23400,232987,212070,20917
524,87,57937,24600,233483,212578,20905
525,81,57953,19800,233395,213486,19909
526,81,58150,17550,233587,214078,19509
527,86,58311,22750,234945,214628,20317
528,85,58325,22250,234486,215443,19043
529,82,58340,19850,234938,216070,18868
530,87,58607,24600,236736,216570,20166
531,89,58608,24700,236883,217536,19347
532,89,58635,24250,236645,218028,18617
533,85,58768,20000,237433,218686,18747
534,87,58948,25950,238038,219736,18302
535,89,58971,25150,238445,220593,17852
536,80,59084,20650,238786,221070,17716
537,88,59089,25100,239283,221678,17605
538,87,59288,25500,239833,222343,17490
539,86,59309,25450,240145,222975,17170
540,81,59419,22050,240687,223343,17344
541,82,59450,25250,229181,223720,5461
542,90,59516,23400,230381,224186,6195
543,81,59544,21150,230322,224525,5797
544,88,59928,25100,231726,225043,6683
545,86,59992,26350,232381,225728,6653
546,80,60045,23800,232681,226328,6353
547,89,60201,26500,234047,226675,7372
548,83,60261,22150,234181,227420,6761
549,82,60345,24800,235147,227920,7227
550,80,60368,20650,235031,228586,6445
551,82,60576,24350,236197,229920,6277
552,82,60606,23900,236031,230078,5953
553,87,60761,23250,236826,230593,6233
554,87,61100,26850,237781,231236,6545
555,89,61332,25150,237897,233089,4808
556,85,61449,22700,238331,235139,3192
557,85,61489,24500,238997,236691,2306
558,83,61536,22600,239497,237989,1508
559,82,61604,26600,240231,238489,1742
560,86,61650,23650,240526,239591,935
561,83,61819,19450,241076,234675,6401
562,83,61827,24850,242226,235228,6998
563,88,61916,21950,242981,235943,7038
564,90,61931,22500,242726,236378,6348
565,87,62108,26400,244597,236875,7722
566,90,62144,25200,244376,237493,6883
567,85,62453,24500,246147,238493,7654
568,89,62539,26500,246722,238836,7886
569,80,62609,18850,246481,239170,7311
570,87,62610,24600,247422,240170,7252
571,89,62673,23350,247922,241336,6586
572,84,63051,27600,248422,242325,6097
573,85,63247,22700,248897,242728,6169
574,84,63365,28500,249431,242943,6488
575,83,63446,26200,250476,243943,6533
576,88,63522,23750,251676,244493,7183
577,83,63522,21250,251272,244686,6586
578,88,63616,25550,251647,245225,6422
579,82,63622,22100,252947,245993,6954
580,81,63712,21600,254326,246325,8001
581,82,63810,23000,255047,246975,8072
582,80,63813,23800,255022,247278,7744
583,90,63929,22500,256597,247975,8622
584,86,63944,28600,256626,248928,7698
585,89,64087,22450,256631,249520,7111
586,85,64170,24950,257822,250136,7686
587,87,64240,21900,257976,250736,7240
588,88,64336,25550,259331,251578,7753
589,85,64365,24050,260226,252393,7833
590,81,64403,23400,259681,252786,6895
591,89,64447,21550,260072,253386,6686
592,85,64766,23600,260826,254225,6601
593,81,64979,23400,261326,254436,6890
594,82,65074,21650,261781,254743,7038
595,83,65204,20350,262631,255370,7261
596,82,65244,23000,263526,256186,7340
597,80,65327,25600,264722,256825,7897
598,85,65419,26300,264631,257570,7061
599,81,65582,25650,265831,258228,7603
600,81,65612,23850,265697,258670,7027
601,82,65664,22100,265822,258686,7136
602,82,65840,25700,266331,259428,6903
603,83,65985,21250,267176,260125,7051
604,90,66014,25200,267676,260528,7148
605,82,66132,25700,268381,261078,7303
606,86,66350,25000,269326,261870,7456
607,81,66428,20250,271031,262420,8611
608,82,66452,23000,271122,263020,8102
609,88,66504,25550,270397,263825,6572
610,81,66505,22950,271381,264325,7056
611,90,66568,28350,271722,264933,6789
612,87,66621,25050,272031,265628,6403
613,90,66671,26100,272726,266228,6498
614,86,66699,26350,273647,267025,6622
615,80,66789,17950,273481,267336,6145
616,84,66857,23100,274381,267743,6638
617,87,66932,21450,274131,268143,5988
618,81,67015,26550,276222,269343,6879
619,82,67030,24350,275497,269533,5964
620,81,67069,22950,276381,270089,6292
621,80,67242,22000,277597,270499,7098
622,89,67242,21550,277526,271049,6477
623,88,67666,23300,278647,271549,7098
624,85,67803,25400,279431,271789,7642
625,86,67944,24550,279831,273099,6732
626,88,68114,24650,280797,273699,7098
627,81,68481,22950,281226,273989,7237
628,81,68558,22050,282822,274399,8423
629,86,68562,24100,282831,275089,7742
630,81,68576,19800,283331,275593,7738
631,80,68659,21100,282926,276189,6737
632,83,68874,23050,283922,276988,6934
633,87,68966,25500,284331,277488,6843
634,87,69072,24150,285026,277743,7283
635,89,69229,26050,286026,278378,7648
636,89,69234,27850,286031,278936,7095
637,82,69367,22100,287547,279693,7854
638,89,69426,26950,288672,280520,8152
639,85,69441,24050,287281,281425,5856
640,88,69489,25550,289597,281925,7672
641,88,69502,22850,289681,282343,7338
642,88,69547,26450,290822,282893,7929
643,83,69612,21250,291422,283336,8086
644,85,69640,22250,290697,283775,6922
645,85,69671,20900,291526,284320,7206
646,83,69802,22150,291797,284849,6948
647,87,69832,26400,292526,285533,6993
648,81,70107,18450,292847,286033,6814
649,89,70156,29200,293681,287243,6438
650,86,70175,23200,293997,287949,6048
651,83,70299,25300,295372,288839,6533
652,80,70348,22000,295797,289390,6407
653,84,70383,19500,296397,290440,5957
654,84,70405,22650,297576,291940,5636
655,81,70466,22500,297781,292537,5244
656,88,70503,21500,298781,293040,5741
657,87,70592,26850,298881,294690,4191
658,86,70964,24550,299726,296990,2736
659,89,71028,25150,300331,298737,1594
660,87,71046,23700,300997,300290,707
661,81,71255,22050,301572,301987,-415
662,86,71342,25450,302276,303037,-761
663,82,71614,17600,303381,304090,-709
664,88,71623,27800,303872,305640,-1768
665,83,71627,20800,303426,307940,-4514
666,86,71702,25900,303597,309587,-5990
667,84,71734,21300,305247,310287,-5040
668,80,71751,23800,304647,312837,-8190
669,87,71790,21900,305847,313340,-7493
670,88,71869,23750,305631,300138,5493
671,86,71935,25000,306726,300638,6088
672,82,72060,23000,307281,301039,6242
673,89,72281,25600,309576,301793,7783
674,90,72308,22500,309626,302493,7133
675,81,72323,22050,309031,302738,6293
676,90,72342,24300,310347,303083,7264
677,83,72366,23500,310822,303889,6933
678,84,72425,22200,310626,304288,6338
679,84,72518,21300,311081,304883,6198
680,82,72564,22100,306191,305343,848
681,87,72633,20550,306486,305978,508
682,87,72765,23700,308391,306720,1671
683,89,72766,25150,308396,307636,760
684,88,72810,21050,308341,308193,148
685,80,72921,21100,310390,308686,1704
686,89,72943,22450,310591,309186,1405
687,85,72957,24500,310286,309293,993
688,81,73002,25650,310246,309675,571
689,81,73127,21150,310896,309993,903
690,87,73170,23700,311996,310870,1126
691,80,73213,22900,312990,311825,1165
692,89,73215,24250,313486,312436,1050
693,80,73290,22450,314036,313120,916
694,90,73352,26100,314141,313620,521
695,81,73846,21150,314736,314393,343
696,90,73885,23850,315640,315028,612
697,90,73886,22950,316946,315586,1360
698,86,73892,21850,317041,316475,566
699,81,74026,23400,318041,316686,1355
700,88,74074,25550,318096,317320,776
701,80,74142,24700,318290,318275,15
702,83,74334,22600,319340,318825,515
703,85,74392,22700,319291,319420,-129
704,87,74654,24150,319941,320025,-84
705,88,74657,28250,320391,320943,-552
706,90,74762,22950,320941,321525,-584
707,87,75018,21000,321091,322170,-1079
708,89,75145,18850,322641,322993,-352
709,87,75159,23700,322286,323543,-1257
710,88,75221,26000,323941,323736,205
711,85,75296,23600,324446,324470,-24
712,86,75303,25900,323896,324986,-1090
713,86,75372,22750,324890,325275,-385
714,80,75584,26050,326046,297221,28825
715,89,75595,26050,326440,298234,28206
716,85,75694,20900,327091,298834,28257
717,85,75713,26300,327536,299678,27858
718,82,75895,23000,328641,300171,28470
719,85,75898,19100,328536,300722,27814
720,87,76132,26850,331336,301272,30064
