job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_timejob_id_order,tasks_num_of_single_job_order,task_generation_time_order,total_time_order
881,83,435830,39250,494076,479301,14775,881,83,435830,39250
882,86,436283,39850,494912,480788,14124,882,86,436283,39850
883,85,436987,40250,495561,482759,12802,883,85,436987,40250
884,89,438019,40900,496561,485966,10595,884,89,438019,40900
885,80,438028,36400,499572,488466,11106,885,80,438028,36400
886,89,438101,40450,499611,491516,8095,886,89,438101,40450
887,86,438639,40300,500912,493016,7896,887,86,438639,40300
888,84,438649,38400,500843,497016,3827,888,84,438649,38400
889,86,438863,39400,502412,500516,1896,889,86,438863,39400
890,81,439307,37800,503661,502266,1395,890,81,439307,37800
891,86,439447,38950,504343,503859,484,891,86,439447,38950
892,87,439894,40800,505462,503566,1896,892,87,439894,40800
893,88,441311,40400,506462,501728,4734,893,88,441311,40400
894,85,442166,39350,506962,502853,4109,894,85,442166,39350
895,87,442179,39450,507226,504853,2373,895,87,442179,39450
896,83,442807,39250,494097,507328,-13231,896,83,442807,39250
897,88,442954,38150,496147,509328,-13181,897,88,442954,38150
898,81,443322,36900,500996,511328,-10332,898,81,443322,36900
899,89,443330,39550,501697,513553,-11856,899,89,443330,39550
900,81,443501,37800,503496,514328,-10832,900,81,443501,37800
901,83,444527,38800,495092,510707,-15615,901,83,444527,38800
902,88,444817,41300,496642,514109,-17467,902,88,444817,41300
903,84,445079,39750,497923,517109,-19186,903,84,445079,39750
904,90,445312,41400,499099,521109,-22010,904,90,445312,41400
905,88,445614,39950,500473,523609,-23136,905,88,445614,39950
906,85,445690,38900,500542,524307,-23765,906,85,445690,38900
907,85,446203,36650,501099,526609,-25510,907,85,446203,36650
908,87,446482,39450,503042,529307,-26265,908,87,446482,39450
909,80,446520,36400,503242,531159,-27917,909,80,446520,36400
910,87,446982,41250,505591,533159,-27568,910,87,446982,41250
911,83,447102,37900,507862,536857,-28995,911,83,447102,37900
912,85,447507,38000,511091,538357,-27266,912,85,447507,38000
913,88,448229,37250,513591,540957,-27366,913,88,448229,37250
914,81,448313,37350,514798,541895,-27097,914,81,448313,37350
915,90,448976,42300,515808,542848,-27040,915,90,448976,42300
916,81,449043,37800,516558,543348,-26790,916,81,449043,37800
917,82,449383,36950,517558,544449,-26891,917,82,449383,36950
918,80,449523,36400,518558,544999,-26441,918,80,449523,36400
919,85,449737,36650,519558,545398,-25840,919,85,449737,36650
920,88,451381,39950,520446,546138,-25692,920,88,451381,39950
921,83,451809,36550,521551,546999,-25448,921,83,451809,36550
922,82,451960,36050,522348,543759,-21411,922,82,451960,36050
923,81,452017,36450,523046,546007,-22961,923,81,452017,36450
924,89,452268,38650,524058,547794,-23736,924,89,452268,38650
925,80,452618,35500,524908,548499,-23591,925,80,452618,35500
926,83,453140,35650,526348,548945,-22597,926,83,453140,35650
927,86,453353,37150,526958,549607,-22649,927,86,453353,37150
928,84,454291,37050,528096,551107,-23011,928,84,454291,37050
929,90,454665,40050,529101,516095,13006,929,90,454665,40050
930,85,456370,38450,530458,517046,13412,930,85,456370,38450
931,81,457132,37800,531348,517849,13499,931,81,457132,37800
932,84,457272,38400,532101,518646,13455,932,84,457272,38400
933,90,459184,39600,532348,520355,11993,933,90,459184,39600
934,81,459781,38700,525505,521355,4150,934,81,459781,38700
935,81,459895,36900,526508,522097,4411,935,81,459895,36900
936,86,460005,38950,528526,520111,8415,936,86,460005,38950
937,81,460034,37800,528508,523494,5014,937,81,460034,37800
938,81,461724,37800,529901,525661,4240,938,81,461724,37800
939,84,463058,37500,531401,529161,2240,939,84,463058,37500
940,89,463154,37750,531168,530211,957,940,89,463154,37750
941,83,464274,36100,533308,533044,264,941,83,464274,36100
942,84,464311,37950,533348,534261,-913,942,84,464311,37950
943,87,464453,36750,535751,525101,10650,943,87,464453,36750
944,90,464466,42300,535796,526038,9758,944,90,464466,42300
945,86,464850,40300,536808,526991,9817,945,86,464850,40300
946,90,465783,41400,537751,528289,9462,946,90,465783,41400
947,83,465848,35650,537808,529538,8270,947,83,465848,35650
948,83,466158,37000,535841,529751,6090,948,83,466158,37000
949,86,466389,39400,538296,529957,8339,949,86,466389,39400
950,80,466632,35950,538850,530889,7961,950,80,466632,35950
951,84,466904,37950,539510,531751,7759,951,84,466904,37950
952,83,467028,36550,540012,533041,6971,952,83,467028,36550
953,87,467806,38550,529260,534113,-4853,953,87,467806,38550
954,89,468273,40450,531549,537458,-5909,954,89,468273,40450
955,80,468307,37750,531655,540113,-8458,955,80,468307,37750
956,80,468535,35950,532358,542008,-9650,956,80,468535,35950
957,81,468687,36450,530644,544163,-13519,957,81,468687,36450
958,84,468946,37050,532126,546058,-13932,958,84,468946,37050
959,82,469080,37400,534792,548163,-13371,959,82,469080,37400
960,82,469086,36950,533644,551663,-18019,960,82,469086,36950
961,82,469095,37400,535144,553663,-18519,961,82,469095,37400
962,81,469944,36900,536203,556163,-19960,962,81,469944,36900
963,84,470074,38400,537203,558808,-21605,963,84,470074,38400
964,85,471051,38450,537773,559808,-22035,964,85,471051,38450
965,83,471510,38350,538203,561663,-23460,965,83,471510,38350
966,90,471921,41400,540549,564213,-23664,966,90,471921,41400
967,85,472001,39800,540773,541767,-994,967,85,472001,39800
968,80,472759,38200,541703,542403,-700,968,80,472759,38200
969,90,473778,43650,543049,543403,-354,969,90,473778,43650
970,85,474087,39350,544049,544007,42,970,85,474087,39350
971,85,474639,40250,545049,544817,232,971,85,474639,40250
972,83,474918,37900,545892,546205,-313,972,83,474918,37900
973,82,475194,36500,546892,547205,-313,973,82,475194,36500
974,84,476167,41550,548099,548453,-354,974,84,476167,41550
975,85,477194,39800,548823,549055,-232,975,85,477194,39800
976,81,477649,36000,551203,543039,8164,976,81,477649,36000
977,80,477709,37300,552149,535298,16851,977,80,477709,37300
978,89,477765,40000,552203,536244,15959,978,89,477765,40000
979,87,478039,41250,553323,537036,16287,979,87,478039,41250
980,87,478434,39900,554203,537848,16355,980,87,478434,39900
981,88,478568,38600,555444,538949,16495,981,88,478568,38600
982,82,478593,39650,556873,540086,16787,982,82,478593,39650
983,84,479727,36150,557803,541278,16525,983,84,479727,36150
984,84,480533,38400,558444,542806,15638,984,84,480533,38400
985,86,480654,37150,558803,545306,13497,985,86,480654,37150
986,84,480944,36150,554826,545928,8898,986,84,480944,36150
987,86,481796,38500,555824,548806,7018,987,86,481796,38500
988,86,482433,41650,556324,551428,4896,988,86,482433,41650
989,83,482614,38350,556826,553928,2898,989,83,482614,38350
990,83,482922,37450,558012,555856,2156,990,83,482922,37450
991,82,483494,38300,558549,557428,1121,991,82,483494,38300
992,85,483689,36650,559874,560956,-1082,992,85,483689,36650
993,80,483711,35050,562049,563428,-1379,993,80,483711,35050
994,84,483744,37950,562996,565428,-2432,994,84,483744,37950
995,86,483799,39400,562026,567206,-5180,995,86,483799,39400
996,85,483814,37550,562599,568528,-5929,996,85,483814,37550
997,88,484780,39950,553716,571578,-17862,997,88,484780,39950
998,89,485288,40000,554715,573256,-18541,998,89,485288,40000
999,90,485425,40950,555715,576628,-20913,999,90,485425,40950
1000,83,485426,38800,556065,579128,-23063,1000,83,485426,38800
1001,88,487339,39500,547338,581128,-33790,1001,88,487339,39500
1002,88,487874,39050,548274,582728,-34454,1002,88,487874,39050
1003,83,488594,37000,549326,583906,-34580,1003,83,488594,37000
1004,86,489689,39850,550849,586006,-35157,1004,86,489689,39850
1005,89,489751,40450,556551,587556,-31005,1005,89,489751,40450
1006,86,489843,39400,556849,589378,-32529,1006,86,489843,39400
1007,89,490015,40900,561601,592378,-30777,1007,89,490015,40900
1008,88,490098,39950,561849,594639,-32790,1008,88,490098,39950
1009,84,490714,37050,564849,596091,-31242,1009,84,490714,37050
1010,84,490877,36150,567399,596701,-29302,1010,84,490877,36150
1011,87,491271,41250,570251,598140,-27889,1011,87,491271,41250
1012,87,491392,39450,573449,598701,-25252,1012,87,491392,39450
1013,86,492750,38500,575801,599140,-23339,1013,86,492750,38500
1014,88,492861,42200,577999,598606,-20607,1014,88,492861,42200
1015,90,493315,44100,580801,602106,-21305,1015,90,493315,44100
1016,86,494034,39850,584301,604478,-20177,1016,86,494034,39850
1017,84,494490,36150,587351,606528,-19177,1017,84,494490,36150
1018,88,496341,40400,589549,564344,25205,1018,88,496341,40400
1019,88,496561,39950,594451,565401,29050,1019,88,496561,39950
1020,81,496620,36450,596549,566298,30251,1020,81,496620,36450
1021,89,496669,39100,597001,567240,29761,1021,89,496669,39100
1022,87,497107,39900,598549,568348,30201,1022,87,497107,39900
1023,84,497486,37950,601049,569045,32004,1023,84,497486,37950
1024,85,498621,38900,603049,570340,32709,1024,85,498621,38900
1025,90,498992,40050,605201,570898,34303,1025,90,498992,40050
1026,82,499891,37850,607701,571898,35803,1026,82,499891,37850
1027,87,500094,39000,610099,572940,37159,1027,87,500094,39000
1028,81,500105,35100,610394,573901,36493,1028,81,500105,35100
1029,88,500285,40850,611649,574898,36751,1029,88,500285,40850
1030,82,500424,36950,573903,575440,-1537,1030,82,500424,36950
1031,84,500640,38850,574568,575948,-1380,1031,84,500640,38850
1032,81,502406,35550,575568,577044,-1476,1032,81,502406,35550
1033,80,502843,37750,577108,578245,-1137,1033,80,502843,37750
1034,88,503239,39050,578061,579044,-983,1034,88,503239,39050
1035,85,503356,41150,579158,579551,-393,1035,85,503356,41150
1036,84,503513,38400,581158,580498,660,1036,84,503513,38400
1037,83,503555,39250,581226,581540,-314,1037,83,503555,39250
1038,80,504602,35500,582668,582051,617,1038,80,504602,35500
1039,88,505330,40400,583668,582745,923,1039,88,505330,40400
1040,85,505988,38900,584208,583540,668,1040,85,505988,38900
1041,87,506111,38100,586276,584101,2175,1041,87,506111,38100
1042,89,506145,42250,586161,585040,1121,1042,89,506145,42250
1043,83,506395,37450,587403,585745,1658,1043,83,506395,37450
1044,82,506647,38300,588318,586644,1674,1044,82,506647,38300
1045,86,508060,40300,589258,587644,1614,1045,86,508060,40300
1046,88,508530,39950,590308,588540,1768,1046,88,508530,39950
1047,85,508722,39800,591308,589651,1657,1047,85,508722,39800
1048,85,509517,38900,592453,590040,2413,1048,85,509517,38900
1049,83,509989,39700,592953,590745,2208,1049,83,509989,39700
1050,86,509996,38500,593553,591651,1902,1050,86,509996,38500
1051,88,510343,39050,594808,592744,2064,1051,88,510343,39050
1052,86,510851,40750,596103,593590,2513,1052,86,510851,40750
1053,80,511256,36850,597211,595596,1615,1053,80,511256,36850
1054,81,511384,37350,598808,595598,3210,1054,81,511384,37350
1055,81,511872,37350,599426,596651,2775,1055,81,511872,37350
1056,88,512465,39500,599926,597598,2328,1056,88,512465,39500
1057,90,513245,40050,601311,598244,3067,1057,90,513245,40050
1058,83,513914,37900,602476,599244,3232,1058,83,513914,37900
1059,87,514459,40800,604476,599845,4631,1059,87,514459,40800
1060,89,514492,40000,604358,600598,3760,1060,89,514492,40000
1061,85,515085,37100,605153,601648,3505,1061,85,515085,37100
1062,80,515338,37750,606408,602345,4063,1062,80,515338,37750
1063,85,515640,37100,606968,602895,4073,1063,85,515640,37100
1064,89,517026,40450,607911,604190,3721,1064,89,517026,40450
1065,83,517445,36550,608018,604844,3174,1065,83,517445,36550
1066,88,517556,42650,595601,605751,-10150,1066,88,517556,42650
1067,87,517707,36750,596355,606751,-10396,1067,87,517707,36750
1068,88,518031,39950,598112,607751,-9639,1068,88,518031,39950
1069,81,518122,36450,597905,608495,-10590,1069,81,518122,36450
1070,86,519623,39850,598608,609198,-10590,1070,86,519623,39850
1071,85,519679,39800,589276,610190,-20914,1071,85,519679,39800
1072,90,520407,40050,590276,611248,-20972,1072,90,520407,40050
1073,81,521586,38700,591478,611801,-20323,1073,81,521586,38700
1074,88,522320,39500,592661,595091,-2430,1074,88,522320,39500
1075,85,523951,37550,593478,595984,-2506,1075,85,523951,37550
1076,86,524123,39850,594276,596984,-2708,1076,86,524123,39850
1077,88,524822,42200,595162,597984,-2822,1077,88,524822,42200
1078,84,525755,38850,596161,598627,-2466,1078,84,525755,38850
1079,83,525973,40150,597712,599548,-1836,1079,83,525973,40150
1080,83,526021,38800,598211,600548,-2337,1080,83,526021,38800
1081,88,526190,41750,599261,601548,-2287,1081,88,526190,41750
1082,84,526312,37050,599849,602557,-2708,1082,84,526312,37050
1083,85,526985,38900,600761,603657,-2896,1083,85,526985,38900
1084,87,527086,39000,604454,604457,-3,1084,87,527086,39000
1085,80,527102,34600,603475,605098,-1623,1085,80,527102,34600
1086,81,528565,36900,606454,606317,137,1086,81,528565,36900
1087,90,528659,38250,610008,607157,2851,1087,90,528659,38250
1088,83,528659,35200,610018,607957,2061,1088,83,528659,35200
1089,85,529243,42050,611405,609057,2348,1089,85,529243,42050
1090,86,529458,41650,612476,610057,2419,1090,86,529458,41650
1091,82,529470,38300,613008,611293,1715,1091,82,529470,38300
1092,84,530410,38400,610004,612793,-2789,1092,84,530410,38400
1093,88,530882,40400,611725,613377,-1652,1093,88,530882,40400
1094,87,530921,37650,614225,614198,27,1094,87,530921,37650
1095,85,532404,36200,616225,614893,1332,1095,85,532404,36200
1096,85,533315,38000,618504,615886,2618,1096,85,533315,38000
1097,90,533560,40500,620225,616903,3322,1097,90,533560,40500
1098,85,533795,36650,616616,617807,-1191,1098,85,533795,36650
1099,85,534048,38900,617813,618503,-690,1099,85,534048,38900
1100,84,534637,39750,619616,618507,1109,1100,84,534637,39750
1101,87,534729,39000,620846,614240,6606,1101,87,534729,39000
1102,84,534806,38850,621152,615398,5754,1102,84,534806,38850
1103,89,535069,39550,624396,616240,8156,1103,89,535069,39550
1104,81,535241,38250,630152,614662,15490,1104,81,535241,38250
1105,81,535309,36900,630446,615712,14734,1105,81,535309,36900
1106,88,535321,39050,630652,618262,12390,1106,88,535321,39050
1107,82,536414,38750,633946,621262,12684,1107,82,536414,38750
1108,80,536683,36850,635202,623262,11940,1108,80,536683,36850
1109,82,537070,36050,637202,616070,21132,1109,82,537070,36050
1110,86,537103,39850,639946,617759,22187,1110,86,537103,39850
1111,84,537256,37950,644752,619809,24943,1111,84,537256,37950
1112,86,537257,39400,645046,621220,23826,1112,86,537257,39400
1113,80,537364,35950,646252,613301,32951,1113,80,537364,35950
1114,82,539029,36500,649252,614691,34561,1114,82,539029,36500
1115,82,539446,36500,650281,618211,32070,1115,82,539446,36500
1116,81,539811,38700,651708,621213,30495,1116,81,539811,38700
1117,83,539935,38350,652781,623213,29568,1117,83,539935,38350
1118,85,540285,38000,653208,624911,28297,1118,85,540285,38000
1119,80,540590,37300,653959,627411,26548,1119,80,540590,37300
1120,88,541341,39500,654196,629961,24235,1120,88,541341,39500
1121,88,541490,39500,655196,632263,22933,1121,88,541490,39500
1122,85,541790,40700,616318,633061,-16743,1122,85,541790,40700
1123,80,541855,36400,618464,622398,-3934,1123,80,541855,36400
1124,87,541900,39450,619318,622496,-3178,1124,87,541900,39450
1125,82,542607,36950,620863,624224,-3361,1125,82,542607,36950
1126,81,543154,37350,622065,626224,-4159,1126,81,543154,37350
1127,82,543177,35600,623565,627724,-4159,1127,82,543177,35600
1128,81,545072,36450,626663,629646,-2983,1128,81,545072,36450
1129,87,545113,40350,626666,631646,-4980,1129,87,545113,40350
1130,87,545119,35400,626913,628140,-1227,1130,87,545119,35400
1131,80,545169,37750,627115,629051,-1936,1131,80,545169,37750
1132,90,545815,40050,627163,629640,-2477,1132,90,545815,40050
1133,87,546437,39450,624514,631101,-6587,1133,87,546437,39450
1134,88,546620,39500,627668,631841,-4173,1134,88,546620,39500
1135,83,546646,39250,628115,633141,-5026,1135,83,546646,39250
1136,86,546765,38050,628963,634140,-5177,1136,86,546765,38050
1137,82,548225,38750,629170,635141,-5971,1137,82,548225,38750
1138,83,548671,37000,632874,636140,-3266,1138,83,548671,37000
1139,86,548677,38500,632594,637059,-4465,1139,86,548677,38500
1140,82,549136,38750,635594,638441,-2847,1140,82,549136,38750
1141,82,549384,36950,640474,640151,323,1141,82,549384,36950
1142,88,549465,37700,641024,641559,-535,1142,88,549465,37700
1143,83,549744,38350,643094,642701,393,1143,83,549744,38350
1144,87,550883,40350,645594,643691,1903,1144,87,550883,40350
1145,81,551200,36000,647594,644690,2904,1145,81,551200,36000
1146,87,552440,39450,650074,645691,4383,1146,87,552440,39450
1147,85,553352,38900,653174,647091,6083,1147,85,553352,38900
1148,90,553353,40950,653674,648191,5483,1148,90,553353,40950
1149,84,554631,38400,655319,648790,6529,1149,84,554631,38400
1150,88,555175,38150,657174,649659,7515,1150,88,555175,38150
1151,89,556365,41800,657793,650401,7392,1151,89,556365,41800
1152,86,557720,39400,657224,651401,5823,1152,86,557720,39400
1153,84,557897,38850,658293,652940,5353,1153,84,557897,38850
1154,85,558259,39800,658388,653691,4697,1154,85,558259,39800
1155,82,558680,36500,658821,654451,4370,1155,82,558680,36500
1156,80,558835,34150,644420,655451,-11031,1156,80,558835,34150
1157,87,559599,41250,646761,656940,-10179,1157,87,559599,41250
1158,81,559662,35100,646908,657759,-10851,1158,81,559662,35100
1159,83,560505,40150,648055,658951,-10896,1159,83,560505,40150
1160,83,560765,39250,649555,660891,-11336,1160,83,560765,39250
1161,82,561393,36500,649970,662359,-12389,1161,82,561393,36500
1162,84,562218,36600,650761,663241,-12480,1162,84,562218,36600
1163,83,562429,37450,651311,664551,-13240,1163,83,562429,37450
1164,87,562534,36750,652476,665941,-13465,1164,87,562534,36750
1165,82,562870,37850,653908,667040,-13132,1165,82,562870,37850
1166,89,563438,40450,654908,667909,-13001,1166,89,563438,40450
1167,85,563803,40250,655958,668941,-12983,1167,85,563803,40250
1168,83,563936,39700,656970,669441,-12471,1168,83,563936,39700
1169,80,565265,35050,658476,669991,-11515,1169,80,565265,35050
1170,90,565854,43200,659461,670291,-10830,1170,90,565854,43200
1171,86,566178,38500,660958,647301,13657,1171,86,566178,38500
1172,85,567811,38450,662570,647745,14825,1172,85,567811,38450
1173,89,567816,39100,664008,648648,15360,1173,89,567816,39100
1174,82,568710,36950,665070,649245,15825,1174,82,568710,36950
1175,89,569134,39550,666158,650295,15863,1175,89,569134,39550
1176,80,569218,36400,667158,651990,15168,1176,80,569218,36400
1177,87,569593,39450,668026,652948,15078,1177,87,569593,39450
1178,89,570377,41800,669158,654148,15010,1178,89,570377,41800
1179,82,570580,38300,670526,655666,14860,1179,82,570580,38300
1180,80,571506,35050,670658,657691,12967,1180,80,571506,35050
1181,80,571518,36400,671658,658691,12967,1181,80,571518,36400
1182,83,572223,37000,672576,661691,10885,1182,83,572223,37000
1183,86,572562,39400,673576,663691,9885,1183,86,572562,39400
1184,80,572803,34150,674211,665691,8520,1184,80,572803,34150
1185,81,572835,38700,675258,669191,6067,1185,81,572835,38700
1186,88,573458,41300,676720,672191,4529,1186,88,573458,41300
1187,82,574304,37400,677711,674966,2745,1187,82,574304,37400
1188,80,574531,35950,678820,677691,1129,1188,80,574531,35950
1189,85,575041,37100,679358,678241,1117,1189,85,575041,37100
1190,87,575472,39000,680870,664848,16022,1190,87,575472,39000
1191,89,576093,41350,682126,666048,16078,1191,89,576093,41350
1192,83,576570,38350,682858,666348,16510,1192,83,576570,38350
1193,89,576905,41350,684355,667240,17115,1193,89,576905,41350
1194,89,577613,41350,686176,667551,18625,1194,89,577613,41350
1195,85,577628,39350,685855,668551,17304,1195,85,577628,39350
1196,88,579321,39050,675523,669598,5925,1196,88,579321,39050
1197,82,579689,39200,676023,670740,5283,1197,82,579689,39200
1198,81,579940,38250,662514,672098,-9584,1198,81,579940,38250
1199,90,581113,39600,663078,673098,-10020,1199,90,581113,39600
1200,86,581184,38950,663651,676608,-12957,1200,86,581184,38950
1201,83,582216,37900,664628,679658,-15030,1201,83,582216,37900
1202,88,582692,39500,666563,682278,-15715,1202,88,582692,39500
1203,80,582696,36400,666251,684378,-18127,1203,80,582696,36400
1204,83,583281,37000,667113,686858,-19745,1204,83,583281,37000
1205,82,583855,37850,668570,689428,-20858,1205,82,583855,37850
1206,88,584806,39500,669965,691978,-22013,1206,88,584806,39500
1207,80,585580,35500,671117,693478,-22361,1207,80,585580,35500
1208,80,586271,35050,672015,695008,-22993,1208,80,586271,35050
1209,82,586466,38750,672813,697528,-24715,1209,82,586466,38750
1210,86,586702,38050,674117,699678,-25561,1210,86,586702,38050
1211,81,587138,38250,674913,701508,-26595,1211,81,587138,38250
1212,84,588031,36150,676065,703058,-26993,1212,84,588031,36150
1213,87,588573,39900,678065,704778,-26713,1213,87,588573,39900
1214,84,588580,37950,678220,706158,-27938,1214,84,588580,37950
1215,83,588951,39250,679220,709378,-30158,1215,83,588951,39250
1216,81,589087,37800,680220,712708,-32488,1216,81,589087,37800
1217,86,589229,39400,682220,713208,-30988,1217,86,589229,39400
1218,89,589234,41350,682463,685820,-3357,1218,89,589234,41350
1219,80,589367,37300,683065,688862,-5797,1219,80,589367,37300
1220,89,589761,41350,685513,690862,-5349,1220,89,589761,41350
1221,90,589806,38700,685220,692870,-7650,1221,90,589806,38700
1222,90,589887,41400,686717,694912,-8195,1222,90,589887,41400
1223,82,590799,36050,688113,697420,-9307,1223,82,590799,36050
1224,90,591442,42300,688713,698962,-10249,1224,90,591442,42300
1225,89,591855,40900,690115,700920,-10805,1225,89,591855,40900
1226,85,592194,36200,690615,704062,-13447,1226,85,592194,36200
1227,87,592320,39450,691717,707020,-15303,1227,87,592320,39450
1228,84,593187,38850,692717,710070,-17353,1228,84,593187,38850
1229,86,593429,39850,694113,712120,-18007,1229,86,593429,39850
1230,81,593608,38250,695270,714170,-18900,1230,81,593608,38250
1231,89,593784,43600,695713,716612,-20899,1231,89,593784,43600
1232,89,594096,40450,693801,718662,-24861,1232,89,594096,40450
1233,87,594792,40350,694478,720162,-25684,1233,87,594792,40350
1234,80,594833,38200,694978,723162,-28184,1234,80,594833,38200
1235,82,595065,38300,695928,726762,-30834,1235,82,595065,38300
1236,84,595718,38850,697213,729262,-32049,1236,84,595718,38850
1237,87,597129,39450,696256,731320,-35064,1237,87,597129,39450
1238,89,597249,39550,700025,701759,-1734,1238,89,597249,39550
1239,87,597352,39900,704675,702503,2172,1239,87,597352,39900
1240,85,597390,36200,705175,703611,1564,1240,85,597390,36200
1241,85,599001,38450,706175,706111,64,1241,85,599001,38450
1242,87,599616,39900,705058,708366,-3308,1242,87,599616,39900
1243,85,600226,37550,705412,710866,-5454,1243,85,600226,37550
1244,80,600282,36850,706298,711866,-5568,1244,80,600282,36850
1245,80,601255,35950,706912,714211,-7299,1245,80,601255,35950
1246,86,601312,38950,708058,716711,-8653,1246,86,601312,38950
1247,87,601993,42150,709298,718866,-9568,1247,87,601993,42150
1248,88,602152,39050,709798,720866,-11068,1248,88,602152,39050
1249,90,602580,40050,710912,723466,-12554,1249,90,602580,40050
1250,83,602946,37900,712255,725966,-13711,1250,83,602946,37900
1251,80,603137,37750,713162,727861,-14699,1251,80,603137,37750
1252,89,603514,40900,714298,729466,-15168,1252,89,603514,40900
1253,84,603685,39300,715298,730286,-14988,1253,84,603685,39300
1254,84,603787,36600,715755,731091,-15336,1254,84,603787,36600
1255,83,604634,37900,716662,731591,-14929,1255,83,604634,37900
1256,88,604790,38150,717712,732516,-14804,1256,88,604790,38150
1257,89,605243,40450,718712,732593,-13881,1257,89,605243,40450
1258,83,605511,38350,719405,694392,25013,1258,83,605511,38350
1259,87,606062,39900,720405,695392,25013,1259,87,606062,39900
1260,90,606299,42750,721612,696844,24768,1260,90,606299,42750
1261,82,606556,37850,722812,697442,25370,1261,82,606556,37850
1262,82,606741,38750,724112,698349,25763,1262,82,606741,38750
1263,83,607791,35650,724455,699349,25106,1263,83,607791,35650
1264,85,608555,38450,725455,699899,25556,1264,85,608555,38450
1265,81,608807,38700,726612,702049,24563,1265,81,608807,38700
1266,90,609806,42300,727455,704549,22906,1266,90,609806,42300
1267,89,613067,40450,728112,707649,20463,1267,89,613067,40450
1268,81,613510,37350,728808,708918,19890,1268,81,613510,37350
1269,88,613515,41300,729555,713018,16537,1269,88,613515,41300
1270,85,614256,38900,730362,714068,16294,1270,85,614256,38900
1271,82,615603,37400,731548,716118,15430,1271,82,615603,37400
1272,85,615791,38450,732662,718718,13944,1272,85,615791,38450
1273,81,616236,37350,733362,721249,12113,1273,81,616236,37350
1274,85,616281,38000,734662,709401,25261,1274,85,616281,38000
1275,85,616821,39350,736362,703811,32551,1275,85,616821,39350
1276,88,616899,40400,736212,704861,31351,1276,88,616899,40400
1277,81,617085,36900,737212,705390,31822,1277,81,617085,36900
1278,82,617797,38750,738362,706851,31511,1278,82,617797,38750
1279,84,618006,37500,739762,707491,32271,1279,84,618006,37500
1280,90,618178,40500,740155,708490,31665,1280,90,618178,40500
1281,87,618544,40350,741198,709191,32007,1281,87,618544,40350
1282,86,619020,40300,742462,709691,32771,1282,86,619020,40300
1283,89,620003,42250,743698,711491,32207,1283,89,620003,42250
1284,85,620517,38000,744408,712190,32218,1284,85,620517,38000
1285,82,621061,37400,745655,713001,32654,1285,82,621061,37400
1286,83,621335,36550,746312,713741,32571,1286,83,621335,36550
1287,88,624417,40400,747012,715491,31521,1287,88,624417,40400
1288,87,624786,39900,748198,716991,31207,1288,87,624786,39900
1289,80,625118,35050,749562,717511,32051,1289,80,625118,35050
1290,83,625747,38800,751155,718690,32465,1290,83,625747,38800
1291,82,625806,39200,751362,719341,32021,1291,82,625806,39200
1292,90,626152,37800,752198,720041,32157,1292,90,626152,37800
1293,86,626706,39850,753698,720601,33097,1293,86,626706,39850
1294,81,626905,38250,754698,721341,33357,1294,81,626905,38250
1295,87,627354,41700,755698,722561,33137,1295,87,627354,41700
1296,89,628186,41800,756762,724341,32421,1296,89,628186,41800
1297,89,628742,41800,757762,725561,32201,1297,89,628742,41800
1298,81,630375,37800,759312,726541,32771,1298,81,630375,37800
1299,85,630805,39350,760198,727790,32408,1299,85,630805,39350
1300,83,632035,37900,761108,729041,32067,1300,83,632035,37900
1301,83,632254,35650,762198,730319,31879,1301,83,632254,35650
1302,83,632870,38800,763412,732319,31093,1302,83,632870,38800
1303,82,633437,36950,763912,733819,30093,1303,82,633437,36950
1304,86,634261,37600,764755,736919,27836,1304,86,634261,37600
1305,80,635085,37300,766012,738241,27771,1305,80,635085,37300
1306,81,635111,36450,766512,739791,26721,1306,81,635111,36450
1307,81,635453,37350,767912,742969,24943,1307,81,635453,37350
1308,86,635604,39850,768412,745519,22893,1308,86,635604,39850
1309,80,635930,37750,769158,747569,21589,1309,80,635930,37750
1310,87,635951,40350,770198,749291,20907,1310,87,635951,40350
1311,82,636214,38750,771062,751219,19843,1311,82,636214,38750
1312,81,637030,36900,772198,753719,18479,1312,81,637030,36900
1313,87,637084,38550,772658,756841,15817,1313,87,637084,38550
1314,80,637367,38200,737315,759319,-22004,1314,80,637367,38200
1315,84,637564,40200,739508,761819,-22311,1315,84,637564,40200
1316,88,637576,39500,739670,764869,-25199,1316,88,637576,39500
1317,80,637699,35950,740670,767369,-26699,1317,80,637699,35950
1318,82,638410,37400,742496,770369,-27873,1318,82,638410,37400
1319,83,638450,36100,742996,771449,-28453,1319,83,638450,36100
1320,86,639349,39400,742376,772803,-30427,1320,86,639349,39400
1321,90,639977,41850,743876,773803,-29927,1321,90,639977,41850
1322,85,640005,39350,743865,774399,-30534,1322,85,640005,39350
1323,89,640635,40450,745376,775449,-30073,1323,89,640635,40450
1324,88,640955,38600,747405,776652,-29247,1324,88,640955,38600
1325,87,640981,40350,747415,777949,-30534,1325,87,640981,40350
1326,83,641537,34750,748405,778949,-30544,1326,83,641537,34750
1327,86,641672,38500,748926,779855,-30929,1327,86,641672,38500
1328,88,641867,40850,750208,781152,-30944,1328,88,641867,40850
1329,81,642209,38250,750915,782152,-31237,1329,81,642209,38250
1330,84,642703,37500,752405,782855,-30450,1330,84,642703,37500
