job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
288,81,334714,70500,364614,367668,-3054
289,87,335096,73500,368114,388309,-20195
290,80,335463,65000,377179,373668,3511
291,82,337329,96000,379029,391299,-12270
292,89,339447,54500,380449,378168,2281
293,84,339532,92000,375459,393799,-18340
294,87,340064,73500,376629,393809,-17180
295,81,340197,65500,381788,384668,-2880
296,86,341882,73000,382679,396799,-14120
297,82,343186,66000,378616,389168,-10552
298,88,343723,64000,380495,390668,-10173
299,80,344664,90000,384029,399299,-15270
300,87,345160,83500,384529,399579,-15050
301,89,345700,79500,386459,402299,-15840
302,84,346008,77000,387288,404799,-17511
303,82,349330,81000,388179,404809,-16630
304,88,349741,84000,382391,405079,-22688
305,86,351644,68000,389429,406059,-16630
306,80,353897,85000,389609,407799,-18190
307,87,355051,78500,390029,390647,-618
308,89,355799,69500,391189,393616,-2427
310,81,356753,88000,396689,410309,-13620
310,81,356753,90000,394234,399116,-4882
311,90,359375,90000,398629,411559,-12930
312,80,361104,100000,402189,413299,-11110
313,89,361692,119500,404129,415809,-11680
314,86,363403,108000,411429,416079,-4650
315,85,363768,92500,408459,417059,-8600
316,85,364097,82500,396736,421299,-24563
317,87,365147,78500,411609,421309,-9700
318,90,368315,90000,413959,422559,-8600
319,80,369525,60000,403995,424299,-20304
320,86,370490,98000,407736,427079,-19343
321,90,371629,80000,415129,429799,-14670
322,82,372510,86000,408884,432299,-23415
323,81,374595,85500,411384,423778,-12394
324,89,375959,84500,417109,424778,-7669
325,83,376549,86500,418689,432309,-13620
326,83,378493,101500,420629,432579,-11950
327,85,379033,77500,421385,433559,-12174
328,87,379188,63500,422429,435299,-12870
329,80,379518,100000,422609,437809,-15200
330,89,380458,89500,424189,439059,-14870
331,85,381349,92500,420288,443309,-23021
332,81,383202,85500,424959,420135,4824
333,90,384119,95000,428234,432116,-3882
334,90,384221,85000,429193,444559,-15366
335,86,384400,83000,429689,434616,-4927
336,87,384561,103500,433429,446299,-12870
337,82,384667,66000,431629,448799,-17170
338,85,385565,102500,433609,450059,-16450
339,81,385717,70500,429949,451799,-21850
340,90,390400,90000,435959,425788,10171
341,86,391796,78000,435497,454309,-18812
342,85,391886,97500,436788,455559,-18771
343,87,392952,83500,438929,459799,-20870
344,83,395480,76500,439109,440147,-1038
345,89,396580,89500,439529,459809,-20280
346,81,396923,80500,440949,445616,-4667
347,80,397353,65000,440689,440788,-99
348,86,397813,93000,442629,460079,-17450
349,80,398508,70000,444429,461059,-16630
351,81,400069,65000,438193,446288,-8095
351,81,400069,100000,446189,465309,-19120
352,81,402624,80500,453629,451116,2513
353,88,402895,89000,452459,466559,-14100
354,90,402895,75000,450109,468299,-18190
355,83,407676,76500,450844,470799,-19955
356,83,410113,76500,455429,470809,-15380
