Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
661,500,500,0,0,0,0,0,0,0,0,89,468,1160
681,5509,5500,0,2,0,0,1,9,0,0,89,468,6189
775,500,500,0,0,0,0,0,386,0,0,89,468,1274
1003,607,500,1,0,0,0,6,10,107,0,89,468,1609
1129,532,500,0,0,0,0,5,32,0,0,89,468,1660
1336,500,500,0,0,0,0,0,325,0,0,89,468,1835
1451,5509,5500,0,2,0,0,1,9,0,0,89,468,6959
2359,500,500,0,0,0,0,0,0,0,1,84,2130,2858
2427,500,500,0,0,0,0,0,432,0,1,84,2130,2926
2492,608,500,1,0,0,0,5,0,108,1,84,2130,3099
2623,5507,5500,0,2,0,0,1,7,0,1,84,2130,8129
2701,609,500,1,0,0,0,3,290,109,1,84,2130,3309
2762,558,500,1,0,0,1,0,0,58,1,84,2130,3319
2892,500,500,0,0,0,0,0,0,0,1,84,2130,3391
2895,532,500,0,0,0,0,1,497,0,1,84,2130,3426
2910,590,500,1,0,0,1,0,320,90,2,84,2800,3499
2913,807,500,1,0,1,2,1,0,307,1,84,2130,3719
3028,782,500,1,0,0,1,1,0,192,1,84,2130,3809
3047,883,500,2,0,1,2,2,0,383,2,84,2800,3929
3083,809,500,0,0,2,3,1,309,0,1,84,2130,3891
3088,839,500,0,0,3,4,1,304,0,2,84,2800,3926
3165,945,500,1,0,4,5,1,320,445,2,84,2800,4109
3242,1188,500,1,0,2,5,1,320,368,2,84,2800,4429
3248,1362,500,1,0,3,6,1,320,362,2,84,2800,4609
3317,1012,500,1,0,4,6,3,0,513,2,84,2800,4328
3428,902,500,1,0,3,5,3,0,402,2,84,2800,4329
3538,1291,500,1,0,4,5,2,0,292,2,84,2800,4828
3662,1168,500,1,0,2,5,2,0,168,2,84,2800,4829
3680,712,500,0,0,3,6,2,212,0,3,86,3553,4391
3711,716,500,0,0,4,7,2,181,0,2,84,2800,4426
3796,1096,500,0,0,5,8,1,96,0,2,84,2800,4891
3895,1032,500,0,0,1,6,0,497,0,3,86,3553,4926
3992,1400,500,0,0,1,5,2,400,0,4,88,3699,5391
4033,1394,500,0,0,2,6,2,359,0,3,86,3553,5426
4033,2406,500,1,0,3,7,2,1,906,4,88,3699,6438
4053,2387,500,1,0,4,8,2,1,886,4,88,3699,6439
4101,2838,500,1,0,5,9,2,1,838,4,88,3699,6938
4121,5809,5500,0,2,0,9,0,309,0,4,88,3699,9929
4138,2802,500,1,0,6,10,2,1,801,4,88,3699,6939
4227,3212,500,1,0,7,11,2,1,712,3,86,3553,7438
4251,3189,500,1,0,8,12,2,1,688,3,86,3553,7439
4315,3624,500,1,0,9,13,2,1,624,4,88,3699,7938
4373,3567,500,1,0,10,12,2,1,566,4,88,3699,7939
4373,4066,500,1,0,11,13,2,1,566,4,88,3699,8438
4415,1024,500,1,0,11,13,2,0,525,3,86,3553,5438
4461,979,500,1,0,11,12,2,0,479,3,86,3553,5439
4506,1433,500,1,0,12,13,2,0,434,3,86,3553,5938
4530,1410,500,1,0,13,14,2,0,410,3,86,3553,5939
4571,5539,5500,0,2,0,15,0,5359,0,5,85,4404,10109
4572,1320,500,0,0,14,16,2,320,0,4,88,3699,5891
4714,1213,500,0,0,15,16,2,178,0,5,85,4404,5926
4825,1567,500,0,0,16,17,2,67,0,5,85,4404,6391
4928,1499,500,0,0,15,16,0,464,0,5,85,4404,6426
4940,1952,500,0,0,3,16,0,452,0,5,85,4404,6891
5035,1892,500,0,0,4,16,0,357,0,5,85,4404,6926
5068,6622,5500,0,2,0,17,0,4862,0,5,85,4404,11689
5107,2285,500,0,0,5,18,0,285,0,5,85,4404,7391
5173,2254,500,0,0,6,19,0,219,0,5,85,4404,7426
5248,2644,500,0,0,7,20,0,144,0,5,85,4404,7891
5560,2367,500,0,0,6,17,0,332,0,6,87,5434,7926
5618,2774,500,0,0,7,18,0,274,0,6,87,5434,8391
5656,2771,500,0,0,8,19,0,236,0,6,87,5434,8426
5777,2773,500,1,0,9,20,1,0,2273,6,87,5434,8549
5885,3054,500,1,0,10,21,1,0,2165,6,87,5434,8938
6187,2863,500,1,0,9,18,1,0,1863,6,87,5434,9049
6251,6209,5500,0,2,0,18,0,3679,0,6,87,5434,12459
6285,3154,500,1,0,10,19,1,0,1765,6,87,5434,9438
6338,3212,500,1,0,11,20,1,0,1712,6,87,5434,9549
6452,3487,500,1,0,10,17,1,0,1598,7,80,6269,9938
6507,3543,500,1,0,11,18,1,0,1543,7,80,6269,10049
6515,3924,500,1,0,12,19,1,0,1535,7,80,6269,10438
6541,4009,500,1,0,13,20,1,0,1509,7,80,6269,10549
6633,4306,500,1,0,14,21,1,0,1417,7,80,6269,10938
6680,2212,500,0,0,15,22,1,212,0,7,80,6269,8891
6795,6835,5500,0,2,0,23,0,3135,0,7,80,6269,13629
6942,1985,500,0,0,14,20,1,450,0,7,80,6269,8926
6954,2438,500,0,0,15,21,1,438,0,7,80,6269,9391
6971,2456,500,0,0,16,21,1,421,0,7,80,6269,9426
7138,8292,5500,0,2,0,22,0,2792,0,7,80,6269,15429
7807,2085,500,0,0,15,19,1,85,0,9,89,7539,9891
7838,2089,500,0,0,16,20,1,54,0,9,89,7539,9926
7874,2518,500,0,0,17,21,1,18,0,9,89,7539,10391
7895,2532,500,0,0,17,21,1,497,0,9,89,7539,10426
7990,2902,500,0,0,17,20,0,402,0,8,90,7503,10891
7992,2935,500,0,0,18,21,0,400,0,8,90,7503,10926
