Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,998844,998844,0,0,0,0,0,0,0,0,0,0,0
1,998818,998818,0,0,0,0,0,0,0,0,0,0,0
2,999374,997903,1471,0,0,0,550,820,0,662,2,0,0
3,999375,998014,1361,0,0,0,340,800,0,552,2,0,0
4,999373,998453,920,0,0,0,120,800,0,111,1,0,0
5,999373,998323,1050,0,0,0,230,820,0,241,78,0,0
6,999373,998583,790,0,0,0,0,790,0,1,0,0,0
7,999373,998453,920,0,0,0,110,810,0,110,1,0,0
8,999373,998343,1030,0,0,0,220,810,0,220,2,0,0
