Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,999164,999164,0,0,0,0,0,0,0,0,0,0,0
1,998981,998981,0,0,0,0,0,0,0,0,0,0,0
2,999373,998143,1230,0,0,0,690,540,0,681,1,0,0
3,999375,998144,1231,0,0,0,580,530,0,682,4,0,0
4,999374,998443,931,0,0,0,240,590,0,319,5,0,0
5,999373,998443,930,0,0,0,350,580,0,318,3,0,0
6,999373,998653,720,0,0,0,110,610,0,108,2,0,0
7,999374,998554,820,0,0,0,120,600,0,208,3,0,0
8,999374,998554,820,0,0,0,120,590,0,208,3,0,0
