Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
31,500,500,0,0,0,0,0,0,0,0,80,31,530
31,500,500,0,0,0,1,0,0,0,0,80,31,530
31,502,500,1,0,1,2,5,0,2,0,80,31,532
31,502,500,1,0,2,3,5,0,2,0,80,31,532
70,51,50,1,0,0,0,3,1,2,1,87,70,120
70,551,500,1,0,0,1,3,1,2,1,87,70,620
70,552,500,1,0,1,2,3,1,2,1,87,70,621
70,551,50,1,0,2,3,4,1,2,1,87,70,620
70,1002,500,1,0,3,4,4,1,2,1,87,70,1071
70,501,500,1,0,4,5,4,1,2,1,87,70,570
70,502,500,1,0,5,6,4,1,2,1,87,70,571
70,503,500,1,0,6,7,4,1,2,1,87,70,572
70,52,50,1,0,7,8,4,0,3,1,87,70,121
70,511,50,0,0,8,9,4,461,0,1,87,70,580
131,450,50,0,0,0,3,0,400,0,0,80,31,580
170,1051,50,2,0,1,4,3,0,405,1,87,70,1220
217,1005,50,2,0,2,5,3,0,358,2,88,217,1221
217,1054,50,2,0,3,6,3,0,358,2,88,217,1270
217,1505,500,2,0,4,7,3,0,358,2,88,217,1721
217,1554,500,2,0,5,8,3,0,358,2,88,217,1770
217,1408,50,2,0,6,9,3,0,358,2,88,217,1624
217,1455,50,2,0,7,10,3,0,358,2,88,217,1671
217,1908,500,2,0,8,11,3,0,358,2,88,217,2124
217,868,50,1,0,9,12,3,1,318,2,88,217,1084
245,1341,50,1,0,10,13,3,1,290,3,89,245,1585
245,1840,500,1,0,11,14,3,1,290,3,89,245,2084
245,1391,50,1,0,12,15,3,1,290,3,89,245,1635
245,1441,50,1,0,13,16,3,1,290,3,89,245,1685
245,1927,500,2,0,14,17,4,452,1428,3,89,245,2171
245,1478,50,2,0,15,18,4,452,1428,3,89,245,1722
245,1977,500,2,0,16,19,4,452,1428,3,89,245,2221
245,1528,50,2,0,17,20,4,452,1428,3,89,245,1772
245,2026,500,2,0,18,21,4,452,1428,3,89,245,2270
245,1578,50,2,0,19,22,4,452,1428,3,89,245,1822
245,1491,50,1,0,20,23,4,1,290,3,89,245,1735
245,1541,50,1,0,21,24,4,1,290,3,89,245,1785
317,1219,500,1,0,22,25,3,1,218,2,88,217,1535
317,1268,500,1,0,23,26,3,1,218,2,88,217,1584
337,1499,50,1,0,24,27,4,1,198,4,86,337,1835
337,1999,500,1,0,25,28,4,1,198,4,86,337,2335
337,1798,50,1,0,26,29,4,1,198,4,86,337,2134
337,2298,500,1,0,27,30,4,1,198,4,86,337,2634
337,698,500,1,0,28,31,2,0,199,4,86,337,1034
337,699,500,1,0,29,32,2,0,199,4,86,337,1035
337,738,500,2,0,30,33,3,0,238,4,86,337,1074
337,784,500,2,0,31,34,3,0,238,4,86,337,1120
337,784,500,2,0,32,35,3,0,238,4,86,337,1120
361,1214,500,2,0,33,36,3,0,214,5,86,361,1574
361,810,50,2,0,34,37,3,0,214,5,86,361,1170
