Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
3986,50,50,0,0,0,0,0,0,0,0,85,3833,4035
4093,500,500,0,0,0,0,0,0,0,0,85,3833,4592
4100,500,500,0,0,0,0,0,493,0,0,85,3833,4599
4224,501,500,1,0,0,0,5,1,2,0,85,3833,4724
4242,502,500,1,0,0,0,4,1,2,0,85,3833,4743
4243,500,500,1,0,0,1,1,0,1,0,85,3833,4742
9795,50,50,0,0,0,0,0,0,0,1,89,9672,9844
9795,50,50,0,0,0,1,0,0,0,1,89,9672,9844
9830,5000,5000,0,1,0,0,0,0,0,1,89,9672,14829
9919,5000,5000,0,1,0,0,0,4911,0,1,89,9672,14918
9961,500,500,0,0,0,0,0,0,0,1,89,9672,10460
9972,50,50,0,0,0,0,0,489,0,1,89,9672,10021
10003,52,50,1,0,0,0,3,0,2,1,89,9672,10054
10012,52,50,1,0,0,0,2,41,2,1,89,9672,10063
10013,51,50,1,0,0,1,2,41,1,1,89,9672,10063
10037,5002,5000,1,1,0,0,1,16,2,1,89,9672,15038
10106,500,500,0,0,0,0,0,355,0,1,89,9672,10605
10115,52,50,1,0,0,0,3,0,2,1,89,9672,10166
10131,51,50,1,0,0,0,1,34,2,1,89,9672,10181
10138,5002,5000,1,1,0,0,1,27,2,1,89,9672,15139
18462,50,50,0,0,0,0,0,0,0,2,88,18353,18511
18521,50,50,0,0,0,0,0,0,0,2,88,18353,18570
18568,50,50,0,0,0,0,0,3,0,2,88,18353,18617
18587,50,50,0,0,0,0,0,0,0,2,88,18353,18636
18669,50,50,0,0,0,0,0,0,0,2,88,18353,18718
18738,50,50,0,0,0,0,0,0,0,2,88,18353,18787
18819,50,50,0,0,0,0,0,0,0,2,88,18353,18868
18822,50,50,0,0,0,0,0,47,0,2,88,18353,18871
23340,500,500,0,0,0,0,0,0,0,3,90,23158,23839
23370,5001,5000,1,1,0,0,3,0,2,3,90,23158,28370
23443,5001,5000,0,1,0,0,4,1,0,3,90,23158,28443
23448,50,50,0,0,0,0,0,392,0,3,90,23158,23497
23448,5000,5000,0,1,0,1,0,4996,0,3,90,23158,28447
23449,501,500,1,0,0,0,2,0,2,3,90,23158,23949
23461,51,50,1,0,0,0,1,1,2,3,90,23158,23511
23508,500,500,0,0,0,0,0,332,0,3,90,23158,24007
23553,54,50,1,0,0,0,3,0,4,3,90,23158,23606
23591,5002,5000,1,1,0,0,2,14,2,3,90,23158,28592
23594,503,500,1,0,0,0,1,10,3,3,90,23158,24096
23617,5002,5000,1,1,0,0,1,0,2,3,90,23158,28618
23965,50,50,0,0,0,0,0,0,0,4,80,23851,24014
24004,503,500,1,0,0,0,1,4612,3,4,80,23851,24506
24011,5088,5000,1,1,0,0,1,4520,88,4,80,23851,29098
24014,50,50,0,0,0,1,0,1,0,4,80,23851,24063
24103,50,50,0,0,0,0,0,0,0,4,80,23851,24152
24123,50,50,0,0,0,0,0,30,0,4,80,23851,24172
24135,68,50,0,0,0,0,0,18,0,4,80,23851,24202
24156,67,50,0,0,0,0,0,47,0,4,80,23851,24222
24188,515,500,0,0,0,0,0,15,0,4,80,23851,24702
24221,52,50,0,0,0,0,0,482,0,4,80,23851,24272
24247,526,500,0,0,0,0,0,456,0,4,80,23851,24772
24317,693,500,1,0,0,0,1,4109,193,4,80,23851,25009
24338,415,50,0,0,0,1,1,365,0,4,80,23851,24752
33811,500,500,0,0,0,0,0,0,0,5,89,33622,34310
33961,50,50,0,0,0,0,0,350,0,5,89,33622,34010
33985,51,50,1,0,0,0,4,0,2,5,89,33622,34035
34051,50,50,0,0,0,0,0,260,0,5,89,33622,34100
34063,52,50,1,0,0,0,6,0,2,5,89,33622,34114
34074,52,50,1,0,0,0,4,39,2,5,89,33622,34125
37098,5001,5000,0,1,0,0,4,1,0,6,84,36906,42098
37155,500,500,0,0,0,0,0,0,0,6,84,36906,37654
37159,50,50,0,0,0,0,0,496,0,6,84,36906,37208
37173,5000,5000,0,1,0,0,0,4926,0,6,84,36906,42172
37179,501,500,1,0,0,0,2,0,2,6,84,36906,37679
37218,500,500,0,0,0,0,0,437,0,6,84,36906,37717
37290,5002,5000,1,1,0,0,3,0,2,6,84,36906,42291
37315,5003,5000,1,1,0,0,3,4974,3,6,84,36906,42317
37317,54,50,1,0,0,1,2,4971,4,6,84,36906,37370
37344,5002,5000,1,1,0,0,1,4946,2,6,84,36906,42345
37345,79,50,1,0,0,1,1,4918,29,6,84,36906,37423
37379,5047,5000,1,1,0,0,1,4866,47,6,84,36906,42425
37382,773,500,0,0,0,1,0,273,0,6,84,36906,38154
37396,5286,5000,1,1,0,2,2,4610,286,6,84,36906,42681
37404,364,50,0,0,0,3,0,251,0,6,84,36906,37767
46340,500,500,0,0,0,0,0,0,0,7,87,46237,46839
46381,50,50,0,0,0,0,0,459,0,7,87,46237,46430
46382,501,500,1,0,0,0,4,1,2,7,87,46237,46882
46417,52,50,1,0,0,0,6,1,2,7,87,46237,46468
46418,501,500,1,0,0,1,1,1,1,7,87,46237,46918
46457,5001,5000,0,1,0,0,3,1,0,7,87,46237,51457
46458,50,50,0,0,0,1,0,382,0,7,87,46237,46507
46503,5000,5000,0,1,0,0,0,4955,0,7,87,46237,51502
46537,500,500,0,0,0,0,0,303,0,7,87,46237,47036
46539,51,50,1,0,0,0,2,0,2,7,87,46237,46589
46559,52,50,1,0,0,0,2,1,2,7,87,46237,46610
46581,53,50,1,0,0,0,1,0,3,7,87,46237,46633
48051,5002,5000,1,1,0,0,3,1,2,8,86,47951,53052
48095,50,50,0,0,0,0,0,0,0,8,86,47951,48144
48106,500,500,0,0,0,0,0,39,0,8,86,47951,48605
48116,51,50,1,0,0,0,1,0,2,8,86,47951,48166
48141,52,50,1,0,0,0,3,1,2,8,86,47951,48192
48200,50,50,0,0,0,0,0,0,0,8,86,47951,48249
48211,52,50,1,0,0,0,3,1,2,8,86,47951,48262
48297,5002,5000,1,1,0,0,4,0,2,8,86,47951,53298
48324,50,50,0,0,0,0,0,0,0,8,86,47951,48373
48376,500,500,0,0,0,0,0,0,0,8,86,47951,48875
49114,50,50,0,0,0,0,0,0,0,9,81,49004,49163
49136,500,500,0,0,0,0,0,28,0,9,81,49004,49635
49153,501,500,1,0,0,0,2,4144,2,9,81,49004,49653
49189,500,500,0,0,0,0,0,0,0,9,81,49004,49688
49200,53,50,1,0,0,0,2,4096,3,9,81,49004,49252
49233,53,50,1,0,0,0,1,4063,3,9,81,49004,49285
49280,52,50,1,0,0,0,1,4017,2,9,81,49004,49331
49296,53,50,1,0,0,0,1,4000,3,9,81,49004,49348
