Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
627,500,500,0,0,0,0,0,0,0,0,12,477,1126
1134,500,500,0,0,0,0,0,0,0,0,12,477,1633
1161,500,500,0,0,0,0,0,473,0,1,100,1048,1660
1290,606,500,1,0,0,0,7,0,107,1,100,1048,1895
1308,589,500,1,0,0,1,0,0,89,3,31,1134,1896
1334,5563,5500,0,2,0,2,0,63,0,1,100,1048,6896
1335,561,500,1,0,1,3,0,0,62,3,31,1134,1895
1399,508,500,1,0,0,0,0,0,8,1,100,1048,1906
1414,603,500,1,0,0,0,2,390,103,2,17,1113,2016
1502,905,500,1,0,0,1,1,390,15,3,31,1134,2406
1509,528,500,1,0,1,2,0,360,28,3,31,1134,2036
1557,577,500,0,0,0,1,0,77,0,4,96,1328,2133
1590,5806,5500,0,2,0,2,0,307,0,4,96,1328,7395
1591,570,500,0,0,0,3,0,43,0,4,96,1328,2160
1597,909,500,1,0,1,4,1,1,409,3,31,1134,2505
1616,891,500,1,0,2,5,1,1,390,5,41,1503,2506
1654,883,500,1,0,2,5,1,1,352,1,100,1048,2536
1693,1313,500,1,0,2,5,1,1,313,1,100,1048,3005
1709,1298,500,1,0,3,6,1,1,297,5,41,1503,3006
1768,1269,500,1,0,4,7,1,1,238,6,80,1618,3036
1816,1690,500,1,0,5,8,1,1,190,6,80,1618,3505
1825,1682,500,1,0,6,9,1,1,181,5,41,1503,3506
1828,799,500,1,0,7,10,2,280,299,6,80,1618,2626
1831,1076,500,1,0,8,11,2,280,296,1,100,1048,2906
1859,1268,500,1,0,9,12,2,280,268,2,17,1113,3126
1876,1531,500,1,0,10,13,2,280,251,1,100,1048,3406
1882,1745,500,1,0,11,14,2,280,245,4,96,1328,3626
1915,1992,500,1,0,12,13,1,280,212,1,100,1048,3906
1982,652,500,0,0,13,14,1,152,0,3,31,1134,2633
2028,6509,5500,0,2,5,13,0,479,0,6,80,1618,8536
2031,630,500,0,0,6,14,0,103,0,6,80,1618,2660
2043,1091,500,0,0,7,14,0,91,0,1,100,1048,3133
2043,6963,5500,0,2,5,15,0,464,0,7,54,1937,9005
2077,1084,500,0,0,8,16,0,57,0,7,54,1937,3160
2082,6925,5500,0,2,6,17,0,425,0,4,96,1328,9006
2084,1550,500,0,0,9,18,0,50,0,5,41,1503,3633
2135,1526,500,0,0,3,17,0,499,0,6,80,1618,3660
2144,1990,500,0,0,4,18,0,490,0,6,80,1618,4133
2219,1942,500,0,0,4,18,1,415,0,4,96,1328,4160
2226,2011,500,1,0,5,19,1,170,1511,4,96,1328,4236
2274,2133,500,1,0,6,20,1,170,1463,7,54,1937,4406
2279,2458,500,1,0,7,21,1,170,1458,4,96,1328,4736
2307,2600,500,1,0,8,22,1,170,1430,6,80,1618,4906
2318,2919,500,1,0,9,23,1,170,1419,6,80,1618,5236
2339,3068,500,1,0,10,24,1,170,1398,6,80,1618,5406
2369,3368,500,1,0,11,25,1,170,1368,7,54,1937,5736
2543,9854,5500,0,2,4,22,0,464,0,6,80,1618,12396
2594,3313,500,1,0,12,23,1,170,1143,7,54,1937,5906
2599,3638,500,1,0,13,24,1,170,1138,6,80,1618,6236
2609,3798,500,1,0,14,25,1,170,1128,8,51,2396,6406
2643,4094,500,1,0,14,24,1,170,1094,7,54,1937,6736
2670,4237,500,1,0,14,24,1,170,1067,8,51,2396,6906
2709,4528,500,1,0,15,25,1,170,1028,7,54,1937,7236
2709,4698,500,1,0,16,26,1,170,1028,8,51,2396,7406
2720,5017,500,1,0,17,27,1,170,1017,8,51,2396,7736
2721,5186,500,1,0,18,28,1,170,1016,7,54,1937,7906
2802,5435,500,1,0,19,29,1,170,935,8,51,2396,8236
2807,5600,500,1,0,20,30,1,170,930,9,96,2676,8406
2832,5905,500,1,0,21,31,1,170,905,8,51,2396,8736
2834,6073,500,1,0,22,32,1,170,903,9,96,2676,8906
2881,6356,500,1,0,23,33,1,170,856,9,96,2676,9236
2882,6525,500,1,0,24,34,1,170,855,9,96,2676,9406
2912,6825,500,1,0,25,34,1,170,825,9,96,2676,9736
2926,6981,500,1,0,26,35,1,170,811,7,54,1937,9906
2957,1677,500,0,0,27,36,1,177,0,9,96,2676,4633
2994,1667,500,0,0,28,37,1,140,0,8,51,2396,4660
3078,9818,5500,0,2,2,35,0,429,0,9,96,2676,12895
3082,2052,500,0,0,29,36,1,52,0,11,54,2929,5133
3094,2067,500,0,0,30,37,1,40,0,10,49,2772,5160
3159,10878,5500,0,2,3,36,0,348,0,11,54,2929,14036
3173,2461,500,0,0,29,36,1,461,0,9,96,2676,5633
3181,2480,500,0,0,30,37,1,453,0,9,96,2676,5660
3204,2930,500,0,0,31,38,1,430,0,9,96,2676,6133
3285,2876,500,0,0,32,39,1,349,0,9,96,2676,6160
3310,3324,500,0,0,33,40,1,324,0,11,54,2929,6633
3333,3328,500,0,0,34,41,1,301,0,9,96,2676,6660
3352,3782,500,0,0,35,42,1,282,0,8,51,2396,7133
3365,3796,500,0,0,36,43,1,269,0,9,96,2676,7160
3386,4248,500,0,0,37,44,1,248,0,12,94,3209,7633
3413,11093,5500,0,2,4,44,0,94,0,9,96,2676,14505
3423,4238,500,0,0,38,45,1,211,0,9,96,2676,7660
3431,4703,500,0,0,39,46,1,203,0,9,96,2676,8133
3451,4710,500,0,0,40,47,1,183,0,9,96,2676,8160
3570,5064,500,0,0,41,46,1,64,0,12,94,3209,8633
3597,5064,500,0,0,42,47,1,37,0,13,13,3401,8660
3626,5508,500,0,0,43,48,1,8,0,9,96,2676,9133
