Run ID,Cores,Sim Duration,Average Task Duration,Load,CPU Load,Task Load,Work Steal Load,95% Tail Latency,99.9% Tail Latency,Median Latency,99% Tail Latency,Tasks Stolen,Average Number of Steals,Throughput,Real Load, Parks Per Second,Successful Work Steal Time,Unsuccessful Work Steal Time,Non Work Conserving Time,Allocation Time,Task Time,Distracted Time,Unpaired Time,Paired Time,Average Requeue Wait Time,Flag Task Time,Avg Time From Alloc to Task,Avg Steals Per Task,Flag Response Rate,Flag Rate,Tasks Flag Stolen,Average Steals Per Flag,Avg Core Flag Wait Time,Avg Task Flag Wait Time,Avg Queueing Time,Avg High Latency Task Flag Wait Time,Avg Flag Set Delay Time,Avg High Latency Flag Set Delay Time,Avg Flagged Task Service Time,Avg Flagged Task Time Left,Pct Flagged Queues Non-empty,Description
_24_23-47-18,9,1000000,1000,1,99.98650284722437,99.64902665642545,0.35092597216617155,30163.5,40894.10000000003,17751.0,34604.0,15.035872385895283,1.2680203045685279,12305354.185534561,136.7261576170507,0.0,17500,5900,16309,0,6643773,7528,0,0,17047.23045685279,0,0,0,0.0,0.0,0.0,0,0.0,0,16055.144558082735,0,0,0,0,0,0,""
