Run ID,Cores,Sim Duration,Average Task Duration,Load,CPU Load,Task Load,Work Steal Load,95% Tail Latency,99.9% Tail Latency,Median Latency,99% Tail Latency,Tasks Stolen,Average Number of Steals,Throughput,Real Load, Parks Per Second,Successful Work Steal Time,Unsuccessful Work Steal Time,Non Work Conserving Time,Allocation Time,Task Time,Distracted Time,Unpaired Time,Paired Time,Average Requeue Wait Time,Flag Task Time,Avg Time From Alloc to Task,Avg Steals Per Task,Flag Response Rate,Flag Rate,Tasks Flag Stolen,Average Steals Per Flag,Avg Core Flag Wait Time,Avg Task Flag Wait Time,Avg Queueing Time,Avg High Latency Task Flag Wait Time,Avg Flag Set Delay Time,Avg High Latency Flag Set Delay Time,Avg Flagged Task Service Time,Avg Flagged Task Time Left,Pct Flagged Queues Non-empty,Description
_07_19-49-42,9,1000000,1000,1,99.68746666666667,99.09351136529813,0.9036555555555557,26366.199999999997,31245.441000000013,7179.0,29548.83,35.0250626566416,1.0,8898000.0,98.86666666666667,0.0,46790,29340,48423,0,8890543,2361,48291,50987,9758.51878354204,0,0,0,0.0,0.0,0.0,0,0.0,0,8605.743233082707,0,0,0,0,0,0,"07_19-49-42"
