Run ID,Cores,Sim Duration,Average Task Duration,Load,CPU Load,Task Load,Work Steal Load,95% Tail Latency,99.9% Tail Latency,Median Latency,99% Tail Latency,Tasks Stolen,Average Number of Steals,Throughput,Real Load, Parks Per Second,Successful Work Steal Time,Unsuccessful Work Steal Time,Non Work Conserving Time,Allocation Time,Task Time,Distracted Time,Unpaired Time,Paired Time,Average Requeue Wait Time,Flag Task Time,Avg Time From Alloc to Task,Avg Steals Per Task,Flag Response Rate,Flag Rate,Tasks Flag Stolen,Average Steals Per Flag,Avg Core Flag Wait Time,Avg Task Flag Wait Time,Avg Queueing Time,Avg High Latency Task Flag Wait Time,Avg Flag Set Delay Time,Avg High Latency Flag Set Delay Time,Avg Flagged Task Service Time,Avg Flagged Task Time Left,Pct Flagged Queues Non-empty,Description
_24_23-22-59,9,1000000,1000,1,99.99891173637903,98.74546022867085,1.254526118629199,27471.199999999997,34181.86400000106,17645.0,30572.36,14.274583138538258,1.1528384279475983,12426610.222060192,138.0734469117799,0.0,66600,16400,64123,0,6532972,21190,0,0,12051.457423580787,0,0,0,0.0,0.0,0.0,0,0.0,0,14003.392083528128,0,0,0,0,0,0,""
