Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,999263,999263,0,0,0,0,0,0,0,0,0,0,0
1,998981,998981,0,0,0,0,0,0,0,0,0,0,0
2,999373,997963,1410,0,0,0,790,620,0,770,0,0,0
3,999374,998074,1300,0,0,0,560,680,0,602,2,0,0
4,999374,998393,981,0,0,0,340,630,0,341,1,0,0
5,999373,998463,910,0,0,0,240,670,0,211,1,0,0
6,999373,998123,1250,0,0,0,550,700,0,551,3,0,0
7,999373,997773,1600,0,0,0,920,680,0,901,18,0,0
8,999373,998443,930,0,0,0,230,700,0,231,2,0,0
