job_id,tasks_num_of_single_job,task_generation_time,arrival_time,service_time
5,85,9708,9926,5000
5,85,9708,9928,50
5,85,9708,9933,50
5,85,9708,9959,500
5,85,9708,9969,500
5,85,9708,9974,50
5,85,9708,9975,50
5,85,9708,9983,50
5,85,9708,9991,50
5,85,9708,9995,50
5,85,9708,10002,50
5,85,9708,10011,500
5,85,9708,10020,500
5,85,9708,10027,5000
5,85,9708,10031,5000
5,85,9708,10038,500
5,85,9708,10040,50
5,85,9708,10041,5000
5,85,9708,10043,50
5,85,9708,10051,50
5,85,9708,10072,50
5,85,9708,10077,50
5,85,9708,10078,50
5,85,9708,10079,50
5,85,9708,10088,50
5,85,9708,10090,50
5,85,9708,10092,500
5,85,9708,10098,500
5,85,9708,10099,50
5,85,9708,10100,50
5,85,9708,10101,500
5,85,9708,10104,50
5,85,9708,10105,50
5,85,9708,10111,500
5,85,9708,10113,50
5,85,9708,10121,50
5,85,9708,10138,50
5,85,9708,10140,50
5,85,9708,10141,5000
5,85,9708,10143,50
5,85,9708,10145,50
5,85,9708,10148,50
5,85,9708,10149,50
5,85,9708,10153,50
5,85,9708,10160,500
5,85,9708,10160,50
5,85,9708,10162,500
5,85,9708,10162,50
5,85,9708,10167,50
5,85,9708,10176,500
5,85,9708,10178,50
5,85,9708,10180,500
5,85,9708,10183,50
5,85,9708,10187,50
5,85,9708,10192,5000
5,85,9708,10195,50
5,85,9708,10201,50
5,85,9708,10202,50
5,85,9708,10205,500
6,88,10386,10487,5000
6,88,10386,10488,50
6,88,10386,10488,5000
6,88,10386,10494,500
6,88,10386,10502,50
6,88,10386,10505,500
6,88,10386,10506,50
6,88,10386,10510,500
6,88,10386,10514,500
6,88,10386,10516,5000
6,88,10386,10516,500
6,88,10386,10517,50
6,88,10386,10519,50
6,88,10386,10526,50
6,88,10386,10527,50
6,88,10386,10543,50
6,88,10386,10544,50
6,88,10386,10549,50
6,88,10386,10552,50
6,88,10386,10552,50
6,88,10386,10555,50
6,88,10386,10560,5000
6,88,10386,10569,5000
6,88,10386,10572,500
6,88,10386,10586,5000
6,88,10386,10610,5000
6,88,10386,10610,500
6,88,10386,10613,5000
6,88,10386,10614,50
6,88,10386,10621,500
6,88,10386,10623,50
6,88,10386,10626,50
6,88,10386,10636,500
6,88,10386,10638,500
6,88,10386,10646,5000
6,88,10386,10647,50
6,88,10386,10649,50
6,88,10386,10650,50
6,88,10386,10661,500
6,88,10386,10667,500
6,88,10386,10679,50
6,88,10386,10682,500
6,88,10386,10684,50
6,88,10386,10687,500
6,88,10386,10695,500
6,88,10386,10698,5000
6,88,10386,10701,50
6,88,10386,10706,50
6,88,10386,10714,500
6,88,10386,10716,5000
6,88,10386,10719,50
6,88,10386,10733,5000
6,88,10386,10737,50
6,88,10386,10741,5000
6,88,10386,10748,500
6,88,10386,10754,50
6,88,10386,10770,50
6,88,10386,10772,50
6,88,10386,10772,500
6,88,10386,10779,50
6,88,10386,10781,50
6,88,10386,10783,50
6,88,10386,10789,5000
6,88,10386,10792,50
6,88,10386,10792,50
6,88,10386,10794,500
6,88,10386,10794,500
6,88,10386,10795,50
6,88,10386,10796,500
6,88,10386,10799,50
6,88,10386,10801,50
6,88,10386,10812,50
6,88,10386,10819,500
6,88,10386,10828,50
6,88,10386,10832,500
6,88,10386,10835,500
6,88,10386,10842,5000
6,88,10386,10844,50
6,88,10386,10847,50
6,88,10386,10848,50
6,88,10386,10851,50
6,88,10386,10862,500
6,88,10386,10862,500
6,88,10386,10864,500
6,88,10386,10865,50
6,88,10386,10873,500
6,88,10386,10879,50
6,88,10386,10881,50
7,81,12654,12754,50
7,81,12654,12755,50
7,81,12654,12755,50
7,81,12654,12759,5000
7,81,12654,12760,5000
7,81,12654,12760,500
7,81,12654,12763,50
7,81,12654,12765,50
7,81,12654,12768,50
7,81,12654,12774,50
7,81,12654,12774,50
7,81,12654,12785,500
7,81,12654,12788,50
7,81,12654,12788,500
7,81,12654,12789,500
7,81,12654,12791,50
7,81,12654,12793,50
7,81,12654,12796,50
7,81,12654,12796,50
7,81,12654,12797,50
7,81,12654,12802,5000
7,81,12654,12803,50
7,81,12654,12803,50
7,81,12654,12814,50
7,81,12654,12814,50
7,81,12654,12816,5000
7,81,12654,12819,50
7,81,12654,12842,50
7,81,12654,12842,50
7,81,12654,12844,5000
7,81,12654,12853,50
7,81,12654,12854,50
7,81,12654,12857,500
7,81,12654,12860,5000
7,81,12654,12864,50
7,81,12654,12867,500
7,81,12654,12874,5000
7,81,12654,12879,500
7,81,12654,12882,50
7,81,12654,12889,50
7,81,12654,12904,50
7,81,12654,12920,50
7,81,12654,12930,50
7,81,12654,12947,500
7,81,12654,12953,50
7,81,12654,12968,50
7,81,12654,12972,500
7,81,12654,12977,50
7,81,12654,12977,500
7,81,12654,12978,5000
7,81,12654,12985,50
7,81,12654,12989,50
7,81,12654,12991,500
7,81,12654,12997,5000
7,81,12654,13028,50
7,81,12654,13028,500
7,81,12654,13034,50
7,81,12654,13038,50
7,81,12654,13055,50
7,81,12654,13064,500
7,81,12654,13067,5000
7,81,12654,13074,50
7,81,12654,13076,5000
7,81,12654,13084,50
7,81,12654,13087,5000
7,81,12654,13087,5000
7,81,12654,13087,500
7,81,12654,13088,50
7,81,12654,13092,50
7,81,12654,13093,500
7,81,12654,13104,500
7,81,12654,13106,5000
7,81,12654,13126,500
7,81,12654,13128,500
7,81,12654,13128,50
7,81,12654,13130,50
7,81,12654,13134,5000
7,81,12654,13142,50
7,81,12654,13145,50
7,81,12654,13147,50
7,81,12654,13151,500
8,81,14784,14886,500
8,81,14784,14908,50
8,81,14784,14923,5000
8,81,14784,14927,50
8,81,14784,14933,500
8,81,14784,14934,50
8,81,14784,14945,5000
8,81,14784,14951,5000
8,81,14784,14961,5000
8,81,14784,14971,50
8,81,14784,14971,5000
8,81,14784,14978,500
8,81,14784,14983,50
8,81,14784,14984,50
8,81,14784,14990,50
8,81,14784,14995,50
8,81,14784,14998,50
8,81,14784,15001,50
8,81,14784,15005,50
8,81,14784,15005,50
8,81,14784,15010,5000
8,81,14784,15017,50
8,81,14784,15020,50
8,81,14784,15022,50
8,81,14784,15039,50
8,81,14784,15046,50
8,81,14784,15046,50
8,81,14784,15047,500
8,81,14784,15051,5000
8,81,14784,15052,500
8,81,14784,15053,50
8,81,14784,15053,50
8,81,14784,15054,5000
8,81,14784,15060,5000
8,81,14784,15060,500
8,81,14784,15068,500
8,81,14784,15083,500
8,81,14784,15086,50
8,81,14784,15098,50
8,81,14784,15101,50
8,81,14784,15101,50
8,81,14784,15118,5000
8,81,14784,15126,50
8,81,14784,15133,500
8,81,14784,15151,5000
8,81,14784,15156,50
8,81,14784,15160,50
8,81,14784,15163,5000
8,81,14784,15167,50
8,81,14784,15173,50
8,81,14784,15174,50
8,81,14784,15179,50
8,81,14784,15191,50
8,81,14784,15194,500
8,81,14784,15197,500
8,81,14784,15198,50
8,81,14784,15198,5000
8,81,14784,15205,50
8,81,14784,15206,50
8,81,14784,15207,50
8,81,14784,15210,50
8,81,14784,15211,5000
8,81,14784,15212,500
8,81,14784,15232,50
8,81,14784,15232,500
8,81,14784,15234,500
8,81,14784,15235,500
8,81,14784,15242,5000
8,81,14784,15250,500
8,81,14784,15252,500
8,81,14784,15260,50
8,81,14784,15261,500
8,81,14784,15263,50
8,81,14784,15264,50
8,81,14784,15264,50
8,81,14784,15272,5000
8,81,14784,15278,50
8,81,14784,15279,50
8,81,14784,15280,5000
8,81,14784,15281,50
8,81,14784,15284,500
9,87,22077,22178,5000
9,87,22077,22178,50
9,87,22077,22179,500
9,87,22077,22181,500
9,87,22077,22185,50
9,87,22077,22185,500
9,87,22077,22185,50
9,87,22077,22186,50
9,87,22077,22188,50
9,87,22077,22194,50
9,87,22077,22204,50
9,87,22077,22206,50
9,87,22077,22207,50
9,87,22077,22208,500
9,87,22077,22209,50
9,87,22077,22215,50
9,87,22077,22224,50
9,87,22077,22226,50
9,87,22077,22226,50
9,87,22077,22227,50
9,87,22077,22233,50
9,87,22077,22236,50
9,87,22077,22236,500
9,87,22077,22242,50
9,87,22077,22248,50
9,87,22077,22248,500
9,87,22077,22249,5000
9,87,22077,22253,50
9,87,22077,22254,500
9,87,22077,22257,50
9,87,22077,22263,5000
9,87,22077,22265,50
9,87,22077,22265,50
9,87,22077,22273,500
9,87,22077,22285,500
9,87,22077,22286,5000
9,87,22077,22292,500
9,87,22077,22294,5000
9,87,22077,22302,50
9,87,22077,22314,5000
9,87,22077,22314,50
9,87,22077,22319,5000
9,87,22077,22323,50
9,87,22077,22328,50
9,87,22077,22331,5000
9,87,22077,22336,500
9,87,22077,22336,50
9,87,22077,22351,50
9,87,22077,22353,50
9,87,22077,22354,50
9,87,22077,22354,500
9,87,22077,22366,50
9,87,22077,22369,50
9,87,22077,22391,50
9,87,22077,22394,50
9,87,22077,22400,500
9,87,22077,22403,50
9,87,22077,22415,50
9,87,22077,22423,50
9,87,22077,22429,50
9,87,22077,22440,50
9,87,22077,22441,50
9,87,22077,22449,50
9,87,22077,22454,500
9,87,22077,22460,50
9,87,22077,22462,50
9,87,22077,22477,5000
9,87,22077,22477,500
9,87,22077,22484,50
9,87,22077,22493,5000
9,87,22077,22494,500
9,87,22077,22496,50
9,87,22077,22496,500
9,87,22077,22498,50
9,87,22077,22503,50
9,87,22077,22503,50
9,87,22077,22504,50
9,87,22077,22528,5000
9,87,22077,22535,50
9,87,22077,22536,50
9,87,22077,22537,50
9,87,22077,22554,50
9,87,22077,22560,50
9,87,22077,22562,50
9,87,22077,22565,500
9,87,22077,22565,500
9,87,22077,22577,50
11,88,23953,24062,50
11,88,23953,24063,50
10,84,23949,24069,50
11,88,23953,24070,50
11,88,23953,24071,5000
10,84,23949,24072,50
11,88,23953,24076,50
11,88,23953,24077,500
11,88,23953,24082,50
10,84,23949,24084,50
11,88,23953,24084,500
10,84,23949,24086,50
11,88,23953,24086,50
10,84,23949,24087,50
10,84,23949,24092,500
11,88,23953,24093,50
10,84,23949,24095,50
11,88,23953,24095,50
10,84,23949,24098,5000
10,84,23949,24098,50
10,84,23949,24102,50
11,88,23953,24107,50
11,88,23953,24107,50
10,84,23949,24111,50
10,84,23949,24115,5000
10,84,23949,24116,500
11,88,23953,24116,5000
10,84,23949,24119,50
10,84,23949,24126,50
11,88,23953,24127,50
11,88,23953,24127,50
10,84,23949,24133,50
11,88,23953,24133,5000
11,88,23953,24135,50
10,84,23949,24137,50
10,84,23949,24140,50
11,88,23953,24141,50
11,88,23953,24146,50
10,84,23949,24152,500
10,84,23949,24155,500
10,84,23949,24157,500
11,88,23953,24159,50
10,84,23949,24162,50
10,84,23949,24162,5000
10,84,23949,24165,500
11,88,23953,24175,5000
10,84,23949,24176,5000
10,84,23949,24179,50
11,88,23953,24180,500
10,84,23949,24181,50
10,84,23949,24184,50
11,88,23953,24185,50
11,88,23953,24186,50
10,84,23949,24188,5000
10,84,23949,24193,50
11,88,23953,24193,50
11,88,23953,24197,500
11,88,23953,24197,50
10,84,23949,24199,5000
11,88,23953,24202,500
11,88,23953,24212,50
11,88,23953,24217,50
11,88,23953,24219,50
10,84,23949,24221,5000
11,88,23953,24222,50
10,84,23949,24224,500
10,84,23949,24225,500
11,88,23953,24227,50
10,84,23949,24228,5000
11,88,23953,24228,50
10,84,23949,24232,500
11,88,23953,24232,5000
11,88,23953,24233,50
11,88,23953,24236,50
11,88,23953,24237,50
10,84,23949,24238,50
10,84,23949,24240,50
11,88,23953,24241,5000
10,84,23949,24243,5000
10,84,23949,24243,50
10,84,23949,24248,500
10,84,23949,24250,5000
11,88,23953,24253,500
10,84,23949,24258,50
10,84,23949,24263,50
11,88,23953,24263,50
11,88,23953,24264,50
10,84,23949,24268,500
10,84,23949,24272,50
11,88,23953,24273,50
10,84,23949,24278,500
11,88,23953,24281,50
10,84,23949,24283,50
11,88,23953,24288,5000
11,88,23953,24288,50
10,84,23949,24303,50
11,88,23953,24308,5000
11,88,23953,24311,50
11,88,23953,24313,5000
10,84,23949,24314,50
11,88,23953,24316,50
11,88,23953,24316,5000
10,84,23949,24320,5000
11,88,23953,24322,500
11,88,23953,24324,50
10,84,23949,24325,50
11,88,23953,24327,50
11,88,23953,24329,500
10,84,23949,24330,500
10,84,23949,24331,500
11,88,23953,24332,5000
11,88,23953,24333,50
10,84,23949,24334,50
11,88,23953,24334,50
10,84,23949,24337,50
11,88,23953,24338,50
11,88,23953,24341,50
11,88,23953,24343,50
11,88,23953,24343,50
10,84,23949,24345,500
11,88,23953,24350,50
11,88,23953,24355,50
10,84,23949,24357,50
11,88,23953,24359,50
10,84,23949,24360,5000
11,88,23953,24361,50
10,84,23949,24362,50
10,84,23949,24362,5000
11,88,23953,24363,500
11,88,23953,24364,500
10,84,23949,24365,5000
10,84,23949,24371,50
10,84,23949,24373,5000
11,88,23953,24373,50
11,88,23953,24373,5000
11,88,23953,24373,50
10,84,23949,24376,50
10,84,23949,24376,5000
10,84,23949,24378,5000
11,88,23953,24378,50
10,84,23949,24384,500
10,84,23949,24385,50
10,84,23949,24386,50
10,84,23949,24387,50
10,84,23949,24389,500
10,84,23949,24392,50
10,84,23949,24393,50
11,88,23953,24395,5000
10,84,23949,24396,500
10,84,23949,24398,50
11,88,23953,24398,50
11,88,23953,24403,50
10,84,23949,24416,5000
11,88,23953,24416,500
10,84,23949,24418,500
10,84,23949,24419,50
11,88,23953,24419,500
11,88,23953,24427,500
11,88,23953,24429,50
11,88,23953,24429,50
11,88,23953,24430,5000
11,88,23953,24430,500
11,88,23953,24436,50
11,88,23953,24438,50
10,84,23949,24439,50
10,84,23949,24441,50
11,88,23953,24441,500
10,84,23949,24446,500
10,84,23949,24448,50
11,88,23953,24448,50
10,84,23949,24449,5000
11,88,23953,24453,50
12,80,25974,26091,50
12,80,25974,26092,50
12,80,25974,26095,500
12,80,25974,26095,50
12,80,25974,26115,50
12,80,25974,26115,50
12,80,25974,26119,50
12,80,25974,26122,5000
12,80,25974,26129,5000
12,80,25974,26132,50
12,80,25974,26137,5000
12,80,25974,26139,500
12,80,25974,26141,5000
12,80,25974,26142,50
12,80,25974,26150,50
12,80,25974,26156,50
12,80,25974,26168,50
12,80,25974,26174,50
12,80,25974,26176,500
12,80,25974,26185,50
12,80,25974,26186,5000
12,80,25974,26187,5000
12,80,25974,26188,50
12,80,25974,26195,50
12,80,25974,26206,50
12,80,25974,26213,50
12,80,25974,26215,50
12,80,25974,26215,500
12,80,25974,26225,50
12,80,25974,26247,50
12,80,25974,26256,50
12,80,25974,26260,50
12,80,25974,26262,50
12,80,25974,26267,500
12,80,25974,26270,50
12,80,25974,26287,50
12,80,25974,26293,5000
12,80,25974,26308,500
12,80,25974,26313,50
12,80,25974,26316,50
12,80,25974,26321,50
12,80,25974,26323,50
12,80,25974,26327,50
12,80,25974,26329,50
12,80,25974,26348,50
12,80,25974,26354,500
12,80,25974,26358,5000
12,80,25974,26359,50
12,80,25974,26360,50
12,80,25974,26361,50
12,80,25974,26371,50
12,80,25974,26374,5000
12,80,25974,26387,50
12,80,25974,26399,500
12,80,25974,26399,50
12,80,25974,26400,50
12,80,25974,26401,500
12,80,25974,26412,50
12,80,25974,26416,5000
12,80,25974,26419,50
12,80,25974,26422,50
12,80,25974,26425,5000
12,80,25974,26428,50
12,80,25974,26436,500
12,80,25974,26437,500
12,80,25974,26440,50
12,80,25974,26442,50
12,80,25974,26443,5000
12,80,25974,26443,50
12,80,25974,26444,50
12,80,25974,26450,50
12,80,25974,26451,500
12,80,25974,26452,500
12,80,25974,26455,50
12,80,25974,26456,500
12,80,25974,26464,5000
12,80,25974,26466,500
12,80,25974,26468,50
12,80,25974,26471,50
12,80,25974,26474,50
13,84,31429,31538,50
13,84,31429,31543,500
13,84,31429,31544,50
13,84,31429,31551,50
13,84,31429,31553,50
13,84,31429,31556,50
13,84,31429,31557,5000
13,84,31429,31581,500
13,84,31429,31585,50
13,84,31429,31586,5000
13,84,31429,31597,500
13,84,31429,31602,50
13,84,31429,31606,50
13,84,31429,31608,50
13,84,31429,31620,5000
13,84,31429,31640,50
13,84,31429,31649,500
13,84,31429,31652,50
13,84,31429,31654,500
13,84,31429,31656,50
13,84,31429,31661,50
13,84,31429,31666,500
13,84,31429,31684,5000
13,84,31429,31696,5000
13,84,31429,31698,50
13,84,31429,31704,50
13,84,31429,31708,50
13,84,31429,31712,50
13,84,31429,31723,50
13,84,31429,31727,50
13,84,31429,31733,500
13,84,31429,31741,50
13,84,31429,31745,50
13,84,31429,31754,5000
13,84,31429,31756,50
13,84,31429,31757,5000
13,84,31429,31761,500
13,84,31429,31763,5000
13,84,31429,31765,50
13,84,31429,31768,50
13,84,31429,31771,50
13,84,31429,31775,500
13,84,31429,31783,50
13,84,31429,31785,50
