Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,998664,998664,0,0,0,0,0,0,0,0,0,0,0
1,998641,998641,0,0,0,0,0,0,0,0,0,0,0
2,999375,998183,1192,0,0,0,220,750,0,436,2,0,0
3,999373,998053,1320,0,0,0,570,750,0,564,0,0,0
4,999373,998503,870,0,0,0,120,750,0,113,1,0,0
5,999374,998233,1141,0,0,0,230,800,0,335,3,0,0
6,999373,998513,860,0,0,0,120,740,0,104,0,0,0
7,999374,998504,870,0,0,0,120,740,0,112,2,0,0
8,999373,998233,1140,0,0,0,340,800,0,333,3,0,0
