Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
1336,500,500,0,0,0,0,0,0,0,1,100,1048,1835
1359,500,500,0,0,0,0,0,477,0,2,17,1113,1858
1383,604,500,1,0,0,0,7,10,104,1,100,1048,1986
1427,560,500,1,0,0,1,0,10,60,2,17,1113,1986
1443,544,500,1,0,1,2,0,10,44,0,12,477,1986
1489,508,500,1,0,0,0,0,0,8,4,96,1328,1996
1491,505,500,1,0,0,1,0,0,6,1,100,1048,1995
1546,611,500,1,0,0,0,2,340,111,4,96,1328,2156
1548,609,500,1,0,0,1,2,340,109,4,96,1328,2156
1554,933,500,1,0,1,2,2,340,103,1,100,1048,2486
1556,940,500,1,0,2,3,3,340,101,1,100,1048,2495
1564,933,500,1,0,3,4,2,340,93,2,17,1113,2496
1592,744,500,0,0,4,5,0,244,0,4,96,1328,2335
1598,761,500,0,0,5,6,0,238,0,4,96,1328,2358
1607,990,500,1,0,6,7,2,10,490,1,100,1048,2596
1611,986,500,1,0,7,8,2,10,486,5,41,1503,2596
1665,2102,500,2,0,3,7,3,230,602,4,96,1328,3766
1706,2061,500,2,0,4,8,3,230,561,1,100,1048,3766
1756,2231,500,2,0,5,9,3,230,511,1,100,1048,3986
1782,2214,500,2,0,6,10,3,230,485,4,96,1328,3995
1813,2184,500,2,0,7,11,3,230,454,6,80,1618,3996
1835,1262,500,1,0,8,12,3,10,262,6,80,1618,3096
1848,1249,500,1,0,8,12,3,10,249,1,100,1048,3096
1869,1728,500,1,0,8,12,3,10,228,6,80,1618,3596
1870,1727,500,1,0,9,13,3,10,227,1,100,1048,3596
1878,2219,500,1,0,10,14,3,10,219,4,96,1328,4096
1904,863,500,1,0,11,15,3,230,363,5,41,1503,2766
1921,846,500,1,0,12,16,3,230,346,3,31,1134,2766
1942,1045,500,1,0,13,17,3,230,325,1,100,1048,2986
1943,1053,500,1,0,14,18,3,230,324,5,41,1503,2995
2009,988,500,1,0,15,16,1,230,258,5,41,1503,2996
2028,1239,500,1,0,16,17,1,230,239,1,100,1048,3266
2045,1222,500,1,0,17,18,1,230,222,3,31,1134,3266
2047,1440,500,1,0,18,19,1,230,220,2,17,1113,3486
2047,1449,500,1,0,19,20,1,230,220,7,54,1937,3495
2080,1417,500,1,0,20,21,1,230,187,7,54,1937,3496
2081,755,500,0,0,21,22,1,255,0,4,96,1328,2835
2092,767,500,0,0,22,23,1,244,0,5,41,1503,2858
2116,1220,500,0,0,11,22,1,220,0,4,96,1328,3335
2166,1193,500,0,0,12,23,1,170,0,6,80,1618,3358
2212,1624,500,0,0,13,24,0,124,0,5,41,1503,3835
2218,1641,500,0,0,14,25,0,118,0,4,96,1328,3858
2224,1993,500,1,0,15,26,1,380,1493,4,96,1328,4216
2224,2373,500,1,0,16,27,1,380,1493,5,41,1503,4596
2237,2480,500,1,0,17,28,1,380,1480,6,80,1618,4716
2283,2814,500,1,0,8,27,1,380,1434,4,96,1328,5096
2296,2921,500,1,0,9,28,1,380,1421,4,96,1328,5216
2316,3281,500,1,0,10,29,1,380,1401,6,80,1618,5596
2317,3400,500,1,0,11,30,1,380,1400,7,54,1937,5716
2329,3768,500,1,0,12,31,1,380,1388,5,41,1503,6096
2505,3712,500,1,0,11,27,1,380,1212,6,80,1618,6216
2539,6728,5500,0,2,9,28,1,458,0,8,51,2396,9266
2561,4036,500,1,0,12,29,1,380,1156,8,51,2396,6596
2581,4136,500,1,0,13,30,1,380,1136,8,51,2396,6716
2775,4322,500,1,0,14,27,1,380,942,8,51,2396,7096
2839,4378,500,1,0,14,27,1,380,878,8,51,2396,7216
2876,4721,500,1,0,14,27,1,380,841,7,54,1937,7596
2958,4759,500,1,0,15,28,1,380,759,10,49,2772,7716
2986,5111,500,1,0,16,29,1,380,731,9,96,2676,8096
3022,5195,500,1,0,17,27,1,380,695,10,49,2772,8216
3031,5566,500,1,0,18,28,1,380,686,10,49,2772,8596
3036,6231,5500,0,2,5,29,1,461,0,9,96,2676,9266
3037,5680,500,1,0,19,30,1,380,680,8,51,2396,8716
3073,6024,500,1,0,20,31,1,380,644,9,96,2676,9096
3135,6082,500,1,0,21,30,1,380,582,10,49,2772,9216
3167,6430,500,1,0,22,31,1,380,550,11,54,2929,9596
3196,1140,500,0,0,23,32,1,140,0,10,49,2772,4335
3232,1127,500,0,0,24,33,1,104,0,11,54,2929,4358
3273,1563,500,0,0,25,32,1,63,0,11,54,2929,4835
3276,1583,500,0,0,26,33,1,60,0,9,96,2676,4858
3304,2032,500,0,0,27,34,1,32,0,9,96,2676,5335
3306,2053,500,0,0,28,35,1,30,0,9,96,2676,5358
3313,2523,500,0,0,29,36,1,23,0,9,96,2676,5835
3330,2529,500,0,0,30,37,1,6,0,8,51,2396,5858
3344,2992,500,0,0,30,37,1,492,0,8,51,2396,6335
3359,3000,500,0,0,31,38,1,477,0,12,94,3209,6358
3360,3476,500,0,0,31,38,1,476,0,8,51,2396,6835
3374,6113,5500,0,2,4,39,1,123,0,11,54,2929,9486
3411,6085,5500,0,2,5,40,1,86,0,12,94,3209,9495
3430,3429,500,0,0,32,41,1,406,0,9,96,2676,6858
3433,3903,500,0,0,33,42,1,403,0,11,54,2929,7335
3473,6024,5500,0,2,6,43,1,24,0,9,96,2676,9496
3475,3884,500,0,0,34,44,1,361,0,10,49,2772,7358
3486,4350,500,0,0,35,45,1,350,0,9,96,2676,7835
3536,4323,500,0,0,36,43,1,300,0,9,96,2676,7858
3550,4786,500,0,0,37,44,1,286,0,11,54,2929,8335
3555,4804,500,0,0,38,45,1,281,0,11,54,2929,8358
3556,5280,500,0,0,39,46,1,280,0,12,94,3209,8835
3622,5237,500,0,0,40,46,0,214,0,12,94,3209,8858
3623,5713,500,0,0,41,47,0,213,0,12,94,3209,9335
3762,5597,500,0,0,20,47,0,74,0,11,54,2929,9358
3819,6017,500,0,0,21,46,1,17,0,12,94,3209,9835
3916,5921,500,1,0,20,45,1,260,5421,12,94,3209,9836
3923,6174,500,1,0,21,46,1,260,5414,12,94,3209,10096
3974,6363,500,1,0,22,47,1,260,5363,12,94,3209,10336
4026,6571,500,1,0,23,45,1,260,5311,12,94,3209,10596
4066,6771,500,1,0,24,46,1,260,5271,12,94,3209,10836
4081,7016,500,1,0,25,47,1,260,5256,14,13,3434,11096
4230,7107,500,1,0,26,46,1,260,5107,14,13,3434,11336
4336,7261,500,1,0,27,47,1,260,5001,14,13,3434,11596
4674,7163,500,1,0,26,45,1,260,4663,17,58,4533,11836
4677,7420,500,1,0,27,46,1,260,4660,17,58,4533,12096
4727,7610,500,1,0,28,46,1,260,4610,18,66,4566,12336
4751,7846,500,1,0,29,47,1,260,4586,18,66,4566,12596
