Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
1810,50,50,0,0,0,0,0,0,0,0,87,1674,1859
1819,500,500,0,0,0,0,0,41,0,0,87,1674,2318
1930,50,50,0,0,0,0,0,0,0,0,87,1674,1979
1939,52,50,1,0,0,0,3,0,2,0,87,1674,1990
1964,52,50,1,0,0,0,5,25,2,0,87,1674,2015
1999,5000,5000,0,1,0,0,0,0,0,0,87,1674,6998
2024,5001,5000,0,1,0,0,5,4975,0,1,84,1921,7024
2041,500,500,0,0,0,0,0,0,0,0,87,1674,2540
2081,51,50,1,0,0,0,2,0,2,1,84,1921,2131
2085,5001,5000,1,1,0,0,3,0,2,0,87,1674,7085
2086,54,50,1,0,0,1,3,0,4,0,87,1674,2139
2137,53,50,1,0,0,0,2,0,3,0,87,1674,2189
2163,52,50,1,0,0,0,3,25,2,1,84,1921,2214
2179,53,50,1,0,0,0,2,8,3,1,84,1921,2231
2219,502,500,1,0,0,0,2,1,2,1,84,1921,2720
2232,53,50,1,0,0,0,3,0,3,1,84,1921,2284
2384,5002,5000,1,1,0,0,3,0,2,1,84,1921,7385
5712,50,50,0,0,0,0,0,0,0,2,89,5602,5761
5746,50,50,0,0,0,0,0,16,0,2,89,5602,5795
5751,501,500,1,0,0,0,2,1633,2,2,89,5602,6251
5868,50,50,0,0,0,0,0,0,0,2,89,5602,5917
5869,50,50,0,0,0,0,0,49,0,2,89,5602,5918
5877,51,50,1,0,0,0,1,1507,2,3,89,5708,5927
5879,5002,5000,1,1,0,0,1,1505,2,2,89,5602,10880
5889,529,500,0,0,0,0,0,29,0,3,89,5708,6417
5906,513,500,0,0,0,1,0,12,0,3,89,5708,6418
5906,525,500,1,0,1,2,1,1455,25,3,89,5708,6430
5910,392,50,1,0,2,3,1,1455,21,3,89,5708,6301
5913,555,50,0,0,3,4,1,5,0,3,89,5708,6467
5954,515,50,0,0,0,2,0,464,0,2,89,5602,6468
5958,5346,5000,1,1,0,3,1,1082,346,2,89,5602,11303
5964,554,50,0,0,1,4,0,454,0,2,89,5602,6517
5982,537,50,0,0,2,5,0,436,0,3,89,5708,6518
6011,557,50,0,0,3,6,0,407,0,2,89,5602,6567
6012,557,50,0,0,4,7,0,406,0,3,89,5708,6568
6017,1051,500,0,0,5,8,0,401,0,3,89,5708,7067
6030,589,50,0,0,6,9,0,388,0,2,89,5602,6618
6034,1085,500,0,0,7,10,0,384,0,3,89,5708,7118
6048,5383,5000,1,1,0,11,1,1082,256,3,89,5708,11430
6048,6038,5000,1,1,1,12,1,1082,256,4,84,5923,12085
6053,1065,50,0,0,8,13,0,365,0,3,89,5708,7117
6055,6331,5000,1,1,2,14,1,1082,249,3,89,5708,12385
6058,1110,50,0,0,9,15,0,360,0,4,84,5923,7167
6065,1104,50,0,0,10,16,0,353,0,4,84,5923,7168
6075,1143,50,0,0,11,17,0,343,0,3,89,5708,7217
6084,1135,50,0,0,12,18,0,334,0,4,84,5923,7218
6084,5915,5000,0,1,3,19,1,915,0,4,84,5923,11998
6094,1174,50,0,0,13,20,0,324,0,3,89,5708,7267
6162,1107,50,0,0,14,21,0,256,0,3,89,5708,7268
6206,5819,5000,0,1,4,22,1,793,0,3,89,5708,12024
6217,1101,50,0,0,15,23,0,201,0,4,84,5923,7317
6249,1070,50,0,0,16,24,0,169,0,4,84,5923,7318
6270,9613,5000,1,1,5,24,2,1503,4613,4,84,5923,15882
6849,519,50,0,0,8,14,0,219,0,5,88,6725,7367
6888,481,50,0,0,9,15,0,180,0,5,88,6725,7368
6895,9409,5000,1,1,2,16,1,1503,3988,5,88,6725,16303
7015,403,50,0,0,10,16,0,53,0,5,88,6725,7417
7041,378,50,0,0,11,16,0,27,0,5,88,6725,7418
7131,337,50,0,0,9,13,0,37,0,5,88,6725,7467
7178,291,50,0,0,8,12,0,40,0,5,88,6725,7468
7187,331,50,0,0,9,13,0,31,0,5,88,6725,7517
7202,9229,5000,1,1,1,14,1,1503,3681,5,88,6725,16430
7254,9832,5000,1,1,2,13,1,1503,3629,6,86,7115,17085
7276,693,500,0,0,6,12,0,42,0,6,86,7115,7968
7301,267,50,0,0,7,13,0,17,0,6,86,7115,7567
7334,9665,5000,0,1,3,12,1,4665,0,6,86,7115,16998
7342,276,50,0,0,6,13,0,26,0,6,86,7115,7617
7347,321,50,0,0,7,14,0,21,0,6,86,7115,7667
7363,9662,5000,0,1,4,15,1,4636,0,6,86,7115,17024
7377,341,50,0,0,6,14,0,41,0,6,86,7115,7717
7384,384,50,0,0,7,15,0,34,0,6,86,7115,7767
7411,9977,5000,1,1,5,15,2,0,4977,6,86,7115,17387
7426,842,500,0,0,6,14,0,42,0,6,86,7115,8267
7441,13444,5000,1,1,6,15,3,1503,8444,6,86,7115,20884
10758,500,500,0,0,0,8,0,0,0,7,86,10549,11257
10784,500,500,0,0,0,8,0,474,0,7,86,10549,11283
10821,487,50,0,0,0,8,0,437,0,7,86,10549,11307
10835,499,50,0,0,0,9,0,423,0,7,86,10549,11333
10870,488,50,0,0,1,10,0,388,0,7,86,10549,11357
10921,463,50,0,0,2,10,0,337,0,7,86,10549,11383
10962,446,50,0,0,3,11,0,296,0,7,86,10549,11407
10968,466,50,0,0,4,12,0,290,0,7,86,10549,11433
11022,436,50,0,0,5,13,0,236,0,7,86,10549,11457
12882,50,50,0,0,0,1,0,0,0,8,80,12764,12931
12904,8400,5000,1,1,0,1,1,1503,2981,8,80,12764,21303
12935,50,50,0,0,0,2,0,0,0,8,80,12764,12984
12937,50,50,0,0,0,2,0,48,0,8,80,12764,12986
12999,50,50,0,0,0,2,0,0,0,9,88,12853,13048
13037,500,500,0,0,0,2,0,12,0,8,80,12764,13536
13045,54,50,0,0,0,2,0,4,0,9,88,12853,13098
13066,83,50,0,0,0,2,0,33,0,9,88,12853,13148
13103,96,50,0,0,0,2,0,46,0,9,88,12853,13198
13144,105,50,0,0,0,3,0,5,0,8,80,12764,13248
13170,129,50,0,0,0,3,0,29,0,8,80,12764,13298
13172,177,50,0,0,1,4,0,27,0,8,80,12764,13348
13178,221,50,0,0,2,5,0,21,0,9,88,12853,13398
13185,714,500,0,0,3,6,0,14,0,8,80,12764,13898
13195,842,500,0,0,4,7,0,4,0,8,80,12764,14036
13200,749,50,0,0,4,7,0,49,0,8,80,12764,13948
13205,794,50,0,0,5,8,0,44,0,8,80,12764,13998
13219,830,50,0,0,6,9,0,30,0,9,88,12853,14048
13245,8188,5000,1,1,1,10,2,955,3188,8,80,12764,21432
