Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,999758,999758,0,0,0,0,0,0,0,0,0,0,0
1,999758,999758,0,0,0,0,0,0,0,0,0,0,0
2,1000000,999855,145,0,0,0,34,111,0,34,0,0,0
3,1000001,999735,266,0,0,0,40,224,0,88,1,0,0
4,1000000,999806,194,0,0,0,35,159,0,33,2,0,0
5,1000000,999827,173,0,0,0,35,138,0,36,6,0,0
6,1000000,999788,212,0,0,0,28,184,0,28,0,0,0
7,1000001,999786,215,0,0,0,36,177,0,38,7,0,0
8,1000001,999790,211,0,0,0,29,180,0,28,4,0,0
