Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
466,50,50,0,0,0,0,0,0,0,0,90,466,515
466,50,50,0,0,0,1,0,0,0,0,90,466,515
466,53,50,1,0,1,2,5,1,2,0,90,466,518
466,102,50,1,0,2,3,5,1,2,0,90,466,567
466,103,50,1,0,3,4,5,1,2,0,90,466,568
466,152,50,1,0,4,5,6,1,2,0,90,466,617
466,152,50,2,0,5,6,6,1,103,0,90,466,617
466,152,50,2,0,6,7,6,1,103,0,90,466,617
466,154,50,2,0,7,8,6,1,103,0,90,466,619
466,651,500,2,0,8,9,6,1,103,0,90,466,1116
466,202,50,2,0,9,10,6,1,103,0,90,466,667
466,153,50,1,0,10,11,6,1,2,0,90,466,618
466,202,50,1,0,11,12,6,1,2,0,90,466,667
466,203,50,1,0,12,13,7,1,2,0,90,466,668
466,204,50,2,0,13,14,8,0,154,0,90,466,669
466,51,50,1,0,14,15,5,0,2,0,90,466,516
466,51,50,1,0,15,16,5,0,2,0,90,466,516
466,102,50,1,0,16,17,5,0,2,0,90,466,567
466,102,50,1,0,17,18,5,0,2,0,90,466,567
466,102,50,1,0,18,19,5,0,2,0,90,466,567
466,151,50,1,0,19,20,5,0,2,0,90,466,616
466,52,50,1,0,20,21,7,0,2,0,90,466,517
466,101,50,1,0,21,22,7,0,2,0,90,466,566
466,101,50,1,0,22,23,7,0,2,0,90,466,566
466,52,50,1,0,23,24,7,0,2,0,90,466,517
466,52,50,1,0,24,25,7,0,2,0,90,466,517
466,52,50,1,0,25,26,7,0,3,0,90,466,517
566,50,50,0,0,0,11,0,0,0,0,90,466,615
566,50,50,0,0,0,12,0,0,0,0,90,466,615
566,53,50,1,0,1,13,1,0,4,0,90,466,618
632,50,50,0,0,0,0,0,0,0,1,84,632,681
632,50,50,0,0,0,1,0,0,0,1,84,632,681
632,51,50,1,0,1,2,1,36,2,1,84,632,682
632,52,50,1,0,2,3,1,36,2,1,84,632,683
632,536,500,1,0,3,4,2,36,2,1,84,632,1167
632,88,50,1,0,4,5,3,36,2,1,84,632,719
632,101,50,1,0,5,6,3,36,2,1,84,632,732
632,102,50,1,0,6,7,3,36,2,1,84,632,733
632,138,50,1,0,7,8,3,36,2,1,84,632,769
