Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,268885,268885,0,0,0,0,0,0,0,0,0,0,0
1,242700,242700,0,0,0,0,0,0,0,0,0,0,0
2,1000075,297533,702542,0,0,0,2517,699875,0,38287,269,0,0
3,1000120,301583,698537,0,0,0,2194,696103,0,40124,418,0,0
4,1000040,345282,654758,0,0,0,2964,651714,0,2750,481,0,0
5,1000137,347384,652753,0,0,0,2438,649990,0,2499,618,0,0
6,1000191,349482,650709,0,0,0,2192,648049,0,2368,695,0,0
7,1000190,347382,652808,0,0,0,2232,650108,0,2429,758,0,0
8,1000181,346883,653298,0,0,0,2361,650487,0,2551,800,0,0
