Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,998981,998981,0,0,0,0,0,0,0,0,0,0,0
1,998906,998906,0,0,0,0,0,0,0,0,0,0,0
2,999373,998083,1290,0,0,0,670,620,0,662,2,0,0
3,999375,998084,1291,0,0,0,440,630,0,663,3,0,0
4,999373,998833,540,0,0,0,0,540,0,1,0,0,0
5,999373,998633,740,0,0,0,120,620,0,111,22,0,0
6,999373,998523,850,0,0,0,220,630,0,221,22,0,0
7,999374,998634,740,0,0,0,0,640,0,111,22,0,0
8,999373,998393,980,0,0,0,350,630,0,351,23,0,0
